Ensembl Gene ID	Rat Ensembl Gene ID
ENSG00000218667	
ENSG00000220271	
ENSG00000218593	
ENSG00000216796	
ENSG00000216808	
ENSG00000218701	
ENSG00000219698	
ENSG00000217256	
ENSG00000220458	
ENSG00000217323	
ENSG00000219808	
ENSG00000220778	
ENSG00000219639	
ENSG00000217696	
ENSG00000219885	
ENSG00000217942	
ENSG00000216755	
ENSG00000218396	
ENSG00000217197	
ENSG00000218408	
ENSG00000217695	
ENSG00000220648	
ENSG00000216529	
ENSG00000216907	
ENSG00000219832	
ENSG00000218421	
ENSG00000216640	
ENSG00000220764	
ENSG00000218151	
ENSG00000217008	
ENSG00000218845	
ENSG00000217754	
ENSG00000213127	
ENSG00000217341	
ENSG00000217663	
ENSG00000219199	
ENSG00000220784	
ENSG00000216414	
ENSG00000219761	
ENSG00000217756	
ENSG00000216920	
ENSG00000217621	
ENSG00000218847	
ENSG00000218936	
ENSG00000216580	
ENSG00000217389	
ENSG00000217966	
ENSG00000219373	
ENSG00000220445	
ENSG00000219734	
ENSG00000219594	
ENSG00000218067	
ENSG00000217363	
ENSG00000218789	
ENSG00000218059	
ENSG00000217844	
ENSG00000219113	
ENSG00000220689	
ENSG00000218325	
ENSG00000184823	
ENSG00000220571	
ENSG00000218585	
ENSG00000182650	
ENSG00000218088	
ENSG00000217479	
ENSG00000218054	
ENSG00000219457	
ENSG00000220285	
ENSG00000220481	
ENSG00000219509	
ENSG00000218072	
ENSG00000220687	
ENSG00000216963	
ENSG00000217816	
ENSG00000219274	
ENSG00000219027	
ENSG00000220489	
ENSG00000220849	
ENSG00000216531	
ENSG00000217478	
ENSG00000218786	
ENSG00000216765	
ENSG00000219511	
ENSG00000217974	
ENSG00000218263	
ENSG00000217265	
ENSG00000218780	
ENSG00000219212	
ENSG00000219767	
ENSG00000220874	
ENSG00000218977	
ENSG00000217157	
ENSG00000220036	
ENSG00000219405	
ENSG00000216840	
ENSG00000217690	
ENSG00000219114	
ENSG00000219346	
ENSG00000220696	
ENSG00000219407	
ENSG00000216962	
ENSG00000220796	
ENSG00000218264	
ENSG00000205310	
ENSG00000204458	
ENSG00000220296	
ENSG00000217048	
ENSG00000217731	
ENSG00000216634	
ENSG00000220352	
ENSG00000220955	
ENSG00000219269	
ENSG00000218883	
ENSG00000218249	
ENSG00000217343	
ENSG00000219334	
ENSG00000217917	
ENSG00000219744	
ENSG00000220385	
ENSG00000182953	
ENSG00000217788	
ENSG00000218172	
ENSG00000216383	
ENSG00000220751	
ENSG00000220838	
ENSG00000219688	
ENSG00000220369	
ENSG00000216244	
ENSG00000220507	
ENSG00000219064	
ENSG00000216447	
ENSG00000219499	
ENSG00000220143	
ENSG00000219014	
ENSG00000217843	
ENSG00000217426	
ENSG00000219467	
ENSG00000219947	
ENSG00000220257	
ENSG00000216262	
ENSG00000220405	
ENSG00000219676	
ENSG00000217254	
ENSG00000219581	
ENSG00000216637	
ENSG00000217174	
ENSG00000217740	
ENSG00000218838	
ENSG00000216978	
ENSG00000220835	
ENSG00000220462	
ENSG00000219193	
ENSG00000218559	
ENSG00000219651	
ENSG00000219914	
ENSG00000217391	
ENSG00000217006	
ENSG00000219376	
ENSG00000219561	
ENSG00000218454	
ENSG00000220106	
ENSG00000218004	
ENSG00000216424	
ENSG00000219281	
ENSG00000218970	
ENSG00000220264	
ENSG00000216463	
ENSG00000217138	
ENSG00000218712	
ENSG00000217605	
ENSG00000216428	
ENSG00000218101	
ENSG00000216377	
ENSG00000212732	
ENSG00000216950	
ENSG00000220834	
ENSG00000219847	
ENSG00000219194	
ENSG00000218091	
ENSG00000217171	
ENSG00000175090	
ENSG00000218842	
ENSG00000220588	
ENSG00000198475	
ENSG00000217219	
ENSG00000218076	
ENSG00000214219	
ENSG00000183271	
ENSG00000216831	
ENSG00000220038	
ENSG00000216958	
ENSG00000219055	
ENSG00000218954	
ENSG00000220972	
ENSG00000218388	
ENSG00000219845	
ENSG00000216322	
ENSG00000220055	
ENSG00000219810	
ENSG00000219081	
ENSG00000217963	
ENSG00000218321	
ENSG00000219038	
ENSG00000218165	
ENSG00000217400	
ENSG00000216442	
ENSG00000220843	
ENSG00000218531	
ENSG00000216919	
ENSG00000217758	
ENSG00000217904	
ENSG00000220853	
ENSG00000219570	
ENSG00000218009	
ENSG00000219158	
ENSG00000218650	
ENSG00000218126	
ENSG00000216661	
ENSG00000220341	
ENSG00000220035	
ENSG00000219620	
ENSG00000217003	
ENSG00000218290	
ENSG00000217662	
ENSG00000217985	
ENSG00000218505	
ENSG00000218985	
ENSG00000216269	
ENSG00000220970	
ENSG00000219678	
ENSG00000217210	
ENSG00000219321	
ENSG00000220430	
ENSG00000216736	
ENSG00000218409	
ENSG00000217997	
ENSG00000216267	
ENSG00000220200	
ENSG00000220880	
ENSG00000217306	
ENSG00000218621	
ENSG00000218468	
ENSG00000217305	
ENSG00000218056	
ENSG00000219900	
ENSG00000220602	
ENSG00000218856	
ENSG00000217102	
ENSG00000218548	
ENSG00000219953	
ENSG00000217307	
ENSG00000218144	
ENSG00000216675	
ENSG00000218871	
ENSG00000219276	
ENSG00000219034	
ENSG00000218202	
ENSG00000125881	
ENSG00000217809	
ENSG00000217905	
ENSG00000217789	
ENSG00000218477	
ENSG00000217640	
ENSG00000216261	
ENSG00000218383	
ENSG00000218971	
ENSG00000216947	
ENSG00000220654	
ENSG00000219216	
ENSG00000218057	
ENSG00000217071	
ENSG00000220894	
ENSG00000220540	
ENSG00000217711	
ENSG00000216727	
ENSG00000216375	
ENSG00000219283	
ENSG00000218634	
ENSG00000217970	
ENSG00000220004	
ENSG00000217513	
ENSG00000217650	
ENSG00000218480	
ENSG00000220165	
ENSG00000220491	
ENSG00000218888	
ENSG00000217629	
ENSG00000217505	
ENSG00000219531	
ENSG00000220966	
ENSG00000217596	
ENSG00000218984	
ENSG00000219787	
ENSG00000218837	
ENSG00000218860	
ENSG00000218697	
ENSG00000218481	
ENSG00000220632	
ENSG00000217437	
ENSG00000218139	
ENSG00000183920	
ENSG00000217065	
ENSG00000216300	
ENSG00000218176	
ENSG00000220284	
ENSG00000219137	
ENSG00000204555	
ENSG00000220789	
ENSG00000217081	
ENSG00000217779	
ENSG00000217200	
ENSG00000216393	
ENSG00000219431	
ENSG00000218338	
ENSG00000216370	
ENSG00000220594	
ENSG00000218707	
ENSG00000217743	
ENSG00000217037	
ENSG00000216386	
ENSG00000217474	
ENSG00000219506	
ENSG00000197175	
ENSG00000217674	
ENSG00000217782	
ENSG00000216910	
ENSG00000216692	
ENSG00000218760	
ENSG00000217132	
ENSG00000178424	
ENSG00000220803	
ENSG00000218544	
ENSG00000220910	
ENSG00000218662	
ENSG00000220639	
ENSG00000218286	
ENSG00000216848	
ENSG00000219598	
ENSG00000220593	
ENSG00000217329	
ENSG00000218356	
ENSG00000220476	
ENSG00000219059	
ENSG00000219662	
ENSG00000220679	
ENSG00000219645	
ENSG00000216278	
ENSG00000218353	
ENSG00000219721	
ENSG00000217365	
ENSG00000220309	
ENSG00000218110	
ENSG00000217390	
ENSG00000220439	
ENSG00000218783	
ENSG00000220189	
ENSG00000216539	
ENSG00000219944	
ENSG00000218415	
ENSG00000216337	
ENSG00000220158	
ENSG00000220621	
ENSG00000219065	
ENSG00000217009	
ENSG00000220975	
ENSG00000217125	
ENSG00000218116	
ENSG00000219988	
ENSG00000219162	
ENSG00000219279	
ENSG00000217854	
ENSG00000218714	
ENSG00000220589	
ENSG00000217373	
ENSG00000220552	
ENSG00000216900	
ENSG00000217126	
ENSG00000217066	
ENSG00000216679	
ENSG00000189262	
ENSG00000216852	
ENSG00000219218	
ENSG00000220031	
ENSG00000217673	
ENSG00000220386	
ENSG00000216445	
ENSG00000220411	
ENSG00000216986	
ENSG00000216467	
ENSG00000216252	
ENSG00000217823	
ENSG00000220097	
ENSG00000219697	
ENSG00000220577	
ENSG00000220328	
ENSG00000157033	
ENSG00000217722	
ENSG00000220133	
ENSG00000218141	
ENSG00000183499	
ENSG00000220399	
ENSG00000219999	
ENSG00000220964	
ENSG00000216804	
ENSG00000217879	
ENSG00000219161	
ENSG00000219523	
ENSG00000217858	
ENSG00000220888	
ENSG00000218743	
ENSG00000219280	
ENSG00000216949	
ENSG00000218549	
ENSG00000219223	
ENSG00000218640	
ENSG00000219572	
ENSG00000218740	
ENSG00000219192	
ENSG00000216556	
ENSG00000216319	
ENSG00000219086	
ENSG00000217564	
ENSG00000212666	
ENSG00000220692	
ENSG00000217388	
ENSG00000216735	
ENSG00000219965	
ENSG00000218797	
ENSG00000216610	
ENSG00000220416	
ENSG00000216487	
ENSG00000220521	
ENSG00000220037	
ENSG00000220684	
ENSG00000217994	
ENSG00000219241	
ENSG00000189005	
ENSG00000216398	
ENSG00000216526	
ENSG00000219889	
ENSG00000219368	
ENSG00000216619	
ENSG00000217277	
ENSG00000218846	
ENSG00000219246	
ENSG00000197326	
ENSG00000216380	
ENSG00000219592	
ENSG00000218323	
ENSG00000217317	
ENSG00000217850	
ENSG00000220882	
ENSG00000217502	
ENSG00000218646	
ENSG00000217669	
ENSG00000217418	
ENSG00000218125	
ENSG00000220262	
ENSG00000216730	
ENSG00000216501	
ENSG00000217578	
ENSG00000216453	
ENSG00000219504	
ENSG00000216276	
ENSG00000220603	
ENSG00000219762	
ENSG00000217747	
ENSG00000216571	
ENSG00000217054	
ENSG00000220617	
ENSG00000218721	
ENSG00000218028	
ENSG00000217665	
ENSG00000218504	
ENSG00000216607	
ENSG00000218528	
ENSG00000217393	
ENSG00000217521	
ENSG00000216415	
ENSG00000187558	
ENSG00000219887	
ENSG00000219968	
ENSG00000216430	
ENSG00000217108	
ENSG00000220701	
ENSG00000216884	
ENSG00000220397	
ENSG00000219254	
ENSG00000217499	
ENSG00000220595	
ENSG00000218258	
ENSG00000219524	
ENSG00000216294	
ENSG00000217571	
ENSG00000218485	
ENSG00000216869	
ENSG00000219855	
ENSG00000197597	
ENSG00000217590	
ENSG00000217203	
ENSG00000218065	
ENSG00000220062	
ENSG00000219296	
ENSG00000219794	
ENSG00000218195	
ENSG00000217185	
ENSG00000216506	
ENSG00000219705	
ENSG00000216948	
ENSG00000217784	
ENSG00000217699	
ENSG00000218784	
ENSG00000217204	
ENSG00000220115	
ENSG00000218924	
ENSG00000220946	
ENSG00000216980	
ENSG00000216615	
ENSG00000214080	
ENSG00000219948	
ENSG00000214339	
ENSG00000218385	
ENSG00000219769	
ENSG00000216678	
ENSG00000219454	
ENSG00000220731	
ENSG00000217795	
ENSG00000220854	
ENSG00000220768	
ENSG00000219593	
ENSG00000217928	
ENSG00000218570	
ENSG00000217428	
ENSG00000219295	
ENSG00000219019	
ENSG00000217916	
ENSG00000216780	
ENSG00000216584	
ENSG00000220248	
ENSG00000220932	
ENSG00000217101	
ENSG00000217819	
ENSG00000218503	
ENSG00000220951	
ENSG00000218878	
ENSG00000218242	
ENSG00000217574	
ENSG00000220496	
ENSG00000219908	
ENSG00000215125	
ENSG00000217358	
ENSG00000220741	
ENSG00000217793	
ENSG00000219647	
ENSG00000218527	
ENSG00000216340	
ENSG00000214155	
ENSG00000217127	
ENSG00000216433	
ENSG00000218211	
ENSG00000219886	
ENSG00000219300	
ENSG00000218785	
ENSG00000217984	
ENSG00000217476	
ENSG00000220936	
ENSG00000219315	
ENSG00000217523	
ENSG00000220582	
ENSG00000220624	
ENSG00000220150	
ENSG00000220792	
ENSG00000217882	
ENSG00000220195	
ENSG00000217427	
ENSG00000220408	
ENSG00000216420	
ENSG00000216225	
ENSG00000219564	
ENSG00000218199	
ENSG00000217337	
ENSG00000217140	
ENSG00000218134	
ENSG00000220321	
ENSG00000219349	
ENSG00000217376	
ENSG00000217320	
ENSG00000220863	
ENSG00000218355	
ENSG00000220054	
ENSG00000219010	
ENSG00000220142	
ENSG00000219844	
ENSG00000219189	
ENSG00000218391	
ENSG00000219925	
ENSG00000218414	
ENSG00000218311	
ENSG00000218752	
ENSG00000219441	
ENSG00000216246	
ENSG00000219896	
ENSG00000216483	
ENSG00000220747	
ENSG00000219077	
ENSG00000217493	
ENSG00000220700	
ENSG00000217038	
ENSG00000217092	
ENSG00000217544	
ENSG00000218710	
ENSG00000217439	
ENSG00000217344	
ENSG00000217831	
ENSG00000216345	
ENSG00000216437	
ENSG00000218861	
ENSG00000218390	
ENSG00000217129	
ENSG00000219898	
ENSG00000219634	
ENSG00000220633	
ENSG00000220460	
ENSG00000217229	
ENSG00000218207	
ENSG00000219496	
ENSG00000216455	
ENSG00000220822	
ENSG00000218875	
ENSG00000217818	
ENSG00000217303	
ENSG00000216494	
ENSG00000217510	
ENSG00000218519	
ENSG00000216274	
ENSG00000216828	
ENSG00000219852	
ENSG00000219954	
ENSG00000219472	
ENSG00000216427	
ENSG00000220797	
ENSG00000218636	
ENSG00000214522	
ENSG00000216572	
ENSG00000219388	
ENSG00000220686	
ENSG00000218644	
ENSG00000218145	
ENSG00000220101	
ENSG00000218995	
ENSG00000219610	
ENSG00000220034	
ENSG00000216785	
ENSG00000217433	
ENSG00000219084	
ENSG00000219837	
ENSG00000218159	
ENSG00000216711	
ENSG00000216716	
ENSG00000218330	
ENSG00000219862	
ENSG00000216643	
ENSG00000188948	
ENSG00000217124	
ENSG00000185956	
ENSG00000218753	
ENSG00000179090	
ENSG00000216479	
ENSG00000220001	
ENSG00000220825	
ENSG00000100118	
ENSG00000218556	
ENSG00000219956	
ENSG00000216570	
ENSG00000220855	
ENSG00000217995	
ENSG00000218686	
ENSG00000217890	
ENSG00000220906	
ENSG00000218885	
ENSG00000216623	
ENSG00000218230	
ENSG00000220066	
ENSG00000220457	
ENSG00000216914	
ENSG00000217136	
ENSG00000219428	
ENSG00000216389	
ENSG00000220469	
ENSG00000216309	
ENSG00000218192	
ENSG00000217980	
ENSG00000220720	
ENSG00000220176	
ENSG00000218628	
ENSG00000217310	
ENSG00000220899	
ENSG00000219612	
ENSG00000216545	
ENSG00000217670	
ENSG00000220163	
ENSG00000217161	
ENSG00000218867	
ENSG00000217581	
ENSG00000218214	
ENSG00000178521	
ENSG00000217781	
ENSG00000215453	
ENSG00000219717	
ENSG00000216524	
ENSG00000220493	
ENSG00000219106	
ENSG00000217676	
ENSG00000218071	
ENSG00000172449	
ENSG00000218866	
ENSG00000217458	
ENSG00000216315	
ENSG00000216709	
ENSG00000172887	
ENSG00000217833	
ENSG00000220866	
ENSG00000220645	
ENSG00000218093	
ENSG00000218364	
ENSG00000205305	
ENSG00000216407	
ENSG00000218619	
ENSG00000218600	
ENSG00000216669	
ENSG00000220164	
ENSG00000218373	
ENSG00000218191	
ENSG00000220288	
ENSG00000219324	
ENSG00000184250	
ENSG00000216847	
ENSG00000217384	
ENSG00000218799	
ENSG00000219444	
ENSG00000217111	
ENSG00000216604	
ENSG00000216667	
ENSG00000216546	
ENSG00000220623	
ENSG00000220252	
ENSG00000218987	
ENSG00000218044	
ENSG00000220753	
ENSG00000219657	
ENSG00000217940	
ENSG00000218705	
ENSG00000219792	
ENSG00000217694	
ENSG00000217893	
ENSG00000220093	
ENSG00000219256	
ENSG00000219360	
ENSG00000217952	
ENSG00000218010	
ENSG00000219308	
ENSG00000220259	
ENSG00000217357	
ENSG00000217396	
ENSG00000218898	
ENSG00000220442	
ENSG00000218462	
ENSG00000219071	
ENSG00000220394	
ENSG00000216825	
ENSG00000216273	
ENSG00000217563	
ENSG00000217339	
ENSG00000218858	
ENSG00000219546	
ENSG00000219354	
ENSG00000218419	
ENSG00000218894	
ENSG00000219733	
ENSG00000220561	
ENSG00000216596	
ENSG00000218928	
ENSG00000217991	
ENSG00000217287	
ENSG00000218530	
ENSG00000219348	
ENSG00000220410	
ENSG00000217913	
ENSG00000203503	
ENSG00000219536	
ENSG00000218310	
ENSG00000217549	
ENSG00000216582	
ENSG00000217738	
ENSG00000216635	
ENSG00000218938	
ENSG00000182754	
ENSG00000220655	
ENSG00000216502	
ENSG00000215225	
ENSG00000217606	
ENSG00000220958	
ENSG00000217775	
ENSG00000216975	
ENSG00000218677	
ENSG00000219970	
ENSG00000219144	
ENSG00000217728	
ENSG00000217931	
ENSG00000216472	
ENSG00000218955	
ENSG00000220542	
ENSG00000216955	
ENSG00000217953	
ENSG00000220216	
ENSG00000219551	
ENSG00000219351	
ENSG00000219568	
ENSG00000216228	
ENSG00000217246	
ENSG00000218243	
ENSG00000220096	
ENSG00000216417	
ENSG00000219476	
ENSG00000220712	
ENSG00000219450	
ENSG00000217011	
ENSG00000217378	
ENSG00000220147	
ENSG00000219760	
ENSG00000218702	
ENSG00000220138	
ENSG00000217967	
ENSG00000216388	
ENSG00000220754	
ENSG00000218163	
ENSG00000217489	
ENSG00000220947	
ENSG00000216233	
ENSG00000217194	
ENSG00000220850	
ENSG00000218817	
ENSG00000220231	
ENSG00000217443	
ENSG00000217924	
ENSG00000217869	
ENSG00000217446	
ENSG00000220041	
ENSG00000219367	
ENSG00000197518	
ENSG00000218053	
ENSG00000220615	
ENSG00000217517	
ENSG00000219574	
ENSG00000217417	
ENSG00000220659	
ENSG00000217274	
ENSG00000219004	
ENSG00000216706	
ENSG00000217846	
ENSG00000216880	
ENSG00000220100	
ENSG00000217664	
ENSG00000216371	
ENSG00000216688	
ENSG00000217820	
ENSG00000218411	
ENSG00000218030	
ENSG00000220312	
ENSG00000218164	
ENSG00000218298	
ENSG00000220898	
ENSG00000217202	
ENSG00000218348	
ENSG00000220833	
ENSG00000217035	
ENSG00000219063	
ENSG00000219865	
ENSG00000216301	
ENSG00000220108	
ENSG00000219478	
ENSG00000217920	
ENSG00000216729	
ENSG00000217548	
ENSG00000219718	
ENSG00000219694	
ENSG00000218737	
ENSG00000219873	
ENSG00000216515	
ENSG00000216460	
ENSG00000220295	
ENSG00000216603	
ENSG00000216860	
ENSG00000220406	
ENSG00000215577	
ENSG00000218182	
ENSG00000218818	
ENSG00000217122	
ENSG00000217885	
ENSG00000216461	
ENSG00000216257	
ENSG00000217526	
ENSG00000216630	
ENSG00000216434	
ENSG00000197212	
ENSG00000220063	
ENSG00000217657	
ENSG00000219362	
ENSG00000218092	
ENSG00000218309	
ENSG00000218887	
ENSG00000220314	
ENSG00000219628	
ENSG00000220125	
ENSG00000216287	
ENSG00000217291	
ENSG00000219483	
ENSG00000220450	
ENSG00000220132	
ENSG00000219326	
ENSG00000219727	
ENSG00000218341	
ENSG00000219208	
ENSG00000220783	
ENSG00000219459	
ENSG00000217907	
ENSG00000220869	
ENSG00000216728	
ENSG00000217726	
ENSG00000218094	
ENSG00000217010	
ENSG00000216778	
ENSG00000219835	
ENSG00000216602	
ENSG00000219347	
ENSG00000216218	
ENSG00000220626	
ENSG00000219370	
ENSG00000216959	
ENSG00000220492	
ENSG00000220120	
ENSG00000216399	
ENSG00000219995	
ENSG00000220837	
ENSG00000220029	
ENSG00000218949	
ENSG00000218447	
ENSG00000220246	
ENSG00000220301	
ENSG00000218036	
ENSG00000218516	
ENSG00000217056	
ENSG00000220465	
ENSG00000218474	
ENSG00000216305	
ENSG00000216376	
ENSG00000219442	
ENSG00000218322	
ENSG00000220836	
ENSG00000217298	
ENSG00000219169	
ENSG00000216492	
ENSG00000220779	
ENSG00000217383	
ENSG00000217710	
ENSG00000220761	
ENSG00000219337	
ENSG00000220300	
ENSG00000217055	
ENSG00000216343	
ENSG00000216406	
ENSG00000217068	
ENSG00000220738	
ENSG00000219591	
ENSG00000218988	
ENSG00000220064	
ENSG00000216691	
ENSG00000218112	
ENSG00000216525	
ENSG00000217588	
ENSG00000216325	
ENSG00000215830	
ENSG00000219484	
ENSG00000218541	
ENSG00000217163	
ENSG00000220414	
ENSG00000219449	
ENSG00000217263	
ENSG00000216601	
ENSG00000220365	
ENSG00000216403	
ENSG00000218465	
ENSG00000218523	
ENSG00000218461	
ENSG00000220247	
ENSG00000218444	
ENSG00000216823	
ENSG00000219753	
ENSG00000216395	
ENSG00000218162	
ENSG00000218943	
ENSG00000219933	
ENSG00000218384	
ENSG00000215173	
ENSG00000217015	
ENSG00000220819	
ENSG00000219234	
ENSG00000218840	
ENSG00000217891	
ENSG00000218277	
ENSG00000219656	
ENSG00000216275	
ENSG00000218329	
ENSG00000219112	
ENSG00000218177	
ENSG00000216304	
ENSG00000219516	
ENSG00000219305	
ENSG00000217732	
ENSG00000218296	
ENSG00000219675	
ENSG00000217232	
ENSG00000217450	
ENSG00000219215	
ENSG00000217558	
ENSG00000220310	
ENSG00000216474	
ENSG00000219557	
ENSG00000217522	
ENSG00000216699	
ENSG00000219134	
ENSG00000219815	
ENSG00000216592	
ENSG00000216820	
ENSG00000220902	
ENSG00000197413	
ENSG00000217800	
ENSG00000220736	
ENSG00000217057	
ENSG00000218526	
ENSG00000219613	
ENSG00000220677	
ENSG00000219245	
ENSG00000217830	
ENSG00000217150	
ENSG00000220344	
ENSG00000219640	
ENSG00000217787	
ENSG00000219791	
ENSG00000218931	
ENSG00000220342	
ENSG00000216973	
ENSG00000218406	
ENSG00000219184	
ENSG00000217723	
ENSG00000216277	
ENSG00000220278	
ENSG00000218273	
ENSG00000217430	
ENSG00000217206	
ENSG00000218794	
ENSG00000220395	
ENSG00000219018	
ENSG00000218773	
ENSG00000218529	
ENSG00000219623	
ENSG00000216797	
ENSG00000188441	
ENSG00000219963	
ENSG00000219901	
ENSG00000220820	
ENSG00000218897	
ENSG00000216787	
ENSG00000217909	
ENSG00000219920	
ENSG00000218077	
ENSG00000217370	
ENSG00000219633	
ENSG00000218877	
ENSG00000216441	
ENSG00000217572	
ENSG00000220126	
ENSG00000218058	
ENSG00000216768	
ENSG00000217374	
ENSG00000216559	
ENSG00000220033	
ENSG00000217387	
ENSG00000217856	
ENSG00000218787	
ENSG00000217425	
ENSG00000216605	
ENSG00000219299	
ENSG00000220073	
ENSG00000218439	
ENSG00000218635	
ENSG00000217959	
ENSG00000216361	
ENSG00000216353	
ENSG00000217774	
ENSG00000218295	
ENSG00000220299	
ENSG00000216633	
ENSG00000217464	
ENSG00000220587	
ENSG00000219173	
ENSG00000218124	
ENSG00000216941	
ENSG00000217962	
ENSG00000218663	
ENSG00000217508	
ENSG00000216409	
ENSG00000219196	
ENSG00000217462	
ENSG00000220892	
ENSG00000219571	
ENSG00000218616	
ENSG00000220354	
ENSG00000217411	
ENSG00000220647	
ENSG00000216651	
ENSG00000217762	
ENSG00000216497	
ENSG00000219690	
ENSG00000219670	
ENSG00000219226	
ENSG00000218441	
ENSG00000217397	
ENSG00000220636	
ENSG00000219051	
ENSG00000215036	
ENSG00000217151	
ENSG00000219171	
ENSG00000219983	
ENSG00000219229	
ENSG00000217212	
ENSG00000220283	
ENSG00000219711	
ENSG00000217714	
ENSG00000216878	
ENSG00000217697	
ENSG00000218669	
ENSG00000220967	
ENSG00000220438	
ENSG00000219191	
ENSG00000217759	
ENSG00000219372	
ENSG00000218587	
ENSG00000218881	
ENSG00000219879	
ENSG00000217104	
ENSG00000218104	
ENSG00000220889	
ENSG00000220088	
ENSG00000214610	
ENSG00000218262	
ENSG00000219958	
ENSG00000216979	
ENSG00000217742	
ENSG00000218266	
ENSG00000216674	
ENSG00000217460	
ENSG00000220104	
ENSG00000217946	
ENSG00000217861	
ENSG00000216517	
ENSG00000220672	
ENSG00000216362	
ENSG00000217491	
ENSG00000219931	
ENSG00000216551	
ENSG00000220945	
ENSG00000219390	
ENSG00000218442	
ENSG00000204073	
ENSG00000219266	
ENSG00000216631	
ENSG00000219586	
ENSG00000219756	
ENSG00000220718	
ENSG00000216899	
ENSG00000219632	
ENSG00000217639	
ENSG00000217349	
ENSG00000219015	
ENSG00000217014	
ENSG00000220050	
ENSG00000216245	
ENSG00000218436	
ENSG00000220260	
ENSG00000219427	
ENSG00000218342	
ENSG00000220461	
ENSG00000219037	
ENSG00000220086	
ENSG00000216547	
ENSG00000217506	
ENSG00000218097	
ENSG00000219659	
ENSG00000217368	
ENSG00000220705	
ENSG00000219002	
ENSG00000215026	
ENSG00000219725	
ENSG00000217467	
ENSG00000217546	
ENSG00000219490	
ENSG00000218956	
ENSG00000217839	
ENSG00000219091	
ENSG00000218279	
ENSG00000219317	
ENSG00000219966	
ENSG00000220640	
ENSG00000217853	
ENSG00000218674	
ENSG00000220935	
ENSG00000219692	
ENSG00000220277	
ENSG00000218055	
ENSG00000216807	
ENSG00000218267	
ENSG00000220012	
ENSG00000220162	
ENSG00000220220	
ENSG00000219825	
ENSG00000220273	
ENSG00000185389	
ENSG00000220673	
ENSG00000217586	
ENSG00000218449	
ENSG00000217750	
ENSG00000219152	
ENSG00000219648	
ENSG00000220332	
ENSG00000218247	
ENSG00000218156	
ENSG00000219412	
ENSG00000220061	
ENSG00000188796	
ENSG00000186502	
ENSG00000220726	
ENSG00000218981	
ENSG00000216280	
ENSG00000219990	
ENSG00000217088	
ENSG00000218403	
ENSG00000218675	
ENSG00000217238	
ENSG00000220345	
ENSG00000218912	
ENSG00000216714	
ENSG00000217107	
ENSG00000217802	
ENSG00000216396	
ENSG00000219493	
ENSG00000217500	
ENSG00000220620	
ENSG00000216779	
ENSG00000218023	
ENSG00000219816	
ENSG00000217184	
ENSG00000217987	
ENSG00000215359	
ENSG00000218637	
ENSG00000219462	
ENSG00000217270	
ENSG00000216326	
ENSG00000216289	
ENSG00000219187	
ENSG00000220907	
ENSG00000213737	
ENSG00000218469	
ENSG00000219856	
ENSG00000217692	
ENSG00000216293	
ENSG00000219631	
ENSG00000218078	
ENSG00000217069	
ENSG00000217271	
ENSG00000217304	
ENSG00000218146	
ENSG00000219537	
ENSG00000219741	
ENSG00000219131	
ENSG00000218083	
ENSG00000216888	
ENSG00000218507	
ENSG00000219984	
ENSG00000218899	
ENSG00000216567	
ENSG00000220207	
ENSG00000218487	
ENSG00000220383	
ENSG00000219683	
ENSG00000219183	
ENSG00000216885	
ENSG00000216993	
ENSG00000220016	
ENSG00000219204	
ENSG00000220832	
ENSG00000217616	
ENSG00000216761	
ENSG00000220752	
ENSG00000219589	
ENSG00000219078	
ENSG00000219981	
ENSG00000219221	
ENSG00000220528	
ENSG00000217280	
ENSG00000219713	
ENSG00000218958	
ENSG00000216967	
ENSG00000220625	
ENSG00000219382	
ENSG00000219153	
ENSG00000219614	
ENSG00000218210	
ENSG00000216357	
ENSG00000217445	
ENSG00000218119	
ENSG00000220255	
ENSG00000220934	
ENSG00000217144	
ENSG00000217976	
ENSG00000216965	
ENSG00000220518	
ENSG00000218925	
ENSG00000219378	
ENSG00000218569	
ENSG00000217146	
ENSG00000220512	
ENSG00000217209	
ENSG00000218798	
ENSG00000218223	
ENSG00000220957	
ENSG00000217147	
ENSG00000204594	
ENSG00000219403	
ENSG00000219763	
ENSG00000219864	
ENSG00000218545	
ENSG00000218579	
ENSG00000217721	
ENSG00000218923	
ENSG00000220366	
ENSG00000217296	
ENSG00000188174	
ENSG00000216725	
ENSG00000220274	
ENSG00000218684	
ENSG00000219242	
ENSG00000220346	
ENSG00000217283	
ENSG00000220777	
ENSG00000220976	
ENSG00000217158	
ENSG00000217717	
ENSG00000219143	
ENSG00000217077	
ENSG00000217941	
ENSG00000217497	
ENSG00000216543	
ENSG00000220358	
ENSG00000217366	
ENSG00000216734	
ENSG00000218657	
ENSG00000219938	
ENSG00000216697	
ENSG00000220676	
ENSG00000220179	
ENSG00000218734	
ENSG00000217046	
ENSG00000219655	
ENSG00000220059	
ENSG00000217886	
ENSG00000216303	
ENSG00000220729	
ENSG00000220622	
ENSG00000217243	
ENSG00000217777	
ENSG00000217528	
ENSG00000218398	
ENSG00000216470	
ENSG00000217207	
ENSG00000218197	
ENSG00000182210	
ENSG00000216833	
ENSG00000216851	
ENSG00000220524	
ENSG00000216283	
ENSG00000220973	
ENSG00000217748	
ENSG00000218978	
ENSG00000216292	
ENSG00000216503	
ENSG00000217965	
