Ensembl Gene ID	Zebrafish Ensembl ID
ENSG00000142192	ENSDARG00000055543
ENSG00000142192	ENSDARG00000026738
ENSG00000215356	
ENSG00000017797	ENSDARG00000078653
ENSG00000182272	ENSDARG00000076701
ENSG00000182272	ENSDARG00000046150
ENSG00000125826	ENSDARG00000031954
ENSG00000102678	
ENSG00000164850	ENSDARG00000074661
ENSG00000171711	
ENSG00000134107	ENSDARG00000004060
ENSG00000128731	
ENSG00000100033	ENSDARG00000044804
ENSG00000142319	
ENSG00000163950	ENSDARG00000004926
ENSG00000162458	ENSDARG00000071558
ENSG00000215245	
ENSG00000176797	
ENSG00000142089	
ENSG00000164849	ENSDARG00000059610
ENSG00000220709	
ENSG00000162460	
ENSG00000108953	ENSDARG00000006399
ENSG00000220113	
ENSG00000216308	
ENSG00000174137	
ENSG00000212776	
ENSG00000101255	ENSDARG00000016200
ENSG00000184811	
ENSG00000128791	ENSDARG00000033428
ENSG00000218649	
ENSG00000189089	
ENSG00000217272	
ENSG00000217456	
ENSG00000184441	
ENSG00000205899	
ENSG00000183628	ENSDARG00000005500
ENSG00000162461	
ENSG00000154727	ENSDARG00000069289
ENSG00000206341	
ENSG00000146540	ENSDARG00000045254
ENSG00000099864	ENSDARG00000007818
ENSG00000099864	ENSDARG00000026882
ENSG00000100823	ENSDARG00000045843
ENSG00000165487	ENSDARG00000009939
ENSG00000103148	ENSDARG00000010918
ENSG00000104044	ENSDARG00000061303
ENSG00000182356	
ENSG00000179979	
ENSG00000161103	
ENSG00000185885	
ENSG00000178287	
ENSG00000212874	
ENSG00000217313	
ENSG00000218069	
ENSG00000125841	ENSDARG00000056572
ENSG00000185198	
ENSG00000049656	ENSDARG00000021048
ENSG00000217239	
ENSG00000175911	
ENSG00000073067	ENSDARG00000038369
ENSG00000073067	ENSDARG00000040431
ENSG00000073067	ENSDARG00000058458
ENSG00000073067	ENSDARG00000038371
ENSG00000073067	ENSDARG00000038367
ENSG00000073067	ENSDARG00000009874
ENSG00000073067	ENSDARG00000040426
ENSG00000073067	ENSDARG00000040424
ENSG00000073067	ENSDARG00000040433
ENSG00000073067	ENSDARG00000038366
ENSG00000116786	ENSDARG00000078850
ENSG00000218810	
ENSG00000197987	
ENSG00000218793	
ENSG00000212802	
ENSG00000218617	
ENSG00000218832	
ENSG00000198067	
ENSG00000215507	
ENSG00000176933	
ENSG00000176782	
ENSG00000215695	
ENSG00000163945	ENSDARG00000004958
ENSG00000186579	
ENSG00000180776	ENSDARG00000058178
ENSG00000180776	ENSDARG00000055066
ENSG00000185201	
ENSG00000172283	
ENSG00000177732	ENSDARG00000025847
ENSG00000206013	
ENSG00000215570	
ENSG00000101745	ENSDARG00000052419
ENSG00000189201	ENSDARG00000063882
ENSG00000177764	ENSDARG00000067775
ENSG00000177764	ENSDARG00000076784
ENSG00000186572	
ENSG00000070404	ENSDARG00000025670
ENSG00000182256	ENSDARG00000017545
ENSG00000186562	
ENSG00000197312	ENSDARG00000006477
ENSG00000197421	ENSDARG00000023526
ENSG00000197421	ENSDARG00000018342
ENSG00000197421	ENSDARG00000079806
ENSG00000197421	ENSDARG00000079975
ENSG00000197421	ENSDARG00000075275
ENSG00000197421	ENSDARG00000075055
ENSG00000154723	ENSDARG00000014313
ENSG00000154723	ENSDARG00000074769
ENSG00000159842	ENSDARG00000059587
ENSG00000159842	ENSDARG00000074553
ENSG00000182824	
ENSG00000173141	ENSDARG00000007285
ENSG00000189393	
ENSG00000198805	ENSDARG00000045201
ENSG00000198805	ENSDARG00000078619
ENSG00000198805	ENSDARG00000019553
ENSG00000217379	
ENSG00000103152	ENSDARG00000069729
ENSG00000172288	ENSDARG00000038985
ENSG00000172294	
ENSG00000150995	ENSDARG00000074149
ENSG00000150995	ENSDARG00000014655
ENSG00000176748	
ENSG00000206014	
ENSG00000185894	
ENSG00000116771	ENSDARG00000059700
ENSG00000196114	
ENSG00000165480	ENSDARG00000069917
ENSG00000177370	
ENSG00000220504	
ENSG00000178127	ENSDARG00000013044
ENSG00000215365	
ENSG00000142102	ENSDARG00000014311
ENSG00000196476	ENSDARG00000013676
ENSG00000105963	
ENSG00000206023	
ENSG00000170364	
ENSG00000215366	
ENSG00000182367	
ENSG00000154721	ENSDARG00000079071
ENSG00000154721	ENSDARG00000058996
ENSG00000198129	
ENSG00000186297	ENSDARG00000070730
ENSG00000175928	ENSDARG00000060115
ENSG00000186458	
ENSG00000090316	ENSDARG00000053691
ENSG00000150459	ENSDARG00000057854
ENSG00000125903	
ENSG00000070423	
ENSG00000174885	ENSDARG00000038493
ENSG00000184979	
ENSG00000186599	
ENSG00000185982	
ENSG00000092094	ENSDARG00000045846
ENSG00000196614	
ENSG00000167693	ENSDARG00000033978
ENSG00000164362	ENSDARG00000042637
ENSG00000217483	
ENSG00000203532	
ENSG00000196810	
ENSG00000105972	ENSDARG00000024398
ENSG00000116138	ENSDARG00000060725
ENSG00000088782	
ENSG00000168502	
ENSG00000183785	ENSDARG00000015409
ENSG00000183785	ENSDARG00000070155
ENSG00000183785	ENSDARG00000031164
ENSG00000150457	ENSDARG00000078864
ENSG00000007384	ENSDARG00000036541
ENSG00000007384	ENSDARG00000017367
ENSG00000185271	ENSDARG00000071172
ENSG00000185271	ENSDARG00000055142
ENSG00000185271	ENSDARG00000055567
ENSG00000185271	ENSDARG00000077554
ENSG00000185271	ENSDARG00000076775
ENSG00000154719	ENSDARG00000041570
ENSG00000187082	
ENSG00000220291	
ENSG00000219700	
ENSG00000218632	
ENSG00000219559	
ENSG00000217900	
ENSG00000197916	
ENSG00000125788	
ENSG00000070388	ENSDARG00000076510
ENSG00000070388	ENSDARG00000056074
ENSG00000144455	ENSDARG00000044203
ENSG00000171861	ENSDARG00000016543
ENSG00000171861	ENSDARG00000069082
ENSG00000218300	
ENSG00000219150	
ENSG00000219329	
ENSG00000206418	
ENSG00000185433	
ENSG00000177023	
ENSG00000218730	
ENSG00000219087	
ENSG00000166206	ENSDARG00000023771
ENSG00000184856	
ENSG00000164363	ENSDARG00000068387
ENSG00000164363	ENSDARG00000076335
ENSG00000222042	
ENSG00000203649	
ENSG00000217539	
ENSG00000218153	
ENSG00000217765	
ENSG00000206187	
ENSG00000178591	
ENSG00000215193	ENSDARG00000073858
ENSG00000174358	ENSDARG00000056719
ENSG00000174358	ENSDARG00000018621
ENSG00000132953	ENSDARG00000010281
ENSG00000161981	ENSDARG00000020363
ENSG00000154654	ENSDARG00000042376
ENSG00000154654	ENSDARG00000017466
ENSG00000154654	ENSDARG00000055669
ENSG00000159692	ENSDARG00000019213
ENSG00000113851	ENSDARG00000054250
ENSG00000161980	ENSDARG00000037835
ENSG00000181877	
ENSG00000150456	ENSDARG00000040584
ENSG00000206452	
ENSG00000093100	ENSDARG00000021979
ENSG00000093100	ENSDARG00000004814
ENSG00000206190	ENSDARG00000061039
ENSG00000185203	
ENSG00000220890	
ENSG00000164871	
ENSG00000099821	ENSDARG00000061658
ENSG00000172458	ENSDARG00000010700
ENSG00000164828	ENSDARG00000055350
ENSG00000167699	ENSDARG00000042509
ENSG00000205916	ENSDARG00000036214
ENSG00000206016	
ENSG00000173482	
ENSG00000185627	
ENSG00000177243	
ENSG00000154646	ENSDARG00000079393
ENSG00000181404	ENSDARG00000063457
ENSG00000206422	ENSDARG00000029710
ENSG00000179393	
ENSG00000206435	
ENSG00000206454	
ENSG00000218998	
ENSG00000099972	ENSDARG00000058146
ENSG00000113504	ENSDARG00000062058
ENSG00000113504	ENSDARG00000073756
ENSG00000129566	ENSDARG00000038713
ENSG00000129566	ENSDARG00000001637
ENSG00000132906	ENSDARG00000004325
ENSG00000159674	ENSDARG00000002732
ENSG00000198533	
ENSG00000220744	
ENSG00000218729	
ENSG00000174912	
ENSG00000206455	
ENSG00000072756	ENSDARG00000075297
ENSG00000072756	ENSDARG00000019577
ENSG00000179409	ENSDARG00000041252
ENSG00000215371	
ENSG00000177257	
ENSG00000204526	
ENSG00000220241	
ENSG00000219732	
ENSG00000099822	ENSDARG00000061665
ENSG00000215367	ENSDARG00000077880
ENSG00000216741	
ENSG00000218756	
ENSG00000217524	
ENSG00000206352	
ENSG00000206349	
ENSG00000164818	ENSDARG00000078148
ENSG00000215372	
ENSG00000167695	
ENSG00000196815	
ENSG00000145506	ENSDARG00000055271
ENSG00000145506	ENSDARG00000013174
ENSG00000206033	
ENSG00000154645	ENSDARG00000034528
ENSG00000206032	
ENSG00000129484	ENSDARG00000075387
ENSG00000129484	ENSDARG00000079202
ENSG00000215704	
ENSG00000178222	
ENSG00000215246	
ENSG00000142082	ENSDARG00000035819
ENSG00000196678	
ENSG00000216904	
ENSG00000151067	ENSDARG00000008398
ENSG00000215373	
ENSG00000198165	
ENSG00000219195	
ENSG00000219387	
ENSG00000218963	
ENSG00000101680	ENSDARG00000056043
ENSG00000032742	ENSDARG00000027234
ENSG00000188191	ENSDARG00000062926
ENSG00000141252	ENSDARG00000069324
ENSG00000180725	
ENSG00000188792	
ENSG00000189385	
ENSG00000206193	
ENSG00000154642	ENSDARG00000030803
ENSG00000114062	ENSDARG00000055737
ENSG00000071539	ENSDARG00000025043
ENSG00000183795	
ENSG00000183688	ENSDARG00000055701
ENSG00000127418	ENSDARG00000032617
ENSG00000187191	ENSDARG00000036214
ENSG00000177963	ENSDARG00000007247
ENSG00000142615	
ENSG00000219664	
ENSG00000206355	
ENSG00000151065	ENSDARG00000045484
ENSG00000215537	
ENSG00000165475	ENSDARG00000003675
ENSG00000187624	
ENSG00000091181	ENSDARG00000039436
ENSG00000172332	
ENSG00000215538	
ENSG00000137311	
ENSG00000172270	ENSDARG00000019881
ENSG00000215220	
ENSG00000219553	
ENSG00000220848	
ENSG00000166159	ENSDARG00000045483
ENSG00000172342	
ENSG00000127415	ENSDARG00000062904
ENSG00000217260	
ENSG00000217989	
ENSG00000206457	
ENSG00000154640	ENSDARG00000069065
ENSG00000206168	
ENSG00000206359	
ENSG00000137197	
ENSG00000215374	
ENSG00000137336	
ENSG00000219773	
ENSG00000206458	
ENSG00000206361	
ENSG00000218213	
ENSG00000206459	
ENSG00000215376	
ENSG00000217771	
ENSG00000177947	ENSDARG00000042391
ENSG00000206363	
ENSG00000028310	ENSDARG00000017143
ENSG00000028310	ENSDARG00000077535
ENSG00000172352	ENSDARG00000038985
ENSG00000197461	ENSDARG00000058424
ENSG00000197461	ENSDARG00000055505
ENSG00000100814	
ENSG00000218682	
ENSG00000216224	
ENSG00000088756	ENSDARG00000005872
ENSG00000206460	
ENSG00000162438	ENSDARG00000056765
ENSG00000162438	ENSDARG00000056744
ENSG00000197540	
ENSG00000015475	
ENSG00000181031	ENSDARG00000044290
ENSG00000206461	
ENSG00000218574	
ENSG00000188076	
ENSG00000188818	ENSDARG00000076202
ENSG00000164816	
ENSG00000197955	
ENSG00000206463	
ENSG00000177706	
ENSG00000169763	
ENSG00000196751	
ENSG00000219615	
ENSG00000206465	
ENSG00000215247	
ENSG00000144619	ENSDARG00000019405
ENSG00000144619	ENSDARG00000062880
ENSG00000206042	
ENSG00000187939	
ENSG00000215540	
ENSG00000205936	
ENSG00000121742	ENSDARG00000042707
ENSG00000142634	ENSDARG00000055759
ENSG00000177951	ENSDARG00000032037
ENSG00000136319	ENSDARG00000013329
ENSG00000206077	ENSDARG00000076202
ENSG00000145217	ENSDARG00000029832
ENSG00000151062	ENSDARG00000026855
ENSG00000151062	ENSDARG00000023886
ENSG00000206082	
ENSG00000099804	ENSDARG00000012627
ENSG00000099804	ENSDARG00000069708
ENSG00000197665	
ENSG00000154655	ENSDARG00000031731
ENSG00000176198	
ENSG00000185918	
ENSG00000206375	
ENSG00000206432	
ENSG00000171368	ENSDARG00000067585
ENSG00000141933	ENSDARG00000074879
ENSG00000141933	ENSDARG00000027547
ENSG00000154639	ENSDARG00000043658
ENSG00000218017	
ENSG00000215377	
ENSG00000134115	ENSDARG00000019405
ENSG00000134115	ENSDARG00000062880
ENSG00000006831	ENSDARG00000058688
ENSG00000006831	ENSDARG00000002912
ENSG00000174496	
ENSG00000099968	ENSDARG00000062370
ENSG00000165474	ENSDARG00000042707
ENSG00000176213	
ENSG00000178158	
ENSG00000112877	
ENSG00000215378	
ENSG00000185829	
ENSG00000206476	
ENSG00000176219	
ENSG00000198903	
ENSG00000128739	
ENSG00000121743	ENSDARG00000021889
ENSG00000215386	
ENSG00000145214	
ENSG00000066230	ENSDARG00000058498
ENSG00000066230	ENSDARG00000036722
ENSG00000196832	
ENSG00000215476	
ENSG00000213871	
ENSG00000188242	
ENSG00000221974	
ENSG00000142621	ENSDARG00000056723
ENSG00000184394	
ENSG00000206047	
ENSG00000099866	
ENSG00000176230	
ENSG00000127419	ENSDARG00000076376
ENSG00000111186	ENSDARG00000034894
ENSG00000176246	
ENSG00000171823	ENSDARG00000045801
ENSG00000171823	ENSDARG00000034497
ENSG00000171823	ENSDARG00000076538
ENSG00000164821	
ENSG00000180104	ENSDARG00000014582
ENSG00000131100	ENSDARG00000030694
ENSG00000131100	ENSDARG00000014085
ENSG00000082397	
ENSG00000171729	ENSDARG00000061916
ENSG00000171729	ENSDARG00000068575
ENSG00000176253	
ENSG00000204464	
ENSG00000181781	ENSDARG00000014209
ENSG00000181781	ENSDARG00000021432
ENSG00000134121	ENSDARG00000076233
ENSG00000134121	ENSDARG00000077881
ENSG00000173933	ENSDARG00000001285
ENSG00000173933	ENSDARG00000012723
ENSG00000221990	
ENSG00000164822	
ENSG00000214265	
ENSG00000137332	
ENSG00000205944	ENSDARG00000036214
ENSG00000169484	
ENSG00000176415	
ENSG00000214751	
ENSG00000215522	
ENSG00000215523	
ENSG00000175147	
ENSG00000169488	
ENSG00000182902	ENSDARG00000070717
ENSG00000155313	ENSDARG00000012314
ENSG00000198081	
ENSG00000182636	ENSDARG00000058212
ENSG00000206478	
ENSG00000206377	
ENSG00000185823	
ENSG00000206379	
ENSG00000164825	
ENSG00000129946	ENSDARG00000062080
ENSG00000206480	
ENSG00000155249	
ENSG00000179455	ENSDARG00000041665
ENSG00000177337	
ENSG00000219375	
ENSG00000137379	
ENSG00000176281	
ENSG00000183186	ENSDARG00000079876
ENSG00000183186	ENSDARG00000079556
ENSG00000186530	ENSDARG00000057155
ENSG00000180530	ENSDARG00000068894
ENSG00000180530	ENSDARG00000068965
ENSG00000183311	
ENSG00000174450	ENSDARG00000063197
ENSG00000178950	ENSDARG00000039384
ENSG00000215552	
ENSG00000063438	ENSDARG00000052618
ENSG00000121741	
ENSG00000206385	
ENSG00000165762	
ENSG00000176294	
ENSG00000206481	
ENSG00000206391	
ENSG00000099954	ENSDARG00000078310
ENSG00000168993	
ENSG00000206484	
ENSG00000196645	
ENSG00000155189	ENSDARG00000063187
ENSG00000176299	
ENSG00000170579	ENSDARG00000014280
ENSG00000105549	ENSDARG00000078644
ENSG00000176312	
ENSG00000155307	ENSDARG00000078647
ENSG00000155307	ENSDARG00000079587
ENSG00000155307	ENSDARG00000054543
ENSG00000188863	
ENSG00000082805	ENSDARG00000076014
ENSG00000082805	ENSDARG00000031930
ENSG00000082805	ENSDARG00000009941
ENSG00000206393	
ENSG00000182652	
ENSG00000206485	
ENSG00000188120	ENSDARG00000036214
ENSG00000175676	ENSDARG00000063197
ENSG00000217381	
ENSG00000218358	
ENSG00000105556	ENSDARG00000071413
ENSG00000155304	ENSDARG00000040984
ENSG00000186445	
ENSG00000196834	
ENSG00000185619	
ENSG00000176433	
ENSG00000189337	ENSDARG00000006601
ENSG00000189337	ENSDARG00000076923
ENSG00000183753	
ENSG00000132950	
ENSG00000219861	
ENSG00000093072	ENSDARG00000015623
ENSG00000093072	ENSDARG00000051746
ENSG00000215558	
ENSG00000206195	
ENSG00000218328	
ENSG00000169789	
ENSG00000206197	
ENSG00000215394	
ENSG00000073578	ENSDARG00000016721
ENSG00000153666	ENSDARG00000063197
ENSG00000091879	ENSDARG00000014946
ENSG00000206397	
ENSG00000206486	
ENSG00000141934	ENSDARG00000002231
ENSG00000141934	ENSDARG00000028896
ENSG00000131538	
ENSG00000215557	
ENSG00000206487	
ENSG00000002016	ENSDARG00000005274
ENSG00000185028	ENSDARG00000060788
ENSG00000164366	ENSDARG00000040119
ENSG00000164366	ENSDARG00000008946
ENSG00000169026	
ENSG00000206400	
ENSG00000176695	
ENSG00000187537	
ENSG00000121390	ENSDARG00000006621
ENSG00000185272	
ENSG00000216519	
ENSG00000220660	
ENSG00000069998	ENSDARG00000006462
ENSG00000197295	
ENSG00000217160	
ENSG00000215375	
ENSG00000213602	
ENSG00000183307	
ENSG00000196143	
ENSG00000206488	
ENSG00000187667	
ENSG00000216296	
ENSG00000153404	ENSDARG00000075964
ENSG00000215398	ENSDARG00000075646
ENSG00000215398	ENSDARG00000013015
ENSG00000219924	
ENSG00000177426	ENSDARG00000059337
ENSG00000188992	ENSDARG00000005332
ENSG00000188992	ENSDARG00000007108
ENSG00000196447	
ENSG00000206405	
ENSG00000203624	
ENSG00000169020	ENSDARG00000068940
ENSG00000169020	ENSDARG00000077525
ENSG00000169020	ENSDARG00000078113
ENSG00000206011	
ENSG00000183441	
ENSG00000196199	ENSDARG00000005576
ENSG00000215568	ENSDARG00000074577
ENSG00000131003	
ENSG00000170113	ENSDARG00000055917
ENSG00000177663	ENSDARG00000070299
ENSG00000177663	ENSDARG00000045617
ENSG00000177663	ENSDARG00000058244
ENSG00000206489	
ENSG00000137330	
ENSG00000218003	
ENSG00000215561	
ENSG00000215560	
ENSG00000160953	ENSDARG00000060395
ENSG00000215559	
ENSG00000220954	
ENSG00000179627	
ENSG00000116731	ENSDARG00000077444
ENSG00000172967	ENSDARG00000044011
ENSG00000206407	
ENSG00000220505	
ENSG00000133256	ENSDARG00000011671
ENSG00000189295	
ENSG00000118680	ENSDARG00000008030
ENSG00000206249	
ENSG00000187472	
ENSG00000219755	
ENSG00000166351	
ENSG00000130538	
ENSG00000198445	
ENSG00000215573	
ENSG00000175302	
ENSG00000206490	
ENSG00000169800	
ENSG00000060237	
ENSG00000218639	
ENSG00000220196	
ENSG00000206410	
ENSG00000206491	
ENSG00000140157	ENSDARG00000055912
ENSG00000168122	
ENSG00000101608	
ENSG00000132958	ENSDARG00000056985
ENSG00000215567	
ENSG00000206411	
ENSG00000177406	
ENSG00000169807	
ENSG00000206492	
ENSG00000131548	
ENSG00000121388	
ENSG00000206493	
ENSG00000219294	
ENSG00000178775	
ENSG00000198062	
ENSG00000206412	
ENSG00000197911	
ENSG00000105988	
ENSG00000206252	
ENSG00000206413	
ENSG00000171840	ENSDARG00000079824
ENSG00000174227	ENSDARG00000038270
ENSG00000068793	ENSDARG00000044345
ENSG00000218490	
ENSG00000218811	
ENSG00000187172	
ENSG00000137321	
ENSG00000162493	
ENSG00000206415	
ENSG00000182903	
ENSG00000206495	
ENSG00000212953	
ENSG00000216512	
ENSG00000219980	
ENSG00000205292	
ENSG00000162494	ENSDARG00000075147
ENSG00000198033	
ENSG00000206419	
ENSG00000218173	
ENSG00000187621	
ENSG00000215380	
ENSG00000219743	
ENSG00000204478	
ENSG00000187721	ENSDARG00000022203
ENSG00000217372	
ENSG00000220745	
ENSG00000218426	
ENSG00000206192	
ENSG00000139044	ENSDARG00000058939
ENSG00000139044	ENSDARG00000078749
ENSG00000139044	ENSDARG00000077484
ENSG00000139044	ENSDARG00000079923
ENSG00000139044	ENSDARG00000075852
ENSG00000139044	ENSDARG00000079866
ENSG00000206499	
ENSG00000219257	
ENSG00000216846	
ENSG00000216523	
ENSG00000179412	
ENSG00000204479	
ENSG00000153575	ENSDARG00000077442
ENSG00000137384	
ENSG00000131127	
ENSG00000215604	
ENSG00000101605	ENSDARG00000076821
ENSG00000101605	ENSDARG00000061249
ENSG00000206421	
ENSG00000215379	
ENSG00000186777	
ENSG00000204480	
ENSG00000197414	ENSDARG00000063197
ENSG00000206423	
ENSG00000204481	
ENSG00000198155	
ENSG00000120647	ENSDARG00000014432
ENSG00000147316	ENSDARG00000058372
ENSG00000137394	
ENSG00000215382	
ENSG00000172524	
ENSG00000206424	
ENSG00000215389	
ENSG00000215383	
ENSG00000157358	
ENSG00000206425	
ENSG00000206046	
ENSG00000101577	ENSDARG00000061214
ENSG00000137397	
ENSG00000206500	
ENSG00000206426	
ENSG00000197701	
ENSG00000204486	
ENSG00000166157	ENSDARG00000056985
ENSG00000185182	ENSDARG00000063197
ENSG00000184991	
ENSG00000137156	
ENSG00000206501	
ENSG00000204488	
ENSG00000169861	ENSDARG00000075267
ENSG00000204491	
ENSG00000204501	
ENSG00000204495	
ENSG00000182330	
ENSG00000112498	
ENSG00000206502	
ENSG00000204502	
ENSG00000189039	
ENSG00000204507	
ENSG00000206504	
ENSG00000204503	
ENSG00000132205	ENSDARG00000061196
ENSG00000219902	
ENSG00000212671	
ENSG00000073614	ENSDARG00000079492
ENSG00000204508	
ENSG00000221884	
ENSG00000206429	
ENSG00000183706	
ENSG00000187952	
ENSG00000182974	
ENSG00000206438	
ENSG00000183117	ENSDARG00000058353
ENSG00000101596	ENSDARG00000014836
ENSG00000204509	
ENSG00000214611	ENSDARG00000054154
ENSG00000180715	
ENSG00000187545	
ENSG00000215393	
ENSG00000204510	
ENSG00000080986	ENSDARG00000071694
ENSG00000010379	ENSDARG00000067567
ENSG00000120952	
ENSG00000116708	
ENSG00000174622	
ENSG00000179172	ENSDARG00000022579
ENSG00000179172	ENSDARG00000053810
ENSG00000176595	ENSDARG00000059272
ENSG00000183206	
ENSG00000204513	
ENSG00000036448	ENSDARG00000075433
ENSG00000101574	
ENSG00000116726	
ENSG00000169811	
ENSG00000116721	
ENSG00000157330	ENSDARG00000032885
ENSG00000157828	ENSDARG00000014690
ENSG00000183146	
ENSG00000132204	
ENSG00000216657	
ENSG00000141433	ENSDARG00000027740
ENSG00000141433	ENSDARG00000004015
ENSG00000188984	ENSDARG00000044802
ENSG00000181984	ENSDARG00000063197
ENSG00000111181	
ENSG00000198692	ENSDARG00000029003
ENSG00000198692	ENSDARG00000057912
ENSG00000215405	ENSDARG00000063197
ENSG00000204518	ENSDARG00000044802
ENSG00000212987	
ENSG00000162496	ENSDARG00000044803
ENSG00000162496	ENSDARG00000044982
ENSG00000104728	ENSDARG00000077788
ENSG00000120645	ENSDARG00000075792
ENSG00000120645	ENSDARG00000076278
ENSG00000120645	ENSDARG00000058957
ENSG00000176105	ENSDARG00000005941
ENSG00000188403	ENSDARG00000075267
ENSG00000180229	
ENSG00000215409	ENSDARG00000075646
ENSG00000215409	ENSDARG00000013015
ENSG00000206114	
ENSG00000012817	ENSDARG00000006124
ENSG00000182372	ENSDARG00000075525
ENSG00000131002	ENSDARG00000001969
ENSG00000132199	ENSDARG00000038359
ENSG00000099749	
ENSG00000176912	
ENSG00000198010	ENSDARG00000011903
ENSG00000198010	ENSDARG00000059340
ENSG00000198010	ENSDARG00000076070
ENSG00000184565	
ENSG00000104714	ENSDARG00000077574
ENSG00000104714	ENSDARG00000078130
ENSG00000215580	ENSDARG00000017798
ENSG00000206100	
ENSG00000048707	ENSDARG00000017986
ENSG00000180190	
ENSG00000176728	
ENSG00000185275	
ENSG00000206441	
ENSG00000131009	
ENSG00000176890	ENSDARG00000042894
ENSG00000206505	
ENSG00000218435	
ENSG00000220391	
ENSG00000169953	
ENSG00000206443	
ENSG00000147364	ENSDARG00000078409
ENSG00000147364	ENSDARG00000075172
ENSG00000147364	ENSDARG00000004116
ENSG00000218741	
ENSG00000079101	ENSDARG00000055595
ENSG00000206444	
ENSG00000206507	
ENSG00000206506	
ENSG00000131007	
ENSG00000182366	
ENSG00000206508	
ENSG00000206446	
ENSG00000220553	
ENSG00000177143	ENSDARG00000078466
ENSG00000028137	ENSDARG00000068966
ENSG00000028137	ENSDARG00000057493
ENSG00000028137	ENSDARG00000068972
ENSG00000028137	ENSDARG00000068993
ENSG00000028137	ENSDARG00000068990
ENSG00000028137	ENSDARG00000077451
ENSG00000028137	ENSDARG00000068969
ENSG00000028137	ENSDARG00000068963
ENSG00000028137	ENSDARG00000068991
ENSG00000206509	
ENSG00000137403	
ENSG00000206451	
ENSG00000172468	
ENSG00000120949	
ENSG00000206510	
ENSG00000182415	ENSDARG00000038985
ENSG00000197995	ENSDARG00000044011
ENSG00000172748	
ENSG00000129873	ENSDARG00000038985
ENSG00000158270	ENSDARG00000061140
ENSG00000116691	
ENSG00000116688	ENSDARG00000079504
ENSG00000176269	
ENSG00000165246	ENSDARG00000079455
ENSG00000165246	ENSDARG00000077761
ENSG00000129864	
ENSG00000129862	
ENSG00000079134	
ENSG00000137345	
ENSG00000206456	
ENSG00000083444	ENSDARG00000059746
ENSG00000154620	ENSDARG00000076511
ENSG00000154620	ENSDARG00000077777
ENSG00000215608	
ENSG00000101557	ENSDARG00000025889
ENSG00000116685	ENSDARG00000073801
ENSG00000218679	
ENSG00000206511	
ENSG00000206512	
ENSG00000206466	
ENSG00000206513	
ENSG00000206467	
ENSG00000120937	
ENSG00000206515	
ENSG00000215585	
ENSG00000206468	
ENSG00000183878	ENSDARG00000077849
ENSG00000183878	ENSDARG00000061759
ENSG00000183878	ENSDARG00000059794
ENSG00000206470	
ENSG00000206516	
ENSG00000206471	
ENSG00000206519	
ENSG00000216710	
ENSG00000204689	
ENSG00000206517	
ENSG00000173213	
ENSG00000218180	
ENSG00000218297	
ENSG00000206472	
ENSG00000220550	
ENSG00000217562	
ENSG00000175206	
ENSG00000219284	
ENSG00000218187	
ENSG00000206523	
ENSG00000204690	
ENSG00000206522	
ENSG00000206525	
ENSG00000204692	
ENSG00000206524	
ENSG00000196530	
ENSG00000067048	ENSDARG00000020573
ENSG00000169260	
ENSG00000112461	
ENSG00000112459	
ENSG00000206526	
ENSG00000196231	
ENSG00000220379	
ENSG00000124732	
ENSG00000196906	
ENSG00000215641	
ENSG00000219681	
ENSG00000206479	
ENSG00000124601	
ENSG00000112448	
ENSG00000114374	ENSDARG00000013708
ENSG00000216475	
ENSG00000219409	
ENSG00000011021	ENSDARG00000032577
ENSG00000206159	
ENSG00000217792	
ENSG00000188681	ENSDARG00000028899
ENSG00000206163	
ENSG00000183704	ENSDARG00000052700
ENSG00000217688	
ENSG00000197347	
ENSG00000212855	
ENSG00000129845	
ENSG00000183385	
ENSG00000147761	
ENSG00000187657	ENSDARG00000005015
ENSG00000168692	ENSDARG00000005015
ENSG00000169075	
ENSG00000215910	
ENSG00000177000	ENSDARG00000053087
ENSG00000215757	
ENSG00000206184	ENSDARG00000005015
ENSG00000188656	ENSDARG00000005015
ENSG00000177553	
ENSG00000220083	
ENSG00000219687	
ENSG00000217687	
ENSG00000216673	
ENSG00000180910	
ENSG00000197038	
ENSG00000219714	
ENSG00000215601	ENSDARG00000005015
ENSG00000215596	
ENSG00000219048	
ENSG00000177970	
ENSG00000216952	
ENSG00000216850	
ENSG00000188765	
ENSG00000177674	
ENSG00000215603	
ENSG00000218788	ENSDARG00000030791
ENSG00000218788	ENSDARG00000018109
ENSG00000092377	ENSDARG00000060438
ENSG00000162490	ENSDARG00000058256
ENSG00000099725	ENSDARG00000060716
ENSG00000108452	
ENSG00000217080	
ENSG00000179277	
ENSG00000215619	
ENSG00000099721	
ENSG00000215767	
ENSG00000218706	
ENSG00000216656	
ENSG00000212937	
ENSG00000219776	
ENSG00000212856	
ENSG00000147753	
ENSG00000185700	
ENSG00000216401	
ENSG00000129816	
ENSG00000218591	ENSDARG00000060645
ENSG00000188484	
ENSG00000116670	ENSDARG00000007096
ENSG00000116670	ENSDARG00000042456
ENSG00000219361	
ENSG00000181705	
ENSG00000116663	ENSDARG00000012035
ENSG00000116663	ENSDARG00000071044
ENSG00000116663	ENSDARG00000022623
ENSG00000116663	ENSDARG00000037645
ENSG00000116663	ENSDARG00000071045
ENSG00000116663	ENSDARG00000057884
