Ensembl Gene ID	Horse Ensembl Gene ID
ENSG00000187068	ENSECAG00000023548
ENSG00000203809	
ENSG00000163125	ENSECAG00000018617
ENSG00000186074	
ENSG00000187772	ENSECAG00000020994
ENSG00000113790	ENSECAG00000023588
ENSG00000105366	ENSECAG00000018618
ENSG00000105366	ENSECAG00000024875
ENSG00000105366	ENSECAG00000019100
ENSG00000155093	ENSECAG00000012762
ENSG00000172878	ENSECAG00000021599
ENSG00000073803	ENSECAG00000009199
ENSG00000213822	
ENSG00000112276	ENSECAG00000021367
ENSG00000143374	ENSECAG00000014276
ENSG00000144355	ENSECAG00000024861
ENSG00000109062	ENSECAG00000014372
ENSG00000160296	ENSECAG00000018618
ENSG00000160296	ENSECAG00000024875
ENSG00000160296	ENSECAG00000019100
ENSG00000105492	ENSECAG00000020723
ENSG00000105492	ENSECAG00000024996
ENSG00000163900	ENSECAG00000014355
ENSG00000203808	
ENSG00000109065	ENSECAG00000013059
ENSG00000115844	ENSECAG00000000452
ENSG00000167279	
ENSG00000163898	ENSECAG00000018351
ENSG00000172425	ENSECAG00000007348
ENSG00000132429	
ENSG00000222012	
ENSG00000186921	ENSECAG00000012033
ENSG00000143369	ENSECAG00000008545
ENSG00000149582	ENSECAG00000008973
ENSG00000105497	ENSECAG00000025051
ENSG00000109066	ENSECAG00000006022
ENSG00000085377	ENSECAG00000023502
ENSG00000163904	ENSECAG00000011230
ENSG00000146918	ENSECAG00000006686
ENSG00000091409	ENSECAG00000001652
ENSG00000167765	
ENSG00000161509	ENSECAG00000007439
ENSG00000213818	ENSECAG00000018591
ENSG00000105501	ENSECAG00000006856
ENSG00000105501	ENSECAG00000000505
ENSG00000150990	ENSECAG00000007404
ENSG00000057657	ENSECAG00000009044
ENSG00000073792	ENSECAG00000020685
ENSG00000197865	ENSECAG00000006856
ENSG00000197865	ENSECAG00000000505
ENSG00000118096	ENSECAG00000014240
ENSG00000143382	ENSECAG00000019154
ENSG00000184992	ENSECAG00000015008
ENSG00000161513	ENSECAG00000009329
ENSG00000117868	ENSECAG00000007800
ENSG00000182310	ENSECAG00000006938
ENSG00000081760	ENSECAG00000015112
ENSG00000152256	ENSECAG00000006213
ENSG00000105509	
ENSG00000163915	
ENSG00000057663	ENSECAG00000013971
ENSG00000095139	ENSECAG00000019849
ENSG00000136527	ENSECAG00000012701
ENSG00000172782	ENSECAG00000024003
ENSG00000171051	
ENSG00000203804	
ENSG00000143384	ENSECAG00000018823
ENSG00000182040	ENSECAG00000022788
ENSG00000171049	ENSECAG00000006255
ENSG00000171049	ENSECAG00000006195
ENSG00000171049	ENSECAG00000007783
ENSG00000126870	ENSECAG00000026867
ENSG00000091428	ENSECAG00000017755
ENSG00000183034	ENSECAG00000019575
ENSG00000112297	ENSECAG00000015079
ENSG00000019144	ENSECAG00000024225
ENSG00000187474	ENSECAG00000006255
ENSG00000187474	ENSECAG00000006195
ENSG00000187474	ENSECAG00000007783
ENSG00000182938	ENSECAG00000014485
ENSG00000171658	ENSECAG00000023126
ENSG00000139364	ENSECAG00000006732
ENSG00000143420	ENSECAG00000017165
ENSG00000106018	ENSECAG00000007939
ENSG00000161551	ENSECAG00000008356
ENSG00000171656	ENSECAG00000000221
ENSG00000167861	ENSECAG00000019664
ENSG00000130347	ENSECAG00000019289
ENSG00000214043	
ENSG00000198093	ENSECAG00000008436
ENSG00000189238	
ENSG00000181234	ENSECAG00000007519
ENSG00000176024	ENSECAG00000013959
ENSG00000058866	ENSECAG00000019230
ENSG00000130348	ENSECAG00000021023
ENSG00000109089	ENSECAG00000018760
ENSG00000139370	ENSECAG00000009611
ENSG00000171032	ENSECAG00000016812
ENSG00000118094	ENSECAG00000013273
ENSG00000091436	ENSECAG00000000477
ENSG00000167862	ENSECAG00000013418
ENSG00000197619	ENSECAG00000015902
ENSG00000196094	
ENSG00000130349	ENSECAG00000023985
ENSG00000151948	ENSECAG00000013228
ENSG00000167863	ENSECAG00000009487
ENSG00000178409	ENSECAG00000023993
ENSG00000151952	ENSECAG00000013907
ENSG00000143457	ENSECAG00000016587
ENSG00000110367	ENSECAG00000000539
ENSG00000164494	ENSECAG00000024085
ENSG00000214039	
ENSG00000180901	ENSECAG00000009112
ENSG00000111432	ENSECAG00000001633
ENSG00000142556	ENSECAG00000014668
ENSG00000143452	ENSECAG00000011731
ENSG00000213139	ENSECAG00000002645
ENSG00000160683	
ENSG00000170190	ENSECAG00000021415
ENSG00000125207	ENSECAG00000016506
ENSG00000144354	ENSECAG00000011492
ENSG00000112320	ENSECAG00000024088
ENSG00000221897	ENSECAG00000014388
ENSG00000113838	ENSECAG00000009953
ENSG00000186174	ENSECAG00000012006
ENSG00000125449	ENSECAG00000021003
ENSG00000125458	ENSECAG00000019270
ENSG00000197608	ENSECAG00000023794
ENSG00000090520	ENSECAG00000014391
ENSG00000163131	ENSECAG00000022438
ENSG00000110375	ENSECAG00000014109
ENSG00000218884	
ENSG00000060709	ENSECAG00000009720
ENSG00000146285	ENSECAG00000024152
ENSG00000172845	ENSECAG00000013930
ENSG00000204611	ENSECAG00000023794
ENSG00000176302	ENSECAG00000016285
ENSG00000189159	ENSECAG00000018943
ENSG00000196267	ENSECAG00000023794
ENSG00000186166	ENSECAG00000017417
ENSG00000111450	ENSECAG00000014615
ENSG00000118181	
ENSG00000143387	ENSECAG00000019087
ENSG00000025796	ENSECAG00000006392
ENSG00000145192	ENSECAG00000014858
ENSG00000105568	ENSECAG00000018626
ENSG00000196655	ENSECAG00000006122
ENSG00000138430	ENSECAG00000016353
ENSG00000125450	ENSECAG00000019159
ENSG00000132341	ENSECAG00000020532
ENSG00000137700	ENSECAG00000006892
ENSG00000143437	ENSECAG00000009602
ENSG00000081087	ENSECAG00000016887
ENSG00000112333	ENSECAG00000018990
ENSG00000090512	ENSECAG00000004201
ENSG00000125447	ENSECAG00000004024
ENSG00000196214	
ENSG00000217236	
ENSG00000111452	ENSECAG00000022202
ENSG00000149428	ENSECAG00000013080
ENSG00000198464	
ENSG00000187876	
ENSG00000138433	ENSECAG00000006773
ENSG00000113905	ENSECAG00000013388
ENSG00000112335	ENSECAG00000022664
ENSG00000125445	ENSECAG00000021867
ENSG00000167554	
ENSG00000113889	ENSECAG00000014646
ENSG00000125457	ENSECAG00000018586
ENSG00000187909	
ENSG00000204603	
ENSG00000144306	ENSECAG00000018530
ENSG00000160695	ENSECAG00000006808
ENSG00000198633	
ENSG00000135537	ENSECAG00000023503
ENSG00000061936	ENSECAG00000007657
ENSG00000143379	ENSECAG00000023954
ENSG00000221923	
ENSG00000125454	ENSECAG00000010421
ENSG00000163328	ENSECAG00000008471
ENSG00000167555	ENSECAG00000023794
ENSG00000156976	ENSECAG00000021223
ENSG00000118689	ENSECAG00000024499
ENSG00000149397	ENSECAG00000017593
ENSG00000198598	ENSECAG00000013201
ENSG00000177169	ENSECAG00000016158
ENSG00000177885	ENSECAG00000010007
ENSG00000203801	
ENSG00000115935	ENSECAG00000015984
ENSG00000213803	
ENSG00000118690	ENSECAG00000024506
ENSG00000143418	ENSECAG00000018141
ENSG00000188486	
ENSG00000163918	ENSECAG00000022599
ENSG00000221895	
ENSG00000172269	ENSECAG00000013966
ENSG00000198482	
ENSG00000177192	ENSECAG00000006965
ENSG00000080546	ENSECAG00000001101
ENSG00000177728	ENSECAG00000016214
ENSG00000167562	
ENSG00000181092	ENSECAG00000002962
ENSG00000172375	ENSECAG00000018541
ENSG00000073849	ENSECAG00000003569
ENSG00000183137	ENSECAG00000009776
ENSG00000143412	ENSECAG00000014801
ENSG00000183495	ENSECAG00000007156
ENSG00000183495	ENSECAG00000018855
ENSG00000123870	
ENSG00000196285	
ENSG00000172273	ENSECAG00000024938
ENSG00000167766	
ENSG00000163923	ENSECAG00000016758
ENSG00000177303	ENSECAG00000011921
ENSG00000143409	ENSECAG00000009096
ENSG00000175077	ENSECAG00000006754
ENSG00000203800	ENSECAG00000026868
ENSG00000172350	ENSECAG00000004092
ENSG00000177460	ENSECAG00000011811
ENSG00000138435	ENSECAG00000019649
ENSG00000198491	
ENSG00000203799	ENSECAG00000012991
ENSG00000182173	ENSECAG00000004924
ENSG00000196390	
ENSG00000175885	
ENSG00000160703	ENSECAG00000019432
ENSG00000203798	ENSECAG00000013532
ENSG00000213020	
ENSG00000143363	ENSECAG00000000743
ENSG00000127241	ENSECAG00000008259
ENSG00000135535	ENSECAG00000002460
ENSG00000189190	
ENSG00000073350	ENSECAG00000008614
ENSG00000185684	
ENSG00000128656	ENSECAG00000008277
ENSG00000198538	
ENSG00000172367	ENSECAG00000023570
ENSG00000163141	ENSECAG00000022180
ENSG00000213801	
ENSG00000204604	
ENSG00000185250	ENSECAG00000014526
ENSG00000185163	ENSECAG00000018910
ENSG00000135587	ENSECAG00000016972
ENSG00000136514	ENSECAG00000023264
ENSG00000204313	ENSECAG00000001230
ENSG00000182986	
ENSG00000204326	
ENSG00000157005	ENSECAG00000023368
ENSG00000143443	ENSECAG00000022044
ENSG00000188126	ENSECAG00000021920
ENSG00000198471	ENSECAG00000000272
ENSG00000110395	ENSECAG00000003448
ENSG00000197622	ENSECAG00000022023
ENSG00000184967	ENSECAG00000024217
ENSG00000113916	ENSECAG00000004556
ENSG00000115966	ENSECAG00000018723
ENSG00000135596	ENSECAG00000019131
ENSG00000204325	
ENSG00000221874	
ENSG00000076706	ENSECAG00000013036
ENSG00000213190	ENSECAG00000021503
ENSG00000180257	
ENSG00000182870	ENSECAG00000009252
ENSG00000108469	ENSECAG00000007563
ENSG00000143458	ENSECAG00000014497
ENSG00000213132	
ENSG00000170949	ENSECAG00000023794
ENSG00000173456	ENSECAG00000006124
ENSG00000145012	ENSECAG00000014723
ENSG00000204589	
ENSG00000214034	
ENSG00000213192	ENSECAG00000018161
ENSG00000143434	ENSECAG00000000588
ENSG00000204586	
ENSG00000112787	ENSECAG00000015338
ENSG00000188001	ENSECAG00000016072
ENSG00000154518	ENSECAG00000008514
ENSG00000204583	ENSECAG00000016321
ENSG00000142396	
ENSG00000204323	
ENSG00000184824	ENSECAG00000018171
ENSG00000073282	ENSECAG00000018546
ENSG00000170954	
ENSG00000112365	ENSECAG00000009691
ENSG00000161526	ENSECAG00000025125
ENSG00000187848	ENSECAG00000016406
ENSG00000036672	ENSECAG00000019869
ENSG00000177214	ENSECAG00000011142
ENSG00000197937	ENSECAG00000023794
ENSG00000163154	ENSECAG00000007696
ENSG00000163155	ENSECAG00000024738
ENSG00000144320	ENSECAG00000008534
ENSG00000197453	ENSECAG00000012262
ENSG00000197497	ENSECAG00000023794
ENSG00000163156	ENSECAG00000023965
ENSG00000155085	ENSECAG00000012291
ENSG00000163157	ENSECAG00000019026
ENSG00000204597	
ENSG00000154096	ENSECAG00000009966
ENSG00000174279	ENSECAG00000019796
ENSG00000132470	ENSECAG00000010178
ENSG00000188699	ENSECAG00000009904
ENSG00000163159	ENSECAG00000003698
ENSG00000163159	ENSECAG00000017754
ENSG00000197928	ENSECAG00000023664
ENSG00000197928	ENSECAG00000023639
ENSG00000112367	ENSECAG00000015561
ENSG00000128714	ENSECAG00000020388
ENSG00000196131	ENSECAG00000001274
ENSG00000143398	ENSECAG00000008201
ENSG00000110400	ENSECAG00000010624
ENSG00000174677	ENSECAG00000001241
ENSG00000170178	ENSECAG00000002934
ENSG00000177084	ENSECAG00000001653
ENSG00000146360	
ENSG00000189348	
ENSG00000090530	ENSECAG00000008971
ENSG00000180152	ENSECAG00000020071
ENSG00000128713	ENSECAG00000003045
ENSG00000213797	
ENSG00000112290	ENSECAG00000022222
ENSG00000213795	
ENSG00000213799	
ENSG00000196417	
ENSG00000163347	ENSECAG00000021074
ENSG00000159352	
ENSG00000128710	ENSECAG00000020599
ENSG00000137699	ENSECAG00000013651
ENSG00000108479	ENSECAG00000019803
ENSG00000183022	
ENSG00000213793	
ENSG00000113946	ENSECAG00000021850
ENSG00000160336	
ENSG00000128709	ENSECAG00000021845
ENSG00000176984	
ENSG00000143373	ENSECAG00000006072
ENSG00000198346	
ENSG00000198398	
ENSG00000132475	
ENSG00000184232	ENSECAG00000015986
ENSG00000175892	
ENSG00000176876	ENSECAG00000024104
ENSG00000168438	ENSECAG00000024440
ENSG00000130844	ENSECAG00000007445
ENSG00000175879	ENSECAG00000021980
ENSG00000196083	ENSECAG00000005083
ENSG00000137709	ENSECAG00000019818
ENSG00000176894	ENSECAG00000024362
ENSG00000143393	ENSECAG00000024994
ENSG00000170166	
ENSG00000132478	ENSECAG00000024672
ENSG00000128652	ENSECAG00000022129
ENSG00000176915	ENSECAG00000024483
ENSG00000128645	ENSECAG00000022454
ENSG00000181264	ENSECAG00000022595
ENSG00000053328	ENSECAG00000007283
ENSG00000188666	
ENSG00000178932	
ENSG00000203797	ENSECAG00000007354
ENSG00000214148	
ENSG00000218175	
ENSG00000204595	
ENSG00000205835	ENSECAG00000011018
ENSG00000092929	ENSECAG00000016919
ENSG00000196914	ENSECAG00000022702
ENSG00000090615	ENSECAG00000010518
ENSG00000143390	ENSECAG00000024774
ENSG00000142405	ENSECAG00000017662
ENSG00000188729	ENSECAG00000011502
ENSG00000128654	ENSECAG00000022464
ENSG00000188958	ENSECAG00000014512
ENSG00000004809	ENSECAG00000008880
ENSG00000152492	ENSECAG00000014753
ENSG00000163364	
ENSG00000143416	ENSECAG00000018012
ENSG00000132471	ENSECAG00000022369
ENSG00000155111	ENSECAG00000009893
ENSG00000170144	ENSECAG00000023237
ENSG00000072609	ENSECAG00000017288
ENSG00000212697	
ENSG00000204306	
ENSG00000179820	ENSECAG00000001317
ENSG00000149403	ENSECAG00000017491
ENSG00000159377	ENSECAG00000006692
ENSG00000221856	
ENSG00000114279	ENSECAG00000024399
ENSG00000132481	ENSECAG00000022018
ENSG00000154114	ENSECAG00000012963
ENSG00000196458	
ENSG00000141569	ENSECAG00000020931
ENSG00000123505	ENSECAG00000011198
ENSG00000123505	ENSECAG00000001226
ENSG00000180611	ENSECAG00000004811
ENSG00000143442	ENSECAG00000021579
ENSG00000116044	ENSECAG00000005675
ENSG00000109927	ENSECAG00000016222
ENSG00000127252	ENSECAG00000024565
ENSG00000204316	ENSECAG00000014569
ENSG00000198393	ENSECAG00000005421
ENSG00000213963	
ENSG00000126583	ENSECAG00000019249
ENSG00000187527	ENSECAG00000024692
ENSG00000198040	
ENSG00000018510	ENSECAG00000008695
ENSG00000109929	ENSECAG00000018059
ENSG00000188878	ENSECAG00000024863
ENSG00000155115	ENSECAG00000014214
ENSG00000143375	ENSECAG00000015048
ENSG00000196387	ENSECAG00000007427
ENSG00000105605	ENSECAG00000012831
ENSG00000127249	ENSECAG00000013520
ENSG00000196659	
ENSG00000197498	ENSECAG00000017121
ENSG00000137642	ENSECAG00000019083
ENSG00000214029	
ENSG00000197557	
ENSG00000090612	ENSECAG00000012277
ENSG00000142408	
ENSG00000143367	ENSECAG00000011044
ENSG00000128655	ENSECAG00000004445
ENSG00000112394	ENSECAG00000020313
ENSG00000130433	ENSECAG00000026839
ENSG00000161533	ENSECAG00000022905
ENSG00000151963	
ENSG00000198836	ENSECAG00000024248
ENSG00000221871	
ENSG00000189068	ENSECAG00000015699
ENSG00000173214	ENSECAG00000021803
ENSG00000154127	ENSECAG00000018634
ENSG00000143376	ENSECAG00000000614
ENSG00000214143	ENSECAG00000026880
ENSG00000170906	ENSECAG00000015897
ENSG00000108504	ENSECAG00000021093
ENSG00000009413	ENSECAG00000022502
ENSG00000109943	ENSECAG00000007708
ENSG00000155636	ENSECAG00000017129
ENSG00000159409	ENSECAG00000020365
ENSG00000170909	
ENSG00000109944	ENSECAG00000010865
ENSG00000167880	ENSECAG00000010028
ENSG00000188909	ENSECAG00000012828
ENSG00000079156	ENSECAG00000020078
ENSG00000109971	ENSECAG00000013510
ENSG00000105619	ENSECAG00000018273
ENSG00000167881	ENSECAG00000012257
ENSG00000178796	
ENSG00000214146	
ENSG00000114315	ENSECAG00000026945
ENSG00000105618	ENSECAG00000020667
ENSG00000143436	ENSECAG00000016263
ENSG00000056972	ENSECAG00000000591
ENSG00000214145	
ENSG00000178772	ENSECAG00000004837
ENSG00000166250	ENSECAG00000020131
ENSG00000143450	ENSECAG00000015002
ENSG00000182687	ENSECAG00000011227
ENSG00000172061	ENSECAG00000004894
ENSG00000088038	ENSECAG00000023181
ENSG00000180228	ENSECAG00000024263
ENSG00000178732	ENSECAG00000003252
ENSG00000186919	ENSECAG00000009319
ENSG00000023171	ENSECAG00000020238
ENSG00000182134	ENSECAG00000013096
ENSG00000133657	ENSECAG00000006749
ENSG00000166257	ENSECAG00000023979
ENSG00000182473	ENSECAG00000014848
ENSG00000010810	ENSECAG00000008319
ENSG00000204311	ENSECAG00000007310
ENSG00000213171	ENSECAG00000012494
ENSG00000145014	ENSECAG00000014573
ENSG00000143365	ENSECAG00000000918
ENSG00000105617	ENSECAG00000012637
ENSG00000079150	ENSECAG00000008092
ENSG00000166261	ENSECAG00000024393
ENSG00000167608	ENSECAG00000012839
ENSG00000116095	ENSECAG00000010715
ENSG00000221931	ENSECAG00000006165
ENSG00000196099	ENSECAG00000006202
ENSG00000196407	ENSECAG00000020807
ENSG00000204300	ENSECAG00000008720
ENSG00000204300	ENSECAG00000015222
ENSG00000125505	ENSECAG00000015547
ENSG00000041802	ENSECAG00000017659
ENSG00000159445	ENSECAG00000020127
ENSG00000181518	ENSECAG00000002565
ENSG00000181518	ENSECAG00000006397
ENSG00000112761	ENSECAG00000013347
ENSG00000129654	ENSECAG00000014390
ENSG00000171014	ENSECAG00000002318
ENSG00000171014	ENSECAG00000010408
ENSG00000197747	ENSECAG00000019382
ENSG00000181499	ENSECAG00000000989
ENSG00000196248	ENSECAG00000001207
ENSG00000185112	
ENSG00000198674	ENSECAG00000002065
ENSG00000163191	ENSECAG00000019069
ENSG00000170892	ENSECAG00000019651
ENSG00000173950	ENSECAG00000015054
ENSG00000181457	ENSECAG00000001250
ENSG00000181457	ENSECAG00000007126
ENSG00000181457	ENSECAG00000001698
ENSG00000181457	ENSECAG00000001789
ENSG00000181457	ENSECAG00000001940
ENSG00000141576	ENSECAG00000024173
ENSG00000215854	
ENSG00000182898	
ENSG00000204299	ENSECAG00000001250
ENSG00000204299	ENSECAG00000007126
ENSG00000204299	ENSECAG00000001698
ENSG00000204299	ENSECAG00000001789
ENSG00000204299	ENSECAG00000001940
ENSG00000159450	ENSECAG00000026964
ENSG00000114331	ENSECAG00000015122
ENSG00000074935	ENSECAG00000013843
ENSG00000204298	ENSECAG00000001250
ENSG00000204298	ENSECAG00000007126
ENSG00000204298	ENSECAG00000001698
ENSG00000204298	ENSECAG00000001789
ENSG00000204298	ENSECAG00000001940
ENSG00000215853	ENSECAG00000018576
ENSG00000197915	ENSECAG00000018558
ENSG00000185262	ENSECAG00000013451
ENSG00000170889	ENSECAG00000020316
ENSG00000182634	ENSECAG00000001250
ENSG00000182634	ENSECAG00000007126
ENSG00000182634	ENSECAG00000001698
ENSG00000182634	ENSECAG00000001789
ENSG00000182634	ENSECAG00000001940
ENSG00000186268	ENSECAG00000007144
ENSG00000186268	ENSECAG00000002961
ENSG00000143631	ENSECAG00000017884
ENSG00000129646	ENSECAG00000020003
ENSG00000155657	ENSECAG00000012544
ENSG00000184203	ENSECAG00000018050
ENSG00000110002	ENSECAG00000015492
ENSG00000203778	ENSECAG00000018140
ENSG00000143520	
ENSG00000186152	
ENSG00000161542	ENSECAG00000013456
ENSG00000189058	ENSECAG00000022047
ENSG00000143536	ENSECAG00000017658
ENSG00000112769	ENSECAG00000018584
ENSG00000186207	
ENSG00000169509	ENSECAG00000017639
ENSG00000176170	ENSECAG00000023642
ENSG00000196403	ENSECAG00000007489
ENSG00000197309	ENSECAG00000007188
ENSG00000214135	ENSECAG00000000397
ENSG00000185966	
ENSG00000181214	ENSECAG00000007202
ENSG00000163202	
ENSG00000196703	ENSECAG00000007278
ENSG00000196703	ENSECAG00000000958
ENSG00000196703	ENSECAG00000007586
ENSG00000196703	ENSECAG00000007394
ENSG00000187225	
ENSG00000197849	ENSECAG00000007399
ENSG00000197849	ENSECAG00000007344
ENSG00000197849	ENSECAG00000001097
ENSG00000187238	
ENSG00000185962	
ENSG00000176075	
ENSG00000196341	ENSECAG00000001335
ENSG00000187223	
ENSG00000187180	
ENSG00000175931	ENSECAG00000007206
ENSG00000159455	
ENSG00000197263	ENSECAG00000001752
ENSG00000204293	ENSECAG00000003659
ENSG00000204293	ENSECAG00000003284
ENSG00000187173	
ENSG00000204577	
ENSG00000187170	ENSECAG00000017627
ENSG00000196661	ENSECAG00000003659
ENSG00000196661	ENSECAG00000003284
ENSG00000198854	
ENSG00000215837	
ENSG00000205814	
ENSG00000198657	
ENSG00000203786	ENSECAG00000007664
ENSG00000182805	ENSECAG00000003215
ENSG00000129673	ENSECAG00000022577
ENSG00000197125	ENSECAG00000003891
ENSG00000155130	
ENSG00000186269	
ENSG00000176945	ENSECAG00000010018
ENSG00000186226	
ENSG00000170953	ENSECAG00000005390
ENSG00000170953	ENSECAG00000004866
ENSG00000170953	ENSECAG00000006024
ENSG00000170953	ENSECAG00000004478
ENSG00000170953	ENSECAG00000005141
ENSG00000170953	ENSECAG00000004366
ENSG00000196119	ENSECAG00000006128
ENSG00000196119	ENSECAG00000005543
ENSG00000196119	ENSECAG00000004687
ENSG00000172155	
ENSG00000197084	
ENSG00000129667	ENSECAG00000021951
ENSG00000154143	ENSECAG00000001263
ENSG00000175967	
ENSG00000196734	
ENSG00000105609	
ENSG00000186844	
ENSG00000196591	ENSECAG00000013577
ENSG00000154144	ENSECAG00000007465
ENSG00000163206	
ENSG00000163207	ENSECAG00000017399
ENSG00000145113	
ENSG00000131042	
ENSG00000161544	ENSECAG00000019275
ENSG00000175818	ENSECAG00000018033
ENSG00000184148	ENSECAG00000007458
ENSG00000110013	ENSECAG00000014040
ENSG00000111816	ENSECAG00000018039
ENSG00000169474	
ENSG00000214140	
ENSG00000163209	ENSECAG00000016240
ENSG00000204303	
ENSG00000064199	ENSECAG00000020689
ENSG00000178425	ENSECAG00000019833
ENSG00000070731	ENSECAG00000016019
ENSG00000070731	ENSECAG00000021344
ENSG00000169469	
ENSG00000154146	ENSECAG00000022257
ENSG00000070526	ENSECAG00000010215
ENSG00000170866	
ENSG00000163216	
ENSG00000019102	ENSECAG00000000514
ENSG00000123500	ENSECAG00000020826
ENSG00000196805	
ENSG00000187116	ENSECAG00000016449
ENSG00000187116	ENSECAG00000011895
ENSG00000187116	ENSECAG00000010496
ENSG00000149564	ENSECAG00000006110
ENSG00000187189	ENSECAG00000003597
ENSG00000182534	ENSECAG00000010208
ENSG00000213166	
ENSG00000203785	
ENSG00000189241	ENSECAG00000003736
ENSG00000111817	ENSECAG00000020975
ENSG00000213163	
ENSG00000170858	
ENSG00000188820	ENSECAG00000021708
ENSG00000159516	
ENSG00000120458	ENSECAG00000012745
ENSG00000173626	ENSECAG00000021978
ENSG00000203784	ENSECAG00000015735
ENSG00000070495	ENSECAG00000021167
ENSG00000203783	ENSECAG00000007434
ENSG00000167613	ENSECAG00000010357
ENSG00000203782	ENSECAG00000015347
ENSG00000178033	ENSECAG00000023268
ENSG00000154134	ENSECAG00000013956
ENSG00000164451	ENSECAG00000000714
ENSG00000159527	ENSECAG00000011884
ENSG00000163218	ENSECAG00000011674
ENSG00000181038	ENSECAG00000017489
ENSG00000111832	ENSECAG00000006587
ENSG00000161547	
ENSG00000154133	ENSECAG00000020664
ENSG00000167614	ENSECAG00000024340
ENSG00000163220	ENSECAG00000010117
ENSG00000163220	ENSECAG00000010854
ENSG00000163220	ENSECAG00000010615
ENSG00000163221	ENSECAG00000009742
ENSG00000111834	ENSECAG00000012533
ENSG00000092931	ENSECAG00000011098
ENSG00000143546	ENSECAG00000009271
ENSG00000143546	ENSECAG00000010598
ENSG00000143546	ENSECAG00000010630
ENSG00000214395	
ENSG00000153975	ENSECAG00000013523
ENSG00000061938	ENSECAG00000001441
ENSG00000221932	
ENSG00000184330	
ENSG00000165478	ENSECAG00000007839
ENSG00000167615	ENSECAG00000018343
ENSG00000196911	ENSECAG00000014734
ENSG00000167889	ENSECAG00000024072
ENSG00000197364	
ENSG00000143556	
ENSG00000149548	ENSECAG00000009463
ENSG00000197956	ENSECAG00000008401
ENSG00000182909	ENSECAG00000018281
ENSG00000167617	ENSECAG00000018216
ENSG00000134955	ENSECAG00000010251
ENSG00000183807	ENSECAG00000019150
ENSG00000129657	ENSECAG00000014473
ENSG00000196420	ENSECAG00000008238
ENSG00000167618	ENSECAG00000010357
ENSG00000173612	ENSECAG00000019182
ENSG00000214116	
ENSG00000196154	ENSECAG00000008221
ENSG00000150433	ENSECAG00000018738
ENSG00000185485	ENSECAG00000000397
ENSG00000104970	
ENSG00000187686	
ENSG00000185002	ENSECAG00000019804
ENSG00000187095	
ENSG00000165495	ENSECAG00000018771
ENSG00000188015	ENSECAG00000008203
ENSG00000184640	ENSECAG00000020246
ENSG00000170162	ENSECAG00000022074
ENSG00000072274	ENSECAG00000024267
ENSG00000196754	ENSECAG00000006694
ENSG00000149557	ENSECAG00000006980
ENSG00000047936	ENSECAG00000023669
ENSG00000104974	
ENSG00000188643	ENSECAG00000000730
ENSG00000185409	
ENSG00000149547	ENSECAG00000015861
ENSG00000163958	ENSECAG00000016181
ENSG00000163958	ENSECAG00000024934
ENSG00000163958	ENSECAG00000012928
ENSG00000104972	
ENSG00000204283	
ENSG00000189334	ENSECAG00000024619
ENSG00000163959	ENSECAG00000023114
ENSG00000078687	ENSECAG00000012486
ENSG00000189171	ENSECAG00000024049
ENSG00000161217	ENSECAG00000017477
ENSG00000164465	ENSECAG00000007808
ENSG00000134910	ENSECAG00000022687
ENSG00000213123	ENSECAG00000015913
ENSG00000186818	
ENSG00000204282	
ENSG00000145107	ENSECAG00000014455
ENSG00000160678	ENSECAG00000022939
ENSG00000163960	ENSECAG00000008453
ENSG00000047932	ENSECAG00000009566
ENSG00000149554	ENSECAG00000011946
ENSG00000141524	ENSECAG00000020115
ENSG00000160679	ENSECAG00000020889
ENSG00000221906	ENSECAG00000016418
ENSG00000221906	ENSECAG00000009905
ENSG00000163961	ENSECAG00000007003
ENSG00000221920	ENSECAG00000016418
ENSG00000221920	ENSECAG00000009905
ENSG00000214097	ENSECAG00000006971
ENSG00000134940	
ENSG00000185798	ENSECAG00000006925
ENSG00000214393	
ENSG00000174013	ENSECAG00000006613
ENSG00000153989	ENSECAG00000010823
ENSG00000143553	ENSECAG00000020426
ENSG00000174004	ENSECAG00000000470
ENSG00000174007	ENSECAG00000000455
ENSG00000163492	ENSECAG00000007805
ENSG00000167895	ENSECAG00000010090
ENSG00000143621	ENSECAG00000008567
ENSG00000196376	ENSECAG00000011313
ENSG00000163964	ENSECAG00000025031
ENSG00000171053	ENSECAG00000018504
ENSG00000196844	ENSECAG00000020423
ENSG00000187997	ENSECAG00000008388
ENSG00000187231	ENSECAG00000011753
ENSG00000111860	ENSECAG00000012601
ENSG00000180370	ENSECAG00000020281
ENSG00000110060	ENSECAG00000007581
ENSG00000108639	ENSECAG00000021946
ENSG00000125498	ENSECAG00000016418
ENSG00000125498	ENSECAG00000009905
ENSG00000198331	ENSECAG00000006921
ENSG00000169418	ENSECAG00000000954
ENSG00000144331	ENSECAG00000000538
ENSG00000167900	ENSECAG00000016173
ENSG00000119231	ENSECAG00000016935
ENSG00000109832	ENSECAG00000009643
ENSG00000198523	ENSECAG00000003864
ENSG00000114503	ENSECAG00000016153
ENSG00000143624	ENSECAG00000022270
ENSG00000183077	ENSECAG00000012095
ENSG00000064309	ENSECAG00000017335
ENSG00000119227	ENSECAG00000016118
ENSG00000111877	ENSECAG00000014548
ENSG00000111877	ENSECAG00000015004
ENSG00000216243	
ENSG00000163975	ENSECAG00000010833
