Ensembl Gene ID	Mouse Ensembl Gene ID
ENSG00000206451	
ENSG00000172468	ENSMUSG00000045336
ENSG00000120949	ENSMUSG00000028602
ENSG00000206510	
ENSG00000182415	
ENSG00000197995	
ENSG00000172748	
ENSG00000129873	
ENSG00000158270	ENSMUSG00000036103
ENSG00000116691	ENSMUSG00000029022
ENSG00000116688	ENSMUSG00000029020
ENSG00000176269	ENSMUSG00000074956
ENSG00000165246	
ENSG00000129864	
ENSG00000129862	
ENSG00000079134	ENSMUSG00000024287
ENSG00000137345	
ENSG00000206456	
ENSG00000083444	ENSMUSG00000019055
ENSG00000154620	
ENSG00000215608	
ENSG00000101557	ENSMUSG00000047879
ENSG00000116685	ENSMUSG00000044496
ENSG00000218679	
ENSG00000206511	
ENSG00000206512	
ENSG00000206466	
ENSG00000206513	
ENSG00000206467	
ENSG00000120937	
ENSG00000206515	
ENSG00000215585	
ENSG00000206468	
ENSG00000183878	ENSMUSG00000068457
ENSG00000206470	
ENSG00000206516	
ENSG00000206471	
ENSG00000206519	
ENSG00000216710	
ENSG00000204689	
ENSG00000206517	
ENSG00000173213	
ENSG00000218180	
ENSG00000218297	
ENSG00000206472	
ENSG00000220550	
ENSG00000217562	
ENSG00000175206	ENSMUSG00000041616
ENSG00000219284	
ENSG00000218187	
ENSG00000206523	
ENSG00000204690	
ENSG00000206522	
ENSG00000206525	
ENSG00000204692	
ENSG00000206524	
ENSG00000196530	
ENSG00000067048	ENSMUSG00000069045
ENSG00000169260	
ENSG00000112461	
ENSG00000112459	
ENSG00000206526	
ENSG00000196231	
ENSG00000220379	
ENSG00000124732	
ENSG00000196906	
ENSG00000215641	
ENSG00000219681	
ENSG00000206479	
ENSG00000124601	
ENSG00000112448	
ENSG00000114374	ENSMUSG00000069044
ENSG00000216475	
ENSG00000219409	
ENSG00000011021	ENSMUSG00000029016
ENSG00000206159	
ENSG00000217792	ENSMUSG00000031424
ENSG00000217792	ENSMUSG00000057439
ENSG00000188681	ENSMUSG00000024175
ENSG00000206163	
ENSG00000183704	ENSMUSG00000050150
ENSG00000217688	
ENSG00000197347	
ENSG00000212855	
ENSG00000129845	
ENSG00000183385	
ENSG00000147761	
ENSG00000187657	
ENSG00000168692	
ENSG00000169075	
ENSG00000215910	
ENSG00000177000	ENSMUSG00000029009
ENSG00000177000	ENSMUSG00000044058
ENSG00000215757	ENSMUSG00000031424
ENSG00000215757	ENSMUSG00000057439
ENSG00000206184	
ENSG00000188656	
ENSG00000177553	
ENSG00000220083	
ENSG00000219687	
ENSG00000217687	
ENSG00000216673	
ENSG00000180910	
ENSG00000197038	ENSMUSG00000069031
ENSG00000197038	ENSMUSG00000071960
ENSG00000197038	ENSMUSG00000052831
ENSG00000219714	
ENSG00000215601	
ENSG00000215596	
ENSG00000219048	
ENSG00000177970	
ENSG00000216952	
ENSG00000216850	
ENSG00000188765	
ENSG00000177674	
ENSG00000215603	
ENSG00000218788	ENSMUSG00000051510
ENSG00000092377	ENSMUSG00000025246
ENSG00000162490	ENSMUSG00000029005
ENSG00000099725	ENSMUSG00000035725
ENSG00000108452	
ENSG00000217080	
ENSG00000179277	
ENSG00000215619	
ENSG00000099721	ENSMUSG00000031354
ENSG00000215767	ENSMUSG00000031424
ENSG00000215767	ENSMUSG00000057439
ENSG00000218706	
ENSG00000216656	
ENSG00000212937	
ENSG00000219776	
ENSG00000212856	
ENSG00000147753	
ENSG00000185700	
ENSG00000216401	
ENSG00000129816	
ENSG00000218591	ENSMUSG00000025138
ENSG00000188484	ENSMUSG00000031424
ENSG00000188484	ENSMUSG00000057439
ENSG00000116670	ENSMUSG00000029003
ENSG00000219361	
ENSG00000181705	
ENSG00000116663	ENSMUSG00000055401
ENSG00000168757	
ENSG00000218375	ENSMUSG00000025137
ENSG00000099715	ENSMUSG00000034755
ENSG00000215758	ENSMUSG00000031424
ENSG00000215758	ENSMUSG00000057439
ENSG00000219781	
ENSG00000196185	
ENSG00000132879	ENSMUSG00000029001
ENSG00000116661	ENSMUSG00000041556
ENSG00000176679	ENSMUSG00000063242
ENSG00000176679	ENSMUSG00000061283
ENSG00000215638	
ENSG00000203773	ENSMUSG00000044034
ENSG00000219747	
ENSG00000216940	
ENSG00000067646	ENSMUSG00000079509
ENSG00000067646	ENSMUSG00000049576
ENSG00000067646	ENSMUSG00000053211
ENSG00000067646	ENSMUSG00000000103
ENSG00000215639	ENSMUSG00000025135
ENSG00000219139	
ENSG00000219039	ENSMUSG00000025134
ENSG00000219039	ENSMUSG00000060244
ENSG00000215760	ENSMUSG00000047242
ENSG00000215692	ENSMUSG00000073609
ENSG00000215625	
ENSG00000129824	ENSMUSG00000063171
ENSG00000129824	ENSMUSG00000046411
ENSG00000204624	ENSMUSG00000041544
ENSG00000215761	
ENSG00000215772	ENSMUSG00000064165
ENSG00000184895	
ENSG00000212879	
ENSG00000219627	
ENSG00000219549	
ENSG00000215773	ENSMUSG00000059169
ENSG00000212909	
ENSG00000215693	ENSMUSG00000026283
ENSG00000215762	ENSMUSG00000031232
ENSG00000220937	
ENSG00000218827	
ENSG00000215696	ENSMUSG00000066478
ENSG00000215696	ENSMUSG00000066629
ENSG00000215764	ENSMUSG00000031424
ENSG00000215764	ENSMUSG00000057439
ENSG00000203500	
ENSG00000120942	ENSMUSG00000047719
ENSG00000215725	ENSMUSG00000065990
ENSG00000220375	
ENSG00000219369	
ENSG00000219758	
ENSG00000212899	ENSMUSG00000069722
ENSG00000212899	ENSMUSG00000069721
ENSG00000218020	
ENSG00000212900	ENSMUSG00000069722
ENSG00000212900	ENSMUSG00000069721
ENSG00000215763	ENSMUSG00000033792
ENSG00000215775	ENSMUSG00000043953
ENSG00000217466	
ENSG00000171819	ENSMUSG00000028989
ENSG00000215642	ENSMUSG00000025132
ENSG00000216648	
ENSG00000212901	ENSMUSG00000078132
ENSG00000215627	
ENSG00000215683	
ENSG00000215694	ENSMUSG00000026281
ENSG00000215632	
ENSG00000215726	ENSMUSG00000029068
ENSG00000220903	ENSMUSG00000025129
ENSG00000215701	ENSMUSG00000022556
ENSG00000215765	ENSMUSG00000031424
ENSG00000215765	ENSMUSG00000057439
ENSG00000204887	ENSMUSG00000047253
ENSG00000204887	ENSMUSG00000049809
ENSG00000215684	
ENSG00000212850	ENSMUSG00000030678
ENSG00000212862	ENSMUSG00000078201
ENSG00000215728	ENSMUSG00000001441
ENSG00000215738	
ENSG00000212863	
ENSG00000216436	
ENSG00000219528	
ENSG00000217159	
ENSG00000220816	
ENSG00000215702	ENSMUSG00000022556
ENSG00000215631	
ENSG00000215669	
ENSG00000212902	ENSMUSG00000060756
ENSG00000212902	ENSMUSG00000062278
ENSG00000212902	ENSMUSG00000058725
ENSG00000212902	ENSMUSG00000057674
ENSG00000215633	ENSMUSG00000036731
ENSG00000219451	
ENSG00000219860	ENSMUSG00000029036
ENSG00000220841	
ENSG00000215644	ENSMUSG00000025127
ENSG00000216522	ENSMUSG00000006345
ENSG00000220107	ENSMUSG00000031974
ENSG00000215670	ENSMUSG00000030677
ENSG00000215623	ENSMUSG00000002546
ENSG00000215754	ENSMUSG00000032080
ENSG00000218335	
ENSG00000215739	
ENSG00000212886	
ENSG00000215709	
ENSG00000215611	ENSMUSG00000009216
ENSG00000212903	ENSMUSG00000060756
ENSG00000212903	ENSMUSG00000062278
ENSG00000212903	ENSMUSG00000058725
ENSG00000212903	ENSMUSG00000057674
ENSG00000212857	
ENSG00000220748	
ENSG00000219582	
ENSG00000186399	
ENSG00000215634	ENSMUSG00000033434
ENSG00000215629	ENSMUSG00000000982
ENSG00000215620	
ENSG00000219819	
ENSG00000215614	
ENSG00000212864	ENSMUSG00000044628
ENSG00000219322	
ENSG00000219867	
ENSG00000215612	ENSMUSG00000067438
ENSG00000198793	ENSMUSG00000028991
ENSG00000215616	
ENSG00000215727	ENSMUSG00000022820
ENSG00000219070	ENSMUSG00000033063
ENSG00000196670	ENSMUSG00000046311
ENSG00000215630	ENSMUSG00000025534
ENSG00000215618	ENSMUSG00000039720
ENSG00000212858	
ENSG00000215617	ENSMUSG00000039208
ENSG00000212859	ENSMUSG00000074052
ENSG00000198636	
ENSG00000215615	ENSMUSG00000024175
ENSG00000212865	
ENSG00000180230	
ENSG00000212891	
ENSG00000212892	ENSMUSG00000032911
ENSG00000215677	
ENSG00000212861	
ENSG00000217618	
ENSG00000215672	ENSMUSG00000049350
ENSG00000215697	ENSMUSG00000026280
ENSG00000215675	
ENSG00000219455	
ENSG00000215734	ENSMUSG00000029066
ENSG00000219547	
ENSG00000217354	
ENSG00000218631	
ENSG00000212904	ENSMUSG00000060756
ENSG00000212904	ENSMUSG00000062278
ENSG00000212904	ENSMUSG00000058725
ENSG00000212904	ENSMUSG00000057674
ENSG00000215716	ENSMUSG00000027886
ENSG00000220933	
ENSG00000215699	ENSMUSG00000028676
ENSG00000220823	
ENSG00000219770	
ENSG00000220418	
ENSG00000212769	
ENSG00000215674	ENSMUSG00000024175
ENSG00000215688	
ENSG00000215678	
ENSG00000215691	ENSMUSG00000017119
ENSG00000220023	ENSMUSG00000042116
ENSG00000221892	ENSMUSG00000031424
ENSG00000221892	ENSMUSG00000057439
ENSG00000219358	
ENSG00000215689	
ENSG00000212877	ENSMUSG00000032911
ENSG00000215679	
ENSG00000212884	
ENSG00000215741	
ENSG00000218497	ENSMUSG00000025140
ENSG00000215711	ENSMUSG00000022555
ENSG00000217945	
ENSG00000215723	
ENSG00000215717	
ENSG00000215737	ENSMUSG00000029071
ENSG00000215673	ENSMUSG00000045165
ENSG00000212888	
ENSG00000198888	ENSMUSG00000064341
ENSG00000215682	ENSMUSG00000025856
ENSG00000215718	ENSMUSG00000040389
ENSG00000212867	
ENSG00000215755	ENSMUSG00000032081
ENSG00000212932	
ENSG00000219121	
ENSG00000217527	
ENSG00000219863	
ENSG00000215680	
ENSG00000215690	
ENSG00000215712	ENSMUSG00000004945
ENSG00000215676	
ENSG00000212893	
ENSG00000215635	
ENSG00000215742	
ENSG00000215703	
ENSG00000212885	
ENSG00000212889	
ENSG00000220454	ENSMUSG00000029072
ENSG00000212905	ENSMUSG00000060756
ENSG00000212905	ENSMUSG00000062278
ENSG00000212905	ENSMUSG00000058725
ENSG00000212905	ENSMUSG00000057674
ENSG00000212894	
ENSG00000212887	
ENSG00000220429	
ENSG00000217257	
ENSG00000203464	
ENSG00000212895	
ENSG00000215744	ENSMUSG00000029036
ENSG00000215724	ENSMUSG00000024175
ENSG00000215719	
ENSG00000215714	ENSMUSG00000069729
ENSG00000212890	
ENSG00000215731	
ENSG00000212906	
ENSG00000186852	ENSMUSG00000069718
ENSG00000186852	ENSMUSG00000045109
ENSG00000220474	ENSMUSG00000029073
ENSG00000212910	
ENSG00000215698	ENSMUSG00000026279
ENSG00000215748	
ENSG00000215732	
ENSG00000215778	ENSMUSG00000079227
ENSG00000220412	
ENSG00000218287	
ENSG00000212896	
ENSG00000215700	ENSMUSG00000028675
ENSG00000215713	ENSMUSG00000048385
ENSG00000215745	
ENSG00000212878	
ENSG00000215729	ENSMUSG00000022821
ENSG00000215751	ENSMUSG00000033467
ENSG00000212883	
ENSG00000215768	ENSMUSG00000038801
ENSG00000216990	
ENSG00000212897	
ENSG00000215750	ENSMUSG00000024175
ENSG00000219249	
ENSG00000216480	
ENSG00000218346	
ENSG00000215766	ENSMUSG00000031229
ENSG00000216208	
ENSG00000212911	
ENSG00000212907	
ENSG00000215769	
ENSG00000197092	
ENSG00000189096	ENSMUSG00000031424
ENSG00000189096	ENSMUSG00000057439
ENSG00000218052	
ENSG00000215781	
ENSG00000220847	
ENSG00000212912	
ENSG00000215784	ENSMUSG00000055184
ENSG00000118976	
ENSG00000171824	ENSMUSG00000017264
ENSG00000215783	
ENSG00000215749	
ENSG00000212908	
ENSG00000215770	ENSMUSG00000020848
ENSG00000212840	
ENSG00000220723	
ENSG00000220915	
ENSG00000219682	
ENSG00000218668	
ENSG00000216342	
ENSG00000218021	
ENSG00000219596	
ENSG00000218862	
ENSG00000219836	
ENSG00000217842	
ENSG00000188890	
ENSG00000220685	
ENSG00000218238	
ENSG00000218776	
ENSG00000217422	
ENSG00000219175	
ENSG00000218331	
ENSG00000219784	
ENSG00000216473	
ENSG00000218014	
ENSG00000219135	
ENSG00000220666	
ENSG00000217361	
ENSG00000218239	
ENSG00000217429	
ENSG00000219433	
ENSG00000219487	
ENSG00000216537	
ENSG00000219040	
ENSG00000216307	
ENSG00000216457	
ENSG00000217807	
ENSG00000218812	
ENSG00000218255	
ENSG00000214939	
ENSG00000218193	
ENSG00000220771	
ENSG00000217658	
ENSG00000219707	
ENSG00000216421	
ENSG00000217746	
ENSG00000216911	
ENSG00000219780	
ENSG00000216642	
ENSG00000219060	
ENSG00000220697	
ENSG00000218651	
ENSG00000219335	
ENSG00000219540	
ENSG00000219814	
ENSG00000217346	
ENSG00000218365	
ENSG00000219097	
ENSG00000219452	
ENSG00000217155	
ENSG00000216232	
ENSG00000220695	
ENSG00000218872	
ENSG00000217874	
ENSG00000219093	
ENSG00000216234	
ENSG00000220871	
ENSG00000217899	
ENSG00000218171	
ENSG00000216723	
ENSG00000217884	
ENSG00000220304	
ENSG00000220213	
ENSG00000203489	
ENSG00000220473	
ENSG00000216861	
ENSG00000216753	
ENSG00000217772	
ENSG00000217776	
ENSG00000218073	
ENSG00000220472	
ENSG00000217139	
ENSG00000220629	
ENSG00000219962	
ENSG00000218713	
ENSG00000218499	
ENSG00000219937	
ENSG00000220522	
ENSG00000218536	
ENSG00000218122	
ENSG00000217330	
ENSG00000218041	
ENSG00000219411	
ENSG00000220327	
ENSG00000220190	
ENSG00000216957	
ENSG00000216817	
ENSG00000216439	
ENSG00000220091	
ENSG00000217540	
ENSG00000173863	
ENSG00000216746	
ENSG00000216857	
ENSG00000218049	
ENSG00000220067	
ENSG00000220444	
ENSG00000219013	
ENSG00000217165	
ENSG00000219644	
ENSG00000219500	
ENSG00000220350	
ENSG00000219190	
ENSG00000218024	
ENSG00000219494	
ENSG00000220447	
ENSG00000219935	
ENSG00000217557	
ENSG00000219790	
ENSG00000220578	
ENSG00000216328	
ENSG00000219729	
ENSG00000218430	
ENSG00000219951	
ENSG00000220739	
ENSG00000219460	
ENSG00000217883	
ENSG00000217955	
ENSG00000220950	
ENSG00000218676	
ENSG00000219888	
ENSG00000217367	
ENSG00000220506	
ENSG00000220668	
ENSG00000220027	
ENSG00000216435	
ENSG00000220770	
ENSG00000215124	
ENSG00000219298	
ENSG00000218690	
ENSG00000220912	
ENSG00000220357	
ENSG00000219622	
ENSG00000216374	
ENSG00000216299	
ENSG00000220280	
ENSG00000188451	
ENSG00000218000	
ENSG00000218698	
ENSG00000219108	
ENSG00000218138	
ENSG00000218991	
ENSG00000219686	
ENSG00000216341	
ENSG00000219288	
ENSG00000216624	
ENSG00000219304	
ENSG00000220069	
ENSG00000219463	
ENSG00000219341	
ENSG00000220130	
ENSG00000216690	
ENSG00000219806	
ENSG00000218084	
ENSG00000218100	
ENSG00000217824	
ENSG00000218520	
ENSG00000220131	
ENSG00000219391	
ENSG00000218723	
ENSG00000219074	
ENSG00000217956	
ENSG00000217648	
ENSG00000220166	
ENSG00000217612	
ENSG00000219395	
ENSG00000220046	
ENSG00000217041	
ENSG00000219240	
ENSG00000217241	
ENSG00000218233	
ENSG00000220388	
ENSG00000219742	
ENSG00000198696	
ENSG00000217968	
ENSG00000220961	
ENSG00000218643	
ENSG00000218453	
ENSG00000219565	
ENSG00000220788	
ENSG00000219757	
ENSG00000218246	
ENSG00000218918	
ENSG00000216809	
ENSG00000219267	
ENSG00000220139	
ENSG00000217964	
ENSG00000218005	
ENSG00000218835	
ENSG00000216265	
ENSG00000220765	
ENSG00000218965	
ENSG00000216906	
ENSG00000217308	
ENSG00000216359	
ENSG00000220600	
ENSG00000218709	
ENSG00000219604	
ENSG00000220480	
ENSG00000219117	
ENSG00000216608	
ENSG00000216491	
ENSG00000218351	
ENSG00000217707	
ENSG00000218806	
ENSG00000216438	
ENSG00000220527	
ENSG00000220451	
ENSG00000218272	
ENSG00000218428	
ENSG00000218893	
ENSG00000218909	
ENSG00000218370	
ENSG00000216621	
ENSG00000219028	
ENSG00000217805	
ENSG00000220831	
ENSG00000216451	
ENSG00000217957	
ENSG00000218429	
ENSG00000220938	
ENSG00000216771	
ENSG00000215878	
ENSG00000216518	
ENSG00000217691	
ENSG00000218268	
ENSG00000213536	
ENSG00000216744	
ENSG00000219840	
ENSG00000220417	
ENSG00000220537	
ENSG00000220722	
ENSG00000219635	
ENSG00000219560	
ENSG00000217060	
ENSG00000219118	
ENSG00000217447	
ENSG00000217611	
ENSG00000218814	
ENSG00000218792	
ENSG00000216713	
ENSG00000218194	
ENSG00000219765	
ENSG00000143880	
ENSG00000217199	
ENSG00000217085	
ENSG00000219848	
ENSG00000220212	
ENSG00000220572	
ENSG00000219666	
ENSG00000219088	
ENSG00000218725	
ENSG00000217153	
ENSG00000219098	
ENSG00000219392	
ENSG00000217672	
ENSG00000216632	
ENSG00000216316	
ENSG00000218475	
ENSG00000220694	
ENSG00000216696	
ENSG00000218896	
ENSG00000217120	
ENSG00000218870	
ENSG00000217170	
ENSG00000218450	
ENSG00000220786	
ENSG00000205028	
ENSG00000218476	
ENSG00000218303	
ENSG00000216408	
ENSG00000218857	
ENSG00000216933	
ENSG00000217195	
ENSG00000220370	
ENSG00000218719	
ENSG00000220733	
ENSG00000216853	
ENSG00000220488	
ENSG00000172823	
ENSG00000218170	
ENSG00000218424	
ENSG00000217067	
ENSG00000220168	
ENSG00000217181	
ENSG00000216381	
ENSG00000220670	
ENSG00000220560	
ENSG00000216968	
ENSG00000220401	
ENSG00000217603	
ENSG00000220340	
ENSG00000216256	
ENSG00000220226	
ENSG00000212976	
ENSG00000217975	
ENSG00000219105	
ENSG00000218418	
ENSG00000212875	
ENSG00000215094	
ENSG00000217377	
ENSG00000219556	
ENSG00000216767	
ENSG00000217465	
ENSG00000217948	
ENSG00000217769	
ENSG00000216964	
ENSG00000217671	
ENSG00000216516	
ENSG00000217169	
ENSG00000220152	
ENSG00000218803	
ENSG00000218472	
ENSG00000218313	
ENSG00000219263	
ENSG00000216923	
ENSG00000218226	
ENSG00000219140	
ENSG00000216647	
ENSG00000216324	
ENSG00000217090	
ENSG00000204198	
ENSG00000217064	
ENSG00000219843	
ENSG00000218117	
ENSG00000217575	
ENSG00000218040	
ENSG00000218769	
ENSG00000217560	
ENSG00000216855	
ENSG00000218045	
ENSG00000219282	
ENSG00000219739	
ENSG00000218660	
ENSG00000217847	
ENSG00000216703	
ENSG00000216552	
ENSG00000220681	
ENSG00000217454	
ENSG00000218746	
ENSG00000219724	
ENSG00000217409	
ENSG00000220811	
ENSG00000219677	
ENSG00000219488	
ENSG00000218648	
ENSG00000218224	
ENSG00000219330	
ENSG00000205941	
ENSG00000218206	
ENSG00000219621	
ENSG00000218082	
ENSG00000216448	
ENSG00000220244	
ENSG00000216898	
ENSG00000217749	
ENSG00000217675	
ENSG00000216367	
ENSG00000219752	
ENSG00000216536	
ENSG00000217860	
ENSG00000219400	
ENSG00000219115	
ENSG00000173936	
ENSG00000218324	
ENSG00000216600	
ENSG00000220791	
ENSG00000217319	
ENSG00000216677	
ENSG00000220217	
ENSG00000219214	
ENSG00000217979	
ENSG00000216579	
ENSG00000218025	
ENSG00000218397	
ENSG00000217867	
ENSG00000204847	
ENSG00000218183	
ENSG00000216379	
ENSG00000217973	
ENSG00000218613	
ENSG00000220787	
ENSG00000219625	
ENSG00000217915	
ENSG00000216486	
ENSG00000217187	
ENSG00000220167	
ENSG00000215143	
ENSG00000217237	
ENSG00000219206	
ENSG00000219437	
ENSG00000220864	
ENSG00000217475	
ENSG00000220140	
ENSG00000216756	
ENSG00000220618	
ENSG00000219617	
ENSG00000216284	
ENSG00000217449	
ENSG00000219708	
ENSG00000217294	
ENSG00000216354	
ENSG00000218950	
ENSG00000218367	
ENSG00000218850	
ENSG00000218108	
ENSG00000219793	
ENSG00000218376	
ENSG00000219746	
ENSG00000218301	
ENSG00000216999	
ENSG00000220814	
ENSG00000218908	
ENSG00000220431	
ENSG00000216452	
ENSG00000216953	
ENSG00000218405	
ENSG00000218190	
ENSG00000218368	
ENSG00000219812	
ENSG00000218098	
ENSG00000217504	
ENSG00000217324	
ENSG00000220663	
ENSG00000217766	
ENSG00000218417	
ENSG00000218231	
ENSG00000217061	
ENSG00000219800	
ENSG00000217535	
ENSG00000217604	
ENSG00000217875	
ENSG00000218807	
ENSG00000220717	
ENSG00000217173	
ENSG00000217593	
ENSG00000220650	
ENSG00000219107	
ENSG00000220209	
ENSG00000219720	
ENSG00000219949	
ENSG00000217285	
ENSG00000216805	
ENSG00000216469	
ENSG00000218228	
ENSG00000219580	
ENSG00000212954	
ENSG00000217545	
ENSG00000218566	
ENSG00000217463	
ENSG00000220845	
ENSG00000220368	
ENSG00000218664	
ENSG00000220500	
ENSG00000220065	
ENSG00000218252	
ENSG00000218905	
ENSG00000219501	
ENSG00000217096	
ENSG00000220887	
ENSG00000219007	
ENSG00000217415	
ENSG00000217259	
ENSG00000218420	
ENSG00000220407	
ENSG00000220974	
ENSG00000216410	
ENSG00000218645	
ENSG00000217810	
ENSG00000218493	
ENSG00000217024	
ENSG00000220526	
ENSG00000217923	
ENSG00000220068	
ENSG00000220428	
ENSG00000220794	
ENSG00000219366	
ENSG00000218315	
ENSG00000218534	
ENSG00000219875	
ENSG00000217098	
ENSG00000220926	
ENSG00000219974	
ENSG00000219020	
ENSG00000219827	
ENSG00000216498	
ENSG00000216698	
ENSG00000220466	
ENSG00000217356	
ENSG00000185685	
ENSG00000219209	
ENSG00000219141	
ENSG00000217543	
ENSG00000216934	
ENSG00000217668	
ENSG00000216564	
ENSG00000216334	
ENSG00000219909	
ENSG00000216653	
ENSG00000218828	
ENSG00000217375	
ENSG00000187015	
ENSG00000218161	
ENSG00000216712	
ENSG00000204817	
ENSG00000216704	
ENSG00000219950	
ENSG00000220325	
ENSG00000220192	
ENSG00000219541	
ENSG00000218568	
ENSG00000216971	
ENSG00000219558	
ENSG00000216221	
ENSG00000220568	
ENSG00000216598	
ENSG00000218008	
ENSG00000218692	
ENSG00000217541	
ENSG00000220334	
ENSG00000219271	
ENSG00000219047	
ENSG00000220298	
ENSG00000217070	
ENSG00000220798	
ENSG00000216468	
ENSG00000220637	
ENSG00000220827	
ENSG00000218099	
ENSG00000212955	
ENSG00000216465	
ENSG00000217250	
ENSG00000218456	
ENSG00000219823	
ENSG00000220219	
ENSG00000219237	
ENSG00000218608	
ENSG00000219259	
ENSG00000217214	
ENSG00000219672	
ENSG00000216462	
ENSG00000216327	
ENSG00000158185	
ENSG00000218733	
ENSG00000220317	
ENSG00000204827	
ENSG00000217755	
ENSG00000217382	
ENSG00000217226	
ENSG00000218532	
ENSG00000219236	
ENSG00000220807	
ENSG00000219301	
ENSG00000219176	
ENSG00000219052	
ENSG00000217978	
ENSG00000220146	
ENSG00000219715	
ENSG00000220562	
ENSG00000217190	
ENSG00000218061	
ENSG00000204835	
ENSG00000188442	
ENSG00000220544	
ENSG00000218775	
ENSG00000217217	
ENSG00000218079	
ENSG00000218294	
ENSG00000218879	
ENSG00000220186	
ENSG00000219957	
ENSG00000219132	
ENSG00000217091	
ENSG00000219850	
ENSG00000220533	
ENSG00000218960	
ENSG00000216215	
ENSG00000216413	
ENSG00000217996	
ENSG00000218973	
ENSG00000212947	
ENSG00000217906	
ENSG00000217039	
ENSG00000219239	
ENSG00000220921	
ENSG00000217145	
ENSG00000218142	
ENSG00000215011	
ENSG00000220651	
ENSG00000217252	
ENSG00000218711	
ENSG00000219533	
ENSG00000216793	
ENSG00000220607	
ENSG00000218968	
ENSG00000217395	
ENSG00000218257	
ENSG00000217971	
ENSG00000218452	
ENSG00000217345	
ENSG00000220381	
ENSG00000216259	
ENSG00000217459	
ENSG00000219997	
ENSG00000217043	
ENSG00000217725	
ENSG00000220929	
ENSG00000217001	
ENSG00000219068	
ENSG00000220017	
ENSG00000218042	
ENSG00000216882	
ENSG00000216995	
ENSG00000220361	
ENSG00000218563	
ENSG00000219658	
ENSG00000217295	
ENSG00000217630	
ENSG00000213473	
ENSG00000216271	
ENSG00000217403	
ENSG00000220631	
ENSG00000220817	
ENSG00000219821	
ENSG00000218606	
ENSG00000220601	
ENSG00000219413	
ENSG00000220707	
ENSG00000217149	
ENSG00000220662	
ENSG00000220538	
ENSG00000219247	
ENSG00000219425	
ENSG00000216418	
ENSG00000220243	
ENSG00000216586	
ENSG00000220211	
ENSG00000220112	
ENSG00000218284	
ENSG00000220456	
ENSG00000219026	
ENSG00000218229	
ENSG00000216720	
ENSG00000220535	
ENSG00000218685	
ENSG00000219083	
ENSG00000218777	
ENSG00000218149	
ENSG00000216391	
ENSG00000220019	
ENSG00000218379	
ENSG00000217894	
ENSG00000217577	
ENSG00000218592	
ENSG00000219485	
ENSG00000218670	
ENSG00000217167	
ENSG00000220813	
ENSG00000220638	
ENSG00000218622	
ENSG00000217785	
ENSG00000217944	
ENSG00000218863	
ENSG00000219539	
ENSG00000216311	
ENSG00000220056	
ENSG00000216220	
ENSG00000217982	
ENSG00000203533	
ENSG00000216893	
ENSG00000218627	
ENSG00000219429	
ENSG00000220532	
ENSG00000219238	
ENSG00000218576	
ENSG00000217245	
ENSG00000220763	
ENSG00000219939	
ENSG00000218944	
ENSG00000216788	
ENSG00000217911	
ENSG00000219916	
ENSG00000219160	
ENSG00000219641	
ENSG00000218102	
ENSG00000216856	
ENSG00000219080	
ENSG00000105061	
ENSG00000187503	
ENSG00000220612	
ENSG00000219788	
ENSG00000217636	
ENSG00000218751	
ENSG00000218464	
ENSG00000217154	
ENSG00000220404	
ENSG00000127266	
ENSG00000218907	
ENSG00000219884	
ENSG00000220851	
ENSG00000216446	
ENSG00000217311	
ENSG00000220774	
ENSG00000219336	
ENSG00000220879	
ENSG00000127098	
ENSG00000216827	
ENSG00000217063	
ENSG00000220599	
ENSG00000218542	
ENSG00000218880	
ENSG00000220339	
ENSG00000216662	
ENSG00000220579	
ENSG00000216320	
ENSG00000219258	
ENSG00000217704	
ENSG00000220010	
ENSG00000217452	
ENSG00000220713	
ENSG00000220044	
ENSG00000220923	
ENSG00000215364	
ENSG00000218062	
ENSG00000220959	
ENSG00000217076	
ENSG00000217292	
ENSG00000217405	
ENSG00000217269	
ENSG00000217589	
ENSG00000216332	
ENSG00000218959	
ENSG00000220018	
ENSG00000216719	
ENSG00000179437	
ENSG00000219293	
ENSG00000220727	
ENSG00000217715	
ENSG00000217321	
ENSG00000220569	
ENSG00000220198	
ENSG00000220652	
ENSG00000217559	
ENSG00000218434	
ENSG00000218051	
ENSG00000219129	
ENSG00000217196	
ENSG00000219967	
ENSG00000216733	
ENSG00000217435	
ENSG00000218103	
ENSG00000218771	
ENSG00000217709	
ENSG00000218259	
ENSG00000219985	
ENSG00000205741	
ENSG00000220435	
ENSG00000219417	
ENSG00000217360	
ENSG00000218063	
ENSG00000219000	
ENSG00000219771	
ENSG00000217436	
ENSG00000220818	
ENSG00000219668	
ENSG00000214180	
ENSG00000218352	
ENSG00000216493	
ENSG00000220420	
ENSG00000217927	
ENSG00000218848	
ENSG00000216749	
ENSG00000218038	
ENSG00000217990	
ENSG00000216251	
ENSG00000218911	
ENSG00000218111	
ENSG00000218219	
ENSG00000218037	
ENSG00000219464	
ENSG00000219684	
ENSG00000218158	
ENSG00000216250	
ENSG00000220665	
ENSG00000218524	
ENSG00000217734	
ENSG00000220359	
ENSG00000216739	
ENSG00000220320	
ENSG00000219043	
ENSG00000219872	
ENSG00000220678	
ENSG00000219447	
ENSG00000220272	
ENSG00000220210	
ENSG00000219251	
ENSG00000218889	
ENSG00000216237	
ENSG00000216984	
