Ensembl Gene ID	Drosophila Ensembl Gene ID
ENSG00000151632	
ENSG00000183359	
ENSG00000146950	FBgn0085408
ENSG00000106688	
ENSG00000103227	
ENSG00000104213	
ENSG00000159113	
ENSG00000208175	
ENSG00000208174	
ENSG00000111641	FBgn0033741
ENSG00000134146	FBgn0030336
ENSG00000053372	FBgn0033485
ENSG00000167945	
ENSG00000127540	
ENSG00000099942	FBgn0024811
ENSG00000117983	
ENSG00000113384	FBgn0010704
ENSG00000132670	
ENSG00000134508	FBgn0027581
ENSG00000101850	
ENSG00000100461	FBgn0031883
ENSG00000127774	FBgn0039259
ENSG00000143727	FBgn0040077
ENSG00000143727	FBgn0040076
ENSG00000143727	FBgn0051469
ENSG00000143727	FBgn0038655
ENSG00000099940	FBgn0034913
ENSG00000102755	
ENSG00000208172	
ENSG00000127588	FBgn0028433
ENSG00000198146	
ENSG00000155034	
ENSG00000157017	
ENSG00000212768	
ENSG00000215182	
ENSG00000137285	
ENSG00000139890	FBgn0085419
ENSG00000139890	FBgn0034434
ENSG00000139890	FBgn0052776
ENSG00000139890	FBgn0085426
ENSG00000099937	FBgn0031973
ENSG00000196292	
ENSG00000071655	FBgn0027950
ENSG00000213977	FBgn0035148
ENSG00000163132	FBgn0000492
ENSG00000168818	FBgn0039212
ENSG00000035115	
ENSG00000127586	FBgn0015376
ENSG00000157014	FBgn0038877
ENSG00000133401	
ENSG00000188460	
ENSG00000003989	
ENSG00000176050	
ENSG00000198788	FBgn0029167
ENSG00000197324	
ENSG00000181588	FBgn0039920
ENSG00000101849	FBgn0023444
ENSG00000184731	
ENSG00000215305	FBgn0037674
ENSG00000134070	
ENSG00000159110	
ENSG00000208165	
ENSG00000082213	FBgn0036846
ENSG00000182095	FBgn0051151
ENSG00000184221	FBgn0032651
ENSG00000021776	FBgn0051368
ENSG00000007376	
ENSG00000206240	
ENSG00000177138	
ENSG00000040531	FBgn0039045
ENSG00000185988	
ENSG00000162006	
ENSG00000010295	
ENSG00000168824	
ENSG00000152520	FBgn0035397
ENSG00000003987	FBgn0028497
ENSG00000127463	FBgn0037530
ENSG00000107249	FBgn0039039
ENSG00000101773	
ENSG00000157227	
ENSG00000134086	
ENSG00000184956	FBgn0029167
ENSG00000132635	
ENSG00000137267	
ENSG00000203286	
ENSG00000159251	
ENSG00000205927	FBgn0032651
ENSG00000197417	
ENSG00000183304	
ENSG00000133511	FBgn0040335
ENSG00000011201	FBgn0039155
ENSG00000185761	FBgn0032252
ENSG00000212710	
ENSG00000134075	
ENSG00000213032	
ENSG00000189258	
ENSG00000102854	
ENSG00000205642	
ENSG00000164638	FBgn0036319
ENSG00000155975	FBgn0016038
ENSG00000219870	FBgn0061198
ENSG00000159248	
ENSG00000198326	
ENSG00000115255	
ENSG00000168826	
ENSG00000205929	
ENSG00000115257	FBgn0004598
ENSG00000113360	FBgn0026722
ENSG00000205930	
ENSG00000122025	
ENSG00000163705	
ENSG00000208163	
ENSG00000208161	
ENSG00000177504	
ENSG00000183463	
ENSG00000141448	FBgn0003117
ENSG00000206241	
ENSG00000208160	
ENSG00000208159	
ENSG00000103245	FBgn0040002
ENSG00000119559	
ENSG00000183020	FBgn0015567
ENSG00000137274	FBgn0038974
ENSG00000145220	FBgn0033507
ENSG00000172590	FBgn0033208
ENSG00000198791	FBgn0036239
ENSG00000088882	
ENSG00000219340	
ENSG00000215306	
ENSG00000006757	FBgn0036449
ENSG00000006757	FBgn0030607
ENSG00000113361	
ENSG00000132406	
ENSG00000215252	FBgn0034697
ENSG00000099917	FBgn0027592
ENSG00000099917	FBgn0035988
ENSG00000104219	
ENSG00000206243	
ENSG00000088881	
ENSG00000165556	
ENSG00000208156	
ENSG00000208155	
ENSG00000212594	
ENSG00000163982	FBgn0029779
ENSG00000163982	FBgn0029780
ENSG00000163982	FBgn0031514
ENSG00000180389	
ENSG00000137275	
ENSG00000206245	
ENSG00000155465	FBgn0002778
ENSG00000155465	FBgn0028425
ENSG00000155465	FBgn0039844
ENSG00000155465	FBgn0039487
ENSG00000101752	FBgn0036558
ENSG00000113100	
ENSG00000139515	
ENSG00000213031	
ENSG00000080298	
ENSG00000169840	FBgn0025776
ENSG00000188954	
ENSG00000112049	
ENSG00000215074	FBgn0037081
ENSG00000177830	FBgn0031996
ENSG00000157954	FBgn0035850
ENSG00000157954	FBgn0032935
ENSG00000155970	FBgn0038735
ENSG00000115266	FBgn0026598
ENSG00000103253	FBgn0037024
ENSG00000187134	
ENSG00000040731	
ENSG00000144554	FBgn0038827
ENSG00000206246	
ENSG00000158201	FBgn0033382
ENSG00000159086	FBgn0037466
ENSG00000177769	
ENSG00000206247	
ENSG00000186162	
ENSG00000175265	FBgn0034697
ENSG00000196689	
ENSG00000182583	
ENSG00000185214	
ENSG00000151539	FBgn0031003
ENSG00000155463	FBgn0027615
ENSG00000124588	
ENSG00000151631	
ENSG00000078579	
ENSG00000206253	
ENSG00000206567	
ENSG00000115268	FBgn0034138
ENSG00000180385	
ENSG00000212930	
ENSG00000172611	
ENSG00000215076	
ENSG00000127481	
ENSG00000186184	
ENSG00000181201	
ENSG00000202063	
ENSG00000202423	
ENSG00000212528	
ENSG00000207635	
ENSG00000080608	FBgn0015527
ENSG00000176454	FBgn0052699
ENSG00000111640	FBgn0001091
ENSG00000111640	FBgn0001092
ENSG00000111640	FBgn0034173
ENSG00000206254	
ENSG00000164256	
ENSG00000208134	
ENSG00000177788	
ENSG00000168967	
ENSG00000184160	FBgn0038653
ENSG00000125037	FBgn0032292
ENSG00000167723	
ENSG00000167088	FBgn0016940
ENSG00000101846	
ENSG00000208132	
ENSG00000208131	
ENSG00000101365	FBgn0038922
ENSG00000099910	
ENSG00000146587	
ENSG00000165568	FBgn0086254
ENSG00000216560	
ENSG00000100439	FBgn0033226
ENSG00000184507	
ENSG00000130021	FBgn0019982
ENSG00000168263	
ENSG00000139517	FBgn0000163
ENSG00000162004	
ENSG00000154162	
ENSG00000108381	
ENSG00000206255	
ENSG00000163704	
ENSG00000038945	FBgn0023479
ENSG00000169991	
ENSG00000213028	
ENSG00000103254	FBgn0038871
ENSG00000010292	FBgn0039680
ENSG00000215137	
ENSG00000129562	FBgn0032035
ENSG00000182117	FBgn0033548
ENSG00000203257	
ENSG00000169059	
ENSG00000196204	
ENSG00000101361	FBgn0038964
ENSG00000198014	FBgn0034417
ENSG00000198014	FBgn0039874
ENSG00000221977	
ENSG00000122033	
ENSG00000141446	FBgn0035766
ENSG00000067082	FBgn0040765
ENSG00000141255	
ENSG00000103260	
ENSG00000111639	FBgn0032053
ENSG00000071626	FBgn0004838
ENSG00000215190	FBgn0034908
ENSG00000127780	
ENSG00000169202	
ENSG00000185252	
ENSG00000149488	FBgn0036017
ENSG00000208121	
ENSG00000180016	
ENSG00000122034	FBgn0030787
ENSG00000159961	
ENSG00000136297	FBgn0029935
ENSG00000163956	FBgn0037756
ENSG00000141449	
ENSG00000206256	
ENSG00000218823	FBgn0015949
ENSG00000122035	
ENSG00000161133	
ENSG00000124570	
ENSG00000163703	FBgn0031217
ENSG00000169208	
ENSG00000206257	
ENSG00000127585	FBgn0052085
ENSG00000177906	
ENSG00000130005	
ENSG00000180068	
ENSG00000215498	
ENSG00000214063	
ENSG00000206258	
ENSG00000188280	
ENSG00000168468	
ENSG00000145526	
ENSG00000208120	
ENSG00000187979	
ENSG00000067900	FBgn0026181
ENSG00000159082	FBgn0034691
ENSG00000196622	FBgn0051302
ENSG00000088876	
ENSG00000208119	
ENSG00000208118	
ENSG00000168482	
ENSG00000157927	
ENSG00000165821	FBgn0000287
ENSG00000165821	FBgn0004579
ENSG00000127580	FBgn0027518
ENSG00000175920	
ENSG00000147852	
ENSG00000215512	
ENSG00000170542	
ENSG00000159423	FBgn0037138
ENSG00000159423	FBgn0053092
ENSG00000139190	
ENSG00000146938	
ENSG00000180090	
ENSG00000205662	
ENSG00000104723	FBgn0032015
ENSG00000206264	
ENSG00000184624	
ENSG00000177700	FBgn0039218
ENSG00000107959	FBgn0033005
ENSG00000206323	
ENSG00000208115	
ENSG00000221882	
ENSG00000021355	
ENSG00000164917	
ENSG00000206265	
ENSG00000139192	
ENSG00000172146	
ENSG00000179002	
ENSG00000109758	
ENSG00000163702	
ENSG00000185041	FBgn0011291
ENSG00000215513	FBgn0040335
ENSG00000185053	FBgn0025391
ENSG00000180144	
ENSG00000205663	
ENSG00000172150	
ENSG00000161999	
ENSG00000159079	FBgn0040696
ENSG00000165819	FBgn0039139
ENSG00000009709	FBgn0003145
ENSG00000009709	FBgn0001148
ENSG00000009709	FBgn0001147
ENSG00000164743	
ENSG00000115286	
ENSG00000206266	
ENSG00000208113	
ENSG00000208111	
ENSG00000208109	
ENSG00000208108	
ENSG00000208107	
ENSG00000166984	
ENSG00000180777	
ENSG00000205664	
ENSG00000206267	
ENSG00000206176	
ENSG00000164916	FBgn0036134
ENSG00000183024	
ENSG00000139193	
ENSG00000203673	
ENSG00000215525	
ENSG00000184166	
ENSG00000176788	FBgn0001090
ENSG00000186842	
ENSG00000206268	
ENSG00000215039	
ENSG00000140199	
ENSG00000166285	
ENSG00000179023	
ENSG00000099617	
ENSG00000215196	
ENSG00000166278	
ENSG00000183038	FBgn0030796
ENSG00000183038	FBgn0030361
ENSG00000092203	
ENSG00000103266	FBgn0027052
ENSG00000188424	
ENSG00000118050	
ENSG00000183943	FBgn0000489
ENSG00000161853	
ENSG00000186481	
ENSG00000124535	
ENSG00000222015	
ENSG00000122026	FBgn0032987
ENSG00000175319	
ENSG00000182880	
ENSG00000208104	
ENSG00000208101	
ENSG00000208098	
ENSG00000217188	
ENSG00000117154	
ENSG00000128463	FBgn0037199
ENSG00000111321	
ENSG00000125835	FBgn0010083
ENSG00000177697	
ENSG00000187712	
ENSG00000208096	
ENSG00000208094	
ENSG00000208091	
ENSG00000208090	
ENSG00000208088	
ENSG00000208086	
ENSG00000208084	
ENSG00000208082	
ENSG00000208080	
ENSG00000208078	
ENSG00000208077	
ENSG00000208076	
ENSG00000208075	
ENSG00000175322	
ENSG00000166979	FBgn0085630
ENSG00000145949	
ENSG00000103269	FBgn0020248
ENSG00000103269	FBgn0004635
ENSG00000103269	FBgn0003295
ENSG00000208072	
ENSG00000101825	
ENSG00000161132	FBgn0003423
ENSG00000166948	
ENSG00000128185	FBgn0001099
ENSG00000164741	FBgn0086901
ENSG00000117148	
ENSG00000163701	
ENSG00000185231	
ENSG00000164385	
ENSG00000129472	
ENSG00000177685	
ENSG00000145555	FBgn0000317
ENSG00000145555	FBgn0040299
ENSG00000134152	
ENSG00000152484	FBgn0039025
ENSG00000137324	
ENSG00000040608	
ENSG00000142207	FBgn0038968
ENSG00000132359	FBgn0085403
ENSG00000099622	
ENSG00000171135	FBgn0037374
ENSG00000140983	FBgn0039140
ENSG00000067057	FBgn0003071
ENSG00000125780	
ENSG00000213026	
ENSG00000206269	
ENSG00000176136	
ENSG00000062096	
ENSG00000170941	FBgn0039400
ENSG00000182405	FBgn0037633
ENSG00000206270	
ENSG00000215336	
ENSG00000159788	
ENSG00000146555	
ENSG00000205696	
ENSG00000205667	
ENSG00000080503	FBgn0000212
ENSG00000132361	FBgn0034087
ENSG00000132975	
ENSG00000154153	
ENSG00000217455	
ENSG00000170262	
ENSG00000188981	
ENSG00000112699	FBgn0031661
ENSG00000177666	FBgn0036449
ENSG00000177666	FBgn0030607
ENSG00000100888	FBgn0086902
ENSG00000099904	FBgn0085478
ENSG00000134153	FBgn0034066
ENSG00000187288	
ENSG00000218095	
ENSG00000208068	
ENSG00000167470	FBgn0052676
ENSG00000185736	FBgn0026086
ENSG00000159055	
ENSG00000173545	FBgn0030878
ENSG00000212860	
ENSG00000206271	
ENSG00000215292	
ENSG00000074964	FBgn0030842
ENSG00000157399	
ENSG00000154359	FBgn0052369
ENSG00000161996	
ENSG00000206274	
ENSG00000125834	
ENSG00000213025	
ENSG00000111987	
ENSG00000183654	
ENSG00000142149	
ENSG00000222948	
ENSG00000099901	
ENSG00000156990	
ENSG00000184984	
ENSG00000179576	
ENSG00000208060	
ENSG00000206570	
ENSG00000177600	FBgn0003274
ENSG00000047056	FBgn0038617
ENSG00000199683	
ENSG00000208054	
ENSG00000173253	FBgn0000504
ENSG00000111319	
ENSG00000096171	
ENSG00000183580	FBgn0038385
ENSG00000101654	FBgn0001974
ENSG00000169857	
ENSG00000092201	FBgn0002183
ENSG00000212736	
ENSG00000198286	
ENSG00000111985	
ENSG00000132970	
ENSG00000101327	
ENSG00000197386	FBgn0027655
ENSG00000215309	
ENSG00000177400	
ENSG00000054598	FBgn0014143
ENSG00000172366	
ENSG00000218448	
ENSG00000064218	FBgn0030477
ENSG00000006756	
ENSG00000208053	
ENSG00000177150	FBgn0031188
ENSG00000137273	FBgn0045759
ENSG00000179051	FBgn0031769
ENSG00000205873	
ENSG00000067064	FBgn0038876
ENSG00000099624	FBgn0028342
ENSG00000156304	FBgn0034598
ENSG00000007168	FBgn0015754
ENSG00000197996	
ENSG00000148377	FBgn0038876
ENSG00000099899	FBgn0036838
ENSG00000154122	
ENSG00000145002	FBgn0031003
ENSG00000067182	
ENSG00000164379	
ENSG00000177595	
ENSG00000215339	
ENSG00000096474	
ENSG00000137090	FBgn0000504
ENSG00000215082	
ENSG00000132964	FBgn0015618
ENSG00000176515	
ENSG00000208051	
ENSG00000099625	
ENSG00000127804	FBgn0033994
ENSG00000154124	
ENSG00000188996	FBgn0026417
ENSG00000130731	FBgn0040964
ENSG00000215340	
ENSG00000146535	FBgn0000384
ENSG00000146535	FBgn0058005
ENSG00000127578	FBgn0031563
ENSG00000096238	
ENSG00000092200	
ENSG00000177542	FBgn0037969
ENSG00000177542	FBgn0037970
ENSG00000198838	
ENSG00000205821	
ENSG00000008323	FBgn0036943
ENSG00000111980	
ENSG00000145569	
ENSG00000215296	
ENSG00000174945	
ENSG00000186523	FBgn0031003
ENSG00000107937	FBgn0028473
ENSG00000206125	
ENSG00000197562	FBgn0030391
ENSG00000159339	
ENSG00000096148	
ENSG00000142619	
ENSG00000112685	FBgn0031537
ENSG00000205740	
ENSG00000197067	
ENSG00000111975	
ENSG00000184524	
ENSG00000128191	FBgn0039861
ENSG00000056998	
ENSG00000111973	
ENSG00000125388	FBgn0004834
ENSG00000186031	FBgn0000256
ENSG00000136295	FBgn0015558
ENSG00000136295	FBgn0026875
ENSG00000096141	
ENSG00000070444	FBgn0023215
ENSG00000214021	FBgn0031854
ENSG00000182945	
ENSG00000198053	
ENSG00000096467	
ENSG00000107929	FBgn0035424
ENSG00000142623	
ENSG00000111971	
ENSG00000124343	
ENSG00000204362	
ENSG00000183597	FBgn0030503
ENSG00000010278	
ENSG00000215343	
ENSG00000118046	FBgn0038167
ENSG00000007541	FBgn0086448
ENSG00000107104	FBgn0027596
ENSG00000142168	FBgn0003462
ENSG00000141258	FBgn0031116
ENSG00000141258	FBgn0052506
ENSG00000137265	
ENSG00000177225	
ENSG00000168675	
ENSG00000215344	
ENSG00000180525	
ENSG00000127870	FBgn0037705
ENSG00000087269	FBgn0010926
ENSG00000206300	
ENSG00000038382	
ENSG00000166923	
ENSG00000205882	
ENSG00000161992	
ENSG00000180730	
ENSG00000171148	FBgn0030891
ENSG00000215549	
ENSG00000089012	
ENSG00000117115	
ENSG00000112679	FBgn0036369
ENSG00000205883	
ENSG00000205653	
ENSG00000106012	
ENSG00000177156	FBgn0023477
ENSG00000096153	
ENSG00000205884	
ENSG00000099889	FBgn0015587
ENSG00000203622	
ENSG00000101639	
ENSG00000167721	FBgn0037073
ENSG00000166922	
ENSG00000206304	
ENSG00000064932	FBgn0005410
ENSG00000064932	FBgn0028887
ENSG00000134072	
ENSG00000170590	
ENSG00000103326	FBgn0003464
ENSG00000109736	FBgn0028468
ENSG00000176062	
ENSG00000156299	FBgn0015803
ENSG00000117118	FBgn0014028
ENSG00000117118	FBgn0030975
ENSG00000206102	
ENSG00000002586	
ENSG00000151240	FBgn0024806
ENSG00000182591	
ENSG00000219470	
ENSG00000219680	
ENSG00000198826	
ENSG00000183640	
ENSG00000218186	
ENSG00000101307	
ENSG00000187005	
ENSG00000216239	
ENSG00000178115	FBgn0034697
ENSG00000187026	
ENSG00000206127	FBgn0034697
ENSG00000206104	
ENSG00000085415	FBgn0033247
ENSG00000167468	
ENSG00000214717	FBgn0031874
ENSG00000184032	
ENSG00000206105	
ENSG00000167720	FBgn0037684
ENSG00000216740	
ENSG00000215304	
ENSG00000188532	FBgn0034697
ENSG00000205681	
ENSG00000039139	FBgn0037726
ENSG00000110799	FBgn0029167
ENSG00000186923	
ENSG00000090565	FBgn0013718
ENSG00000220828	
ENSG00000107099	FBgn0031216
ENSG00000177106	FBgn0029095
ENSG00000177106	FBgn0038466
ENSG00000218982	
ENSG00000206128	
ENSG00000106009	
ENSG00000183784	
ENSG00000092199	FBgn0053277
ENSG00000125900	
ENSG00000184724	
ENSG00000218127	
ENSG00000186930	
ENSG00000186924	
ENSG00000099817	FBgn0033571
ENSG00000206106	
ENSG00000212938	
ENSG00000218265	
ENSG00000093010	
ENSG00000196209	
ENSG00000186964	
ENSG00000186925	
ENSG00000219353	
ENSG00000186977	
ENSG00000047617	FBgn0036235
ENSG00000169327	
ENSG00000186967	
ENSG00000186966	
ENSG00000177042	
ENSG00000132932	FBgn0033837
ENSG00000219575	
ENSG00000169084	FBgn0034500
ENSG00000178107	
ENSG00000184351	
ENSG00000070366	
ENSG00000186965	
ENSG00000196179	
ENSG00000103202	
ENSG00000159363	FBgn0052000
ENSG00000219222	
ENSG00000220614	
ENSG00000087274	FBgn0004873
ENSG00000206313	
ENSG00000175354	FBgn0003138
ENSG00000185652	
ENSG00000186970	
ENSG00000198447	
ENSG00000219928	
ENSG00000217716	
ENSG00000177910	
ENSG00000217331	
ENSG00000203830	
ENSG00000196183	
ENSG00000217718	
ENSG00000198045	
ENSG00000106003	FBgn0011591
ENSG00000186971	
ENSG00000212729	
ENSG00000218694	
ENSG00000216966	
ENSG00000164733	FBgn0030521
ENSG00000165804	
ENSG00000186975	
ENSG00000180448	
ENSG00000175873	
ENSG00000169862	FBgn0015587
ENSG00000117122	
ENSG00000220287	
ENSG00000198390	
ENSG00000130037	
ENSG00000177374	
ENSG00000182816	
ENSG00000206318	
ENSG00000197819	
ENSG00000220592	
ENSG00000197791	
ENSG00000220437	
ENSG00000196433	
ENSG00000175344	FBgn0032151
ENSG00000175344	FBgn0028875
ENSG00000175344	FBgn0086778
ENSG00000220868	
ENSG00000214014	FBgn0038806
ENSG00000087266	
ENSG00000103200	
ENSG00000186980	
ENSG00000216212	
ENSG00000128789	FBgn0038577
ENSG00000206319	
ENSG00000188694	
ENSG00000197683	
ENSG00000206107	
ENSG00000196198	
ENSG00000139496	FBgn0038722
ENSG00000111262	
ENSG00000112977	
ENSG00000169918	
ENSG00000156284	
ENSG00000164236	
ENSG00000156282	
ENSG00000136213	FBgn0032618
ENSG00000168884	
ENSG00000185796	
ENSG00000196330	
ENSG00000177030	FBgn0013799
ENSG00000151079	
ENSG00000197976	FBgn0010772
ENSG00000206321	
ENSG00000064687	
ENSG00000174680	
ENSG00000203828	
ENSG00000015171	FBgn0033752
ENSG00000129925	FBgn0039290
ENSG00000101624	
ENSG00000184470	
ENSG00000058453	FBgn0039152
ENSG00000114026	FBgn0027864
ENSG00000215527	
ENSG00000145491	
ENSG00000218152	
ENSG00000165801	FBgn0035802
ENSG00000079459	
ENSG00000216843	
ENSG00000169926	FBgn0043364
ENSG00000183653	
ENSG00000182162	
ENSG00000130035	
ENSG00000108963	FBgn0036194
ENSG00000125386	
ENSG00000173431	
ENSG00000196690	
ENSG00000088833	FBgn0033179
ENSG00000088833	FBgn0027659
ENSG00000185924	
ENSG00000147996	
ENSG00000218868	
ENSG00000217183	
ENSG00000220706	
ENSG00000212735	
ENSG00000139505	FBgn0028497
ENSG00000203606	
ENSG00000215012	
ENSG00000165799	
ENSG00000170122	
ENSG00000220141	
ENSG00000182553	
ENSG00000198784	
ENSG00000215300	
ENSG00000206150	
ENSG00000222021	
ENSG00000069696	
ENSG00000185074	
ENSG00000203568	
ENSG00000220426	
ENSG00000219520	
ENSG00000220690	
ENSG00000215211	
ENSG00000165566	
ENSG00000218582	
ENSG00000218522	
ENSG00000156983	
ENSG00000139180	FBgn0037001
ENSG00000206325	
ENSG00000086504	FBgn0031660
ENSG00000070031	
ENSG00000196592	
ENSG00000145495	FBgn0035333
ENSG00000134278	FBgn0003475
ENSG00000179636	FBgn0036616
ENSG00000217414	
ENSG00000219100	
ENSG00000206113	
ENSG00000189092	
ENSG00000173876	
ENSG00000063978	
ENSG00000186715	
ENSG00000151846	
ENSG00000141391	FBgn0029161
ENSG00000154328	
ENSG00000116219	
ENSG00000185838	FBgn0033653
ENSG00000064666	
ENSG00000219618	
ENSG00000218216	
ENSG00000206327	
ENSG00000188605	
ENSG00000111254	
ENSG00000205804	
ENSG00000171189	
ENSG00000134160	
ENSG00000164237	
ENSG00000132383	FBgn0010173
ENSG00000132383	FBgn0037560
ENSG00000222039	
ENSG00000220377	
ENSG00000218929	
ENSG00000206328	
ENSG00000169093	
ENSG00000217643	
ENSG00000106263	FBgn0034237
ENSG00000186543	
ENSG00000159733	FBgn0039492
ENSG00000215908	
ENSG00000144550	
ENSG00000196303	
ENSG00000141385	FBgn0036702
ENSG00000186532	FBgn0033633
ENSG00000186532	FBgn0033427
ENSG00000186532	FBgn0027495
ENSG00000186532	FBgn0036282
ENSG00000186532	FBgn0028862
ENSG00000103126	FBgn0026597
ENSG00000106266	
ENSG00000184058	FBgn0021767
ENSG00000206330	
ENSG00000088832	FBgn0013954
ENSG00000010219	FBgn0016930
ENSG00000099834	
ENSG00000203618	
ENSG00000220184	
ENSG00000168593	
ENSG00000169100	FBgn0003360
ENSG00000169100	FBgn0025111
ENSG00000216593	
ENSG00000216568	
ENSG00000220237	
ENSG00000185615	FBgn0014002
ENSG00000123933	
ENSG00000219163	
ENSG00000150753	FBgn0010621
ENSG00000215533	
ENSG00000156273	FBgn0000338
ENSG00000151849	FBgn0011020
ENSG00000206334	
ENSG00000182087	FBgn0034071
ENSG00000176014	
ENSG00000220548	
ENSG00000166912	FBgn0030582
ENSG00000215361	
ENSG00000217601	
ENSG00000213557	
ENSG00000220235	
ENSG00000169777	
ENSG00000125775	
ENSG00000136574	FBgn0001138
ENSG00000150756	FBgn0038871
ENSG00000179571	
ENSG00000220382	
ENSG00000219277	
ENSG00000203662	
ENSG00000170983	
ENSG00000214367	
ENSG00000206156	FBgn0036921
ENSG00000111247	
ENSG00000197511	
ENSG00000132386	
ENSG00000216802	
ENSG00000198583	
ENSG00000218761	
ENSG00000163719	FBgn0027506
ENSG00000116032	
ENSG00000219597	
ENSG00000169253	
ENSG00000217334	
ENSG00000185291	
ENSG00000176194	
ENSG00000136573	
ENSG00000206450	
ENSG00000156959	FBgn0035289
ENSG00000198690	
ENSG00000217089	
ENSG00000047621	FBgn0039589
ENSG00000103832	FBgn0034697
ENSG00000203289	
ENSG00000181626	
ENSG00000184608	
ENSG00000212712	
ENSG00000106268	
ENSG00000101298	FBgn0026057
ENSG00000218876	
ENSG00000215595	
ENSG00000065268	FBgn0023514
ENSG00000112902	FBgn0028679
ENSG00000111241	
ENSG00000187951	
ENSG00000218766	
ENSG00000218720	
ENSG00000216329	
ENSG00000157191	FBgn0030791
ENSG00000167711	
ENSG00000130997	
ENSG00000219170	
ENSG00000218900	
ENSG00000215412	
ENSG00000220581	
ENSG00000216762	
ENSG00000125895	
ENSG00000154319	
ENSG00000217380	
ENSG00000156265	
ENSG00000206138	
ENSG00000118972	
ENSG00000184702	FBgn0030772
ENSG00000185507	
ENSG00000185818	
ENSG00000165795	FBgn0043070
ENSG00000165795	FBgn0027608
ENSG00000220563	
ENSG00000197460	
ENSG00000215312	
ENSG00000122687	FBgn0038737
ENSG00000167716	FBgn0032395
ENSG00000141401	FBgn0037063
ENSG00000141401	FBgn0037064
ENSG00000215135	
ENSG00000206335	
ENSG00000116017	
ENSG00000187144	
ENSG00000196102	FBgn0034697
ENSG00000154316	FBgn0036997
ENSG00000076344	FBgn0030962
ENSG00000078237	
ENSG00000184113	
ENSG00000176349	
ENSG00000198703	
ENSG00000218802	
ENSG00000189145	
ENSG00000198702	
ENSG00000124275	FBgn0038429
ENSG00000206123	
ENSG00000165794	
ENSG00000132972	FBgn0038633
ENSG00000070047	FBgn0037344
ENSG00000186594	
ENSG00000205625	
ENSG00000185561	
ENSG00000125818	FBgn0033669
ENSG00000137315	
ENSG00000177710	
ENSG00000055070	FBgn0051908
ENSG00000168137	FBgn0036398
ENSG00000116014	FBgn0028961
ENSG00000116014	FBgn0039595
ENSG00000102055	
ENSG00000206573	
ENSG00000185049	FBgn0038872
ENSG00000156261	FBgn0033342
ENSG00000118971	
ENSG00000166664	FBgn0032151
ENSG00000166664	FBgn0028875
ENSG00000166664	FBgn0086778
ENSG00000124279	
ENSG00000037637	FBgn0034704
ENSG00000101282	
ENSG00000215217	
ENSG00000154889	FBgn0031997
ENSG00000197627	
ENSG00000104643	FBgn0035945
ENSG00000099849	FBgn0039352
ENSG00000198858	
ENSG00000198223	
ENSG00000184444	
ENSG00000215289	
ENSG00000206141	
ENSG00000167930	
ENSG00000204915	
ENSG00000217030	
ENSG00000132881	
ENSG00000215346	
ENSG00000093009	FBgn0026143
ENSG00000165792	FBgn0032168
ENSG00000178081	
ENSG00000204377	
ENSG00000219202	
ENSG00000101280	
ENSG00000111224	
ENSG00000158731	
ENSG00000218986	
ENSG00000218939	
ENSG00000134077	
ENSG00000179938	FBgn0034697
ENSG00000185522	
ENSG00000075673	FBgn0002921
ENSG00000218561	
ENSG00000002822	FBgn0026326
ENSG00000197823	
ENSG00000220867	
ENSG00000130038	
ENSG00000171044	
ENSG00000174231	FBgn0033688
ENSG00000205822	
ENSG00000216917	
ENSG00000218143	
ENSG00000142632	
ENSG00000220313	
ENSG00000219699	
ENSG00000205971	
ENSG00000205755	
ENSG00000169385	
ENSG00000206004	
ENSG00000141404	FBgn0001123
ENSG00000125898	
ENSG00000156256	FBgn0029763
ENSG00000161328	FBgn0036936
ENSG00000184596	
ENSG00000157778	
ENSG00000136315	
ENSG00000101278	FBgn0031035
ENSG00000101278	FBgn0027494
ENSG00000167705	FBgn0024985
ENSG00000205976	
ENSG00000078295	
ENSG00000185960	FBgn0085396
ENSG00000216464	
ENSG00000104637	FBgn0034528
ENSG00000101276	FBgn0039882
ENSG00000213867	
ENSG00000070010	FBgn0036136
ENSG00000169397	
ENSG00000156253	FBgn0050338
ENSG00000102699	
ENSG00000112941	FBgn0030049
ENSG00000112941	FBgn0039251
ENSG00000215397	FBgn0004880
ENSG00000215397	FBgn0035481
ENSG00000171056	
ENSG00000215155	FBgn0035236
ENSG00000111218	FBgn0037834
ENSG00000196220	
ENSG00000212730	
ENSG00000175221	FBgn0034707
ENSG00000142627	FBgn0025936
ENSG00000153081	
ENSG00000145545	
ENSG00000171060	
ENSG00000185065	FBgn0033085
ENSG00000172070	FBgn0030876
ENSG00000219188	
ENSG00000185519	
ENSG00000007392	FBgn0036734
ENSG00000198763	FBgn0013680
ENSG00000104067	FBgn0003177
ENSG00000218289	
ENSG00000185115	
ENSG00000164855	
ENSG00000183638	
ENSG00000205850	
ENSG00000197766	
ENSG00000168738	
ENSG00000213062	
ENSG00000070950	
ENSG00000086506	
ENSG00000217827	
ENSG00000074660	
ENSG00000185608	FBgn0037892
ENSG00000215157	
ENSG00000184647	
ENSG00000175388	
ENSG00000216378	
ENSG00000220467	
ENSG00000218980	
ENSG00000129538	
ENSG00000011105	
ENSG00000216444	
ENSG00000216629	
ENSG00000196885	
ENSG00000196163	
ENSG00000198862	FBgn0052210
ENSG00000104059	
ENSG00000197561	
