Ensembl Gene ID	Yeast Ensembl ID
ENSG00000135801	YBR198C
ENSG00000135763	
ENSG00000143641	
ENSG00000177614	
ENSG00000135775	
ENSG00000135744	
ENSG00000135773	
ENSG00000119280	
ENSG00000143643	
ENSG00000173409	YLR242C
ENSG00000182118	
ENSG00000119283	
ENSG00000143633	
ENSG00000116906	
ENSG00000116903	
ENSG00000010072	
ENSG00000135766	
ENSG00000116918	
ENSG00000162946	
ENSG00000116991	
ENSG00000212916	
ENSG00000135778	
ENSG00000135749	
ENSG00000143674	
ENSG00000135750	
ENSG00000183780	
ENSG00000168275	
ENSG00000059588	YDL112W
ENSG00000168264	
ENSG00000173726	
ENSG00000188739	YOL041C
ENSG00000188739	YNL175C
ENSG00000054267	
ENSG00000152904	YPL069C
ENSG00000116957	YER007W
ENSG00000162885	
ENSG00000168243	
ENSG00000143669	YCR032W
ENSG00000116962	
ENSG00000077585	
ENSG00000086619	YML130C
ENSG00000186197	
ENSG00000215809	
ENSG00000116977	
ENSG00000119285	YJL109C
ENSG00000077522	
ENSG00000116984	
ENSG00000212915	
ENSG00000162840	
ENSG00000198626	
ENSG00000116996	
ENSG00000215808	
ENSG00000133019	
ENSG00000155816	YIL159W
ENSG00000155816	YNL271C
ENSG00000180875	
ENSG00000182901	
ENSG00000091483	YPL262W
ENSG00000117009	YBL098W
ENSG00000054277	
ENSG00000203668	YOR370C
ENSG00000162843	
ENSG00000174371	YDR263C
ENSG00000174371	YOR033C
ENSG00000197769	
ENSG00000180287	
ENSG00000215799	
ENSG00000143702	
ENSG00000054282	
ENSG00000117020	YMR104C
ENSG00000117020	YHR205W
ENSG00000117020	YKL126W
ENSG00000179456	
ENSG00000173728	
ENSG00000035687	YNL220W
ENSG00000179397	
ENSG00000121644	
ENSG00000215797	
ENSG00000203667	
ENSG00000188206	
ENSG00000153187	
ENSG00000203666	
ENSG00000162849	
ENSG00000185420	
ENSG00000162851	
ENSG00000162852	
ENSG00000143653	
ENSG00000153207	
ENSG00000197472	
ENSG00000135747	
ENSG00000188295	
ENSG00000221953	
ENSG00000196418	
ENSG00000197617	
ENSG00000162714	
ENSG00000162711	
ENSG00000177535	
ENSG00000203664	
ENSG00000169224	
ENSG00000196242	
ENSG00000177489	
ENSG00000177476	
ENSG00000197437	
ENSG00000169214	
ENSG00000198118	
ENSG00000153230	
ENSG00000221888	
ENSG00000196772	
ENSG00000197591	
ENSG00000162722	
ENSG00000177462	
ENSG00000177275	
ENSG00000196936	
ENSG00000187080	
ENSG00000197454	
ENSG00000203663	
ENSG00000198128	
ENSG00000196071	
ENSG00000162727	
ENSG00000198601	
ENSG00000177233	
ENSG00000171180	
ENSG00000177212	
ENSG00000177201	
ENSG00000177186	
ENSG00000177174	
ENSG00000196944	
ENSG00000198104	
ENSG00000175143	
ENSG00000196240	
ENSG00000196539	
ENSG00000203661	
ENSG00000188558	
ENSG00000182783	
ENSG00000183310	
ENSG00000184022	
ENSG00000183130	
ENSG00000177151	
ENSG00000187701	
ENSG00000189181	
ENSG00000175137	
ENSG00000171161	
ENSG00000171163	
ENSG00000185220	
ENSG00000221848	
ENSG00000222043	
ENSG00000222029	
ENSG00000222045	
ENSG00000222016	
ENSG00000222010	
ENSG00000198886	
ENSG00000198938	Q0275
ENSG00000198899	Q0085
ENSG00000202241	
ENSG00000206991	
ENSG00000221649	
ENSG00000222050	
ENSG00000206774	
ENSG00000221637	
ENSG00000222051	
ENSG00000212598	
ENSG00000202485	
ENSG00000207183	
ENSG00000222052	
ENSG00000207094	
ENSG00000199711	
ENSG00000221509	
ENSG00000199732	
ENSG00000207521	
ENSG00000201447	
ENSG00000207338	
ENSG00000200389	
ENSG00000221800	
ENSG00000222053	
ENSG00000207630	
ENSG00000207631	
ENSG00000221121	
ENSG00000211545	
ENSG00000211521	
ENSG00000222054	
ENSG00000199641	
ENSG00000199782	
ENSG00000200629	
ENSG00000221738	
ENSG00000200138	
ENSG00000200424	
ENSG00000222055	
ENSG00000199455	
ENSG00000222056	
ENSG00000222057	
ENSG00000221648	
ENSG00000212452	
ENSG00000206937	
ENSG00000212034	
ENSG00000199151	
ENSG00000212095	
ENSG00000222058	
ENSG00000206610	
ENSG00000222059	
ENSG00000216004	
ENSG00000206757	
ENSG00000207427	
ENSG00000207654	
ENSG00000199239	
ENSG00000206870	
ENSG00000222060	
ENSG00000222061	
ENSG00000207734	
ENSG00000201810	
ENSG00000222062	
ENSG00000222063	
ENSG00000202283	
ENSG00000207130	
ENSG00000222064	
ENSG00000200926	
ENSG00000200528	
ENSG00000222065	
ENSG00000212376	
ENSG00000221333	
ENSG00000216191	
ENSG00000221383	
ENSG00000212195	
ENSG00000198986	
ENSG00000221540	
ENSG00000199780	
ENSG00000207694	
ENSG00000222066	
ENSG00000222067	
ENSG00000201162	
ENSG00000201119	
ENSG00000206791	
ENSG00000222068	
ENSG00000212567	
ENSG00000215984	
ENSG00000200182	
ENSG00000212174	
ENSG00000221128	
ENSG00000222069	
ENSG00000199315	
ENSG00000201198	
ENSG00000207766	
ENSG00000221085	
ENSG00000200702	
ENSG00000222070	
ENSG00000206714	
ENSG00000200783	
ENSG00000201831	
ENSG00000212363	
ENSG00000206696	
ENSG00000222071	
ENSG00000201179	
ENSG00000201370	
ENSG00000216072	
ENSG00000207305	
ENSG00000202272	
ENSG00000200411	
ENSG00000207560	
ENSG00000206952	
ENSG00000222072	
ENSG00000222073	
ENSG00000207559	
ENSG00000222074	
ENSG00000221714	
ENSG00000199133	
ENSG00000222075	
ENSG00000222076	
ENSG00000200637	
ENSG00000207696	
ENSG00000221112	
ENSG00000200593	
ENSG00000221116	
ENSG00000221793	
ENSG00000222077	
ENSG00000222078	
ENSG00000222079	
ENSG00000207383	
ENSG00000207169	
ENSG00000216095	
ENSG00000207269	
ENSG00000202402	
ENSG00000201050	
ENSG00000201853	
ENSG00000212489	
ENSG00000200366	
ENSG00000201524	
ENSG00000200222	
ENSG00000221625	
ENSG00000201097	
ENSG00000200340	
ENSG00000212168	
ENSG00000212456	
ENSG00000211499	
ENSG00000195401	
ENSG00000207296	
ENSG00000207708	
ENSG00000221224	
ENSG00000201618	
ENSG00000222080	
ENSG00000208015	
ENSG00000200398	
ENSG00000222081	
ENSG00000206604	
ENSG00000222082	
ENSG00000202059	
ENSG00000222083	
ENSG00000222084	
ENSG00000202227	
ENSG00000222085	
ENSG00000199235	
ENSG00000200545	
ENSG00000222086	
ENSG00000216089	
ENSG00000222087	
ENSG00000199295	
ENSG00000222088	
ENSG00000206911	
ENSG00000216060	
ENSG00000202498	
ENSG00000206875	
ENSG00000199459	
ENSG00000222089	
ENSG00000221395	
ENSG00000201103	
ENSG00000222090	
ENSG00000221098	
ENSG00000222091	
ENSG00000201867	
ENSG00000200917	
ENSG00000206691	
ENSG00000221446	
ENSG00000207598	
ENSG00000221684	
ENSG00000202217	
ENSG00000207837	
ENSG00000207329	
ENSG00000201604	
ENSG00000221808	
ENSG00000222092	
ENSG00000202318	
ENSG00000212355	
ENSG00000200756	
ENSG00000222093	
ENSG00000207316	
ENSG00000222094	
ENSG00000206970	
ENSG00000201533	
ENSG00000199217	
ENSG00000207099	
ENSG00000200303	
ENSG00000207867	
ENSG00000199177	
ENSG00000207648	
ENSG00000207588	
ENSG00000222095	
ENSG00000199165	
ENSG00000222096	
ENSG00000201075	
ENSG00000207949	
ENSG00000199331	
ENSG00000222097	
ENSG00000221309	
ENSG00000206997	
ENSG00000199884	
ENSG00000200070	
ENSG00000222098	
ENSG00000201216	
ENSG00000222099	
ENSG00000200911	
ENSG00000201683	
ENSG00000208036	
ENSG00000201761	
ENSG00000222100	
ENSG00000222101	
ENSG00000211566	
ENSG00000222102	
ENSG00000202314	
ENSG00000222103	
ENSG00000215993	
ENSG00000199629	
ENSG00000212560	
ENSG00000201444	
ENSG00000207499	
ENSG00000207070	
ENSG00000201815	
ENSG00000201201	
ENSG00000221651	
ENSG00000212249	
ENSG00000206634	
ENSG00000222104	
ENSG00000199677	
ENSG00000199354	
ENSG00000200788	
ENSG00000222105	
ENSG00000207420	
ENSG00000216042	
ENSG00000212214	
ENSG00000222106	
ENSG00000199172	
ENSG00000222107	
ENSG00000222108	
ENSG00000202410	
ENSG00000200175	
ENSG00000202385	
ENSG00000206837	
ENSG00000200677	
ENSG00000222109	
ENSG00000202031	
ENSG00000201616	
ENSG00000222110	
ENSG00000207844	
ENSG00000222111	
ENSG00000199913	
ENSG00000202488	
ENSG00000200295	
ENSG00000221070	
ENSG00000206701	
ENSG00000207188	
ENSG00000222112	
ENSG00000211518	
ENSG00000222113	
ENSG00000202044	
ENSG00000212414	
ENSG00000207298	
ENSG00000222114	
ENSG00000199326	
ENSG00000221267	
ENSG00000212608	
ENSG00000201150	
ENSG00000222115	
ENSG00000222116	
ENSG00000207447	
ENSG00000221035	
ENSG00000199873	
ENSG00000221443	
ENSG00000222117	
ENSG00000222118	
ENSG00000207135	
ENSG00000200880	
ENSG00000199335	
ENSG00000202103	
ENSG00000212240	
ENSG00000222119	
ENSG00000222120	
ENSG00000222121	
ENSG00000221581	
ENSG00000221448	
ENSG00000207803	
ENSG00000222122	
ENSG00000202077	
ENSG00000221123	
ENSG00000207735	
ENSG00000221135	
ENSG00000207813	
ENSG00000221117	
ENSG00000221467	
ENSG00000216075	
ENSG00000221411	
ENSG00000221272	
ENSG00000200985	
ENSG00000222123	
ENSG00000202257	
ENSG00000200658	
ENSG00000199831	
ENSG00000222124	
ENSG00000221354	
ENSG00000222125	
ENSG00000222126	
ENSG00000212224	
ENSG00000200999	
ENSG00000199697	
ENSG00000221478	
ENSG00000212182	
ENSG00000200343	
ENSG00000207109	
ENSG00000207617	
ENSG00000221332	
ENSG00000207172	
ENSG00000201467	
ENSG00000207459	
ENSG00000200085	
ENSG00000212157	
ENSG00000200620	
ENSG00000199520	
ENSG00000212597	
ENSG00000222127	
ENSG00000212568	
ENSG00000222128	
ENSG00000207033	
ENSG00000206638	
ENSG00000221201	
ENSG00000199306	
ENSG00000210709	
ENSG00000206739	
ENSG00000200246	
ENSG00000222129	
ENSG00000222130	
ENSG00000222131	
ENSG00000222132	
ENSG00000222133	
ENSG00000221310	
ENSG00000199066	
ENSG00000200381	
ENSG00000216151	
ENSG00000222134	
ENSG00000202092	
ENSG00000212572	
ENSG00000222135	
ENSG00000199566	
ENSG00000222136	
ENSG00000222137	
ENSG00000222138	
ENSG00000200063	
ENSG00000206687	
ENSG00000221605	
ENSG00000206862	
ENSG00000199797	
ENSG00000211506	
ENSG00000222139	
ENSG00000222140	
ENSG00000222141	
ENSG00000207091	
ENSG00000222142	
ENSG00000207351	
ENSG00000222143	
ENSG00000221598	
ENSG00000216109	
ENSG00000222144	
ENSG00000201229	
ENSG00000222145	
ENSG00000207207	
ENSG00000221415	
ENSG00000222146	
ENSG00000221635	
ENSG00000206852	
ENSG00000221182	
ENSG00000200889	
ENSG00000222147	
ENSG00000207924	
ENSG00000206843	
ENSG00000222148	
ENSG00000222149	
ENSG00000222150	
ENSG00000207706	
ENSG00000202351	
ENSG00000222151	
ENSG00000212457	
ENSG00000201708	
ENSG00000207241	
ENSG00000221213	
ENSG00000222152	
ENSG00000212296	
ENSG00000206660	
ENSG00000202225	
ENSG00000202144	
ENSG00000212584	
ENSG00000207994	
ENSG00000200877	
ENSG00000202341	
ENSG00000201263	
ENSG00000206803	
ENSG00000199601	
ENSG00000207044	
ENSG00000208317	
ENSG00000212036	
ENSG00000200812	
ENSG00000201549	
ENSG00000222153	
ENSG00000220992	
ENSG00000222154	
ENSG00000206646	
ENSG00000221397	
ENSG00000222155	
ENSG00000222156	
ENSG00000201247	
ENSG00000208005	
ENSG00000207115	
ENSG00000222157	
ENSG00000201410	
ENSG00000202398	
ENSG00000221342	
ENSG00000212432	
ENSG00000222158	
ENSG00000222159	
ENSG00000221670	
ENSG00000199477	
ENSG00000222160	
ENSG00000207551	
ENSG00000201565	
ENSG00000200829	
ENSG00000207834	
ENSG00000207450	
ENSG00000202024	
ENSG00000206899	
ENSG00000222161	
ENSG00000221694	
ENSG00000207325	
ENSG00000222162	
ENSG00000222163	
ENSG00000222164	
ENSG00000201756	
ENSG00000222165	
ENSG00000222166	
ENSG00000222167	
ENSG00000222168	
ENSG00000199840	
ENSG00000222169	
ENSG00000221044	
ENSG00000222170	
ENSG00000221529	
ENSG00000222171	
ENSG00000201950	
ENSG00000222172	
ENSG00000216076	
ENSG00000212184	
ENSG00000212040	
ENSG00000201270	
ENSG00000211571	
ENSG00000222173	
ENSG00000221226	
ENSG00000222174	
ENSG00000222175	
ENSG00000221027	
ENSG00000222176	
ENSG00000212238	
ENSG00000222177	
ENSG00000211528	
ENSG00000207556	
ENSG00000221557	
ENSG00000221024	
ENSG00000221399	
ENSG00000206602	
ENSG00000207996	
ENSG00000222178	
ENSG00000207819	
ENSG00000201298	
ENSG00000199833	
ENSG00000212618	
ENSG00000212461	
ENSG00000200269	
ENSG00000221481	
ENSG00000221677	
ENSG00000222179	
ENSG00000200986	
ENSG00000207763	
ENSG00000199299	
ENSG00000200446	
ENSG00000221143	
ENSG00000216137	
ENSG00000222180	
ENSG00000206761	
ENSG00000201892	
ENSG00000222181	
ENSG00000222182	
ENSG00000202026	
ENSG00000222183	
ENSG00000206785	
ENSG00000212561	
ENSG00000199605	
ENSG00000222184	
ENSG00000200830	
ENSG00000199550	
ENSG00000212365	
ENSG00000201920	
ENSG00000221230	
ENSG00000222185	
ENSG00000221434	
ENSG00000222186	
ENSG00000201361	
ENSG00000199540	
ENSG00000211530	
ENSG00000202184	
ENSG00000206987	
ENSG00000222187	
ENSG00000207133	
ENSG00000199345	
ENSG00000201967	
ENSG00000207399	
ENSG00000206630	
ENSG00000199488	
ENSG00000206778	
ENSG00000207943	
ENSG00000201358	
ENSG00000212026	
ENSG00000202517	
ENSG00000221668	
ENSG00000221388	
ENSG00000207504	
ENSG00000221087	
ENSG00000201839	
ENSG00000207418	
ENSG00000206613	
ENSG00000206733	
ENSG00000221643	
ENSG00000202569	
ENSG00000208008	
ENSG00000221210	
ENSG00000201744	
ENSG00000212028	
ENSG00000222188	
ENSG00000199196	
ENSG00000222189	
ENSG00000207432	
ENSG00000202265	
ENSG00000200319	
ENSG00000199857	
ENSG00000221169	
ENSG00000200294	
ENSG00000206925	
ENSG00000212332	
ENSG00000215943	
ENSG00000199122	
ENSG00000200216	
ENSG00000207003	
ENSG00000216105	
ENSG00000222190	
ENSG00000200799	
ENSG00000221527	
ENSG00000222191	
ENSG00000221313	
ENSG00000199789	
ENSG00000212170	
ENSG00000212421	
ENSG00000221705	
ENSG00000199494	
ENSG00000220996	
ENSG00000200252	
ENSG00000212054	
ENSG00000201288	
ENSG00000206582	
ENSG00000222192	
ENSG00000212114	
ENSG00000207752	
ENSG00000222193	
ENSG00000206723	
ENSG00000207964	
ENSG00000206591	
ENSG00000222194	
ENSG00000207382	
ENSG00000222195	
ENSG00000221192	
ENSG00000206946	
ENSG00000222196	
ENSG00000212358	
ENSG00000206877	
ENSG00000202510	
ENSG00000222197	
ENSG00000194717	
ENSG00000222198	
ENSG00000222199	
ENSG00000222200	
ENSG00000212593	
ENSG00000199308	
ENSG00000207979	
ENSG00000222201	
ENSG00000222202	
ENSG00000199704	
ENSG00000201300	
ENSG00000221676	
ENSG00000222203	
ENSG00000200377	
ENSG00000208025	
ENSG00000220978	
ENSG00000221036	
ENSG00000206797	
ENSG00000207017	
ENSG00000207155	
ENSG00000222204	
ENSG00000222205	
ENSG00000222206	
ENSG00000202641	
ENSG00000202050	
ENSG00000206592	
ENSG00000201341	
ENSG00000216090	
ENSG00000201558	
ENSG00000206945	
ENSG00000222207	
ENSG00000202477	
ENSG00000201945	
ENSG00000222208	
ENSG00000199914	
ENSG00000201435	
ENSG00000207123	
ENSG00000212284	
ENSG00000211519	
ENSG00000201297	
ENSG00000206948	
ENSG00000221762	
ENSG00000221810	
ENSG00000206939	
ENSG00000206854	
ENSG00000202035	
ENSG00000221533	
ENSG00000222209	
ENSG00000222210	
ENSG00000199452	
ENSG00000207445	
ENSG00000209645	
ENSG00000222211	
ENSG00000207368	
ENSG00000216081	
ENSG00000200741	
ENSG00000222212	
ENSG00000201241	
ENSG00000199787	
ENSG00000212298	
ENSG00000200139	
ENSG00000201510	
ENSG00000212171	
ENSG00000222213	
ENSG00000216134	
ENSG00000199859	
ENSG00000207348	
ENSG00000222214	
ENSG00000221586	
ENSG00000202001	
ENSG00000200754	
ENSG00000222215	
ENSG00000199001	
ENSG00000200016	
ENSG00000222216	
ENSG00000211580	
ENSG00000208037	
ENSG00000201850	
ENSG00000222217	
ENSG00000222218	
ENSG00000207302	
ENSG00000212079	
ENSG00000222219	
ENSG00000212505	
ENSG00000222220	
ENSG00000211562	
ENSG00000202444	
ENSG00000222221	
ENSG00000212226	
ENSG00000212064	
ENSG00000207204	
ENSG00000206881	
ENSG00000207981	
ENSG00000222222	
ENSG00000222223	
ENSG00000207013	
ENSG00000221193	
ENSG00000212329	
ENSG00000222224	
ENSG00000199202	
ENSG00000201036	
ENSG00000212374	
ENSG00000221361	
ENSG00000200818	
ENSG00000207953	
ENSG00000201113	
ENSG00000222225	
ENSG00000199092	
ENSG00000199179	
ENSG00000207748	
ENSG00000201227	
ENSG00000221474	
ENSG00000202513	
ENSG00000200959	
ENSG00000222226	
ENSG00000201296	
ENSG00000222227	
ENSG00000207602	
ENSG00000212348	
ENSG00000201048	
ENSG00000207340	
ENSG00000200066	
ENSG00000201600	
ENSG00000221281	
ENSG00000201426	
ENSG00000200718	
ENSG00000206767	
ENSG00000202441	
ENSG00000221264	
ENSG00000222228	
ENSG00000206902	
ENSG00000222229	
ENSG00000201599	
ENSG00000202112	
ENSG00000207343	
ENSG00000200810	
ENSG00000221330	
ENSG00000199867	
ENSG00000201746	
ENSG00000200957	
ENSG00000221391	
ENSG00000222230	
ENSG00000222231	
ENSG00000221105	
ENSG00000216054	
ENSG00000201277	
ENSG00000207718	
ENSG00000199811	
ENSG00000207456	
ENSG00000206817	
ENSG00000201403	
ENSG00000201135	
ENSG00000212455	
ENSG00000202335	
ENSG00000201966	
ENSG00000206895	
ENSG00000221132	
ENSG00000206786	
ENSG00000221743	
ENSG00000221315	
ENSG00000221781	
ENSG00000207410	
ENSG00000221763	
ENSG00000221194	
ENSG00000200733	
ENSG00000206732	
ENSG00000222232	
ENSG00000216067	
ENSG00000199360	
ENSG00000207620	
ENSG00000207260	
ENSG00000200000	
ENSG00000207808	
ENSG00000222233	
ENSG00000207039	
ENSG00000201987	
ENSG00000199325	
ENSG00000201329	
ENSG00000201301	
ENSG00000222234	
ENSG00000221733	
ENSG00000200855	
ENSG00000222235	
ENSG00000212299	
ENSG00000221768	
ENSG00000221555	
ENSG00000222236	
ENSG00000199266	
ENSG00000216157	
ENSG00000222237	
ENSG00000212230	
ENSG00000206889	
ENSG00000201707	
ENSG00000221379	
ENSG00000221416	
ENSG00000222238	
ENSG00000212514	
ENSG00000202060	
ENSG00000199556	
ENSG00000222239	
ENSG00000200072	
ENSG00000199719	
ENSG00000222240	
ENSG00000201638	
ENSG00000206972	
ENSG00000212330	
ENSG00000222241	
ENSG00000208892	
ENSG00000199363	
ENSG00000221465	
ENSG00000222242	
ENSG00000221564	
ENSG00000202332	
ENSG00000200171	
ENSG00000221141	
ENSG00000221561	
ENSG00000222243	
ENSG00000207826	
ENSG00000202140	
ENSG00000222244	
ENSG00000200650	
ENSG00000221570	
ENSG00000202374	
ENSG00000222245	
ENSG00000199095	
ENSG00000221323	
ENSG00000202254	
ENSG00000222246	
ENSG00000199668	
ENSG00000222247	
ENSG00000212373	
ENSG00000207182	
ENSG00000222248	
ENSG00000206833	
ENSG00000201584	
ENSG00000207798	
ENSG00000206692	
ENSG00000201160	
ENSG00000199290	
ENSG00000200914	
ENSG00000201199	
ENSG00000221724	
ENSG00000211515	
ENSG00000207627	
ENSG00000211508	
ENSG00000222249	
ENSG00000222250	
ENSG00000222251	
ENSG00000206982	
ENSG00000221235	
ENSG00000212254	
ENSG00000212504	
ENSG00000216013	
ENSG00000199298	
ENSG00000201800	
ENSG00000212024	
ENSG00000207112	
ENSG00000221119	
ENSG00000202051	
ENSG00000199570	
ENSG00000221094	
ENSG00000207029	
ENSG00000212586	
ENSG00000212497	
ENSG00000222252	
ENSG00000221266	
ENSG00000221042	
ENSG00000199426	
ENSG00000212297	
ENSG00000206871	
ENSG00000201312	
ENSG00000221405	
ENSG00000201285	
ENSG00000200556	
ENSG00000201021	
ENSG00000199585	
ENSG00000222253	
ENSG00000222254	
ENSG00000221444	
ENSG00000199030	
ENSG00000199927	
ENSG00000222255	
ENSG00000222256	
ENSG00000207768	
ENSG00000212106	
ENSG00000202093	
ENSG00000206855	
ENSG00000211482	
ENSG00000222257	
ENSG00000221777	
ENSG00000200488	
ENSG00000221165	
ENSG00000222258	
ENSG00000221703	
ENSG00000221382	
ENSG00000207870	
ENSG00000222259	
ENSG00000199487	
ENSG00000221335	
ENSG00000222260	
ENSG00000221483	
ENSG00000206635	
ENSG00000200814	
ENSG00000212611	
ENSG00000212327	
ENSG00000201149	
ENSG00000212418	
ENSG00000207008	
ENSG00000207243	
ENSG00000207869	
ENSG00000199638	
ENSG00000201367	
ENSG00000200407	
ENSG00000207190	
ENSG00000207610	
ENSG00000222261	
ENSG00000222262	
ENSG00000212045	
ENSG00000206801	
ENSG00000221685	
ENSG00000212454	
ENSG00000199212	
ENSG00000221790	
ENSG00000222263	
ENSG00000221131	
ENSG00000216098	
ENSG00000201555	
ENSG00000215960	
ENSG00000221401	
ENSG00000222264	
ENSG00000222265	
ENSG00000207162	
ENSG00000222266	
ENSG00000199691	
ENSG00000222267	
ENSG00000206583	
ENSG00000206599	
ENSG00000211491	
ENSG00000207791	
ENSG00000201543	
ENSG00000207034	
ENSG00000207518	
ENSG00000202030	
ENSG00000195024	
ENSG00000202479	
ENSG00000200356	
ENSG00000222268	
ENSG00000222269	
ENSG00000206754	
ENSG00000200369	
ENSG00000200849	
ENSG00000207815	
ENSG00000200101	
ENSG00000206726	
ENSG00000221022	
ENSG00000222270	
ENSG00000207802	
ENSG00000207144	
ENSG00000201339	
ENSG00000222271	
ENSG00000202137	
ENSG00000221347	
ENSG00000212580	
ENSG00000207256	
ENSG00000212338	
ENSG00000222272	
ENSG00000199270	
ENSG00000206792	
ENSG00000212063	
ENSG00000207145	
ENSG00000206985	
ENSG00000221746	
ENSG00000207064	
ENSG00000222273	
ENSG00000199788	
ENSG00000200075	
ENSG00000222274	
ENSG00000207704	
ENSG00000221537	
ENSG00000206775	
ENSG00000207623	
ENSG00000222275	
ENSG00000200521	
ENSG00000200752	
ENSG00000207693	
ENSG00000201630	
ENSG00000200684	
ENSG00000216141	
ENSG00000206823	
ENSG00000199287	
ENSG00000200468	
ENSG00000202229	
ENSG00000200953	
ENSG00000207723	
ENSG00000207618	
ENSG00000200890	
ENSG00000200305	
ENSG00000222276	
ENSG00000199082	
ENSG00000222277	
ENSG00000206826	
ENSG00000199578	
ENSG00000222278	
ENSG00000206718	
ENSG00000212302	
ENSG00000222279	
ENSG00000222280	
ENSG00000207346	
ENSG00000221525	
ENSG00000222281	
ENSG00000207131	
ENSG00000202354	
ENSG00000222282	
ENSG00000201863	
ENSG00000222283	
ENSG00000207350	
ENSG00000221645	
ENSG00000207464	
ENSG00000222284	
ENSG00000207600	
ENSG00000222285	
ENSG00000222286	
ENSG00000207304	
ENSG00000207378	
ENSG00000199529	
ENSG00000200062	
ENSG00000207101	
ENSG00000216193	
ENSG00000201788	
ENSG00000222287	
ENSG00000207990	
ENSG00000222288	
ENSG00000222289	
ENSG00000221297	
ENSG00000221595	
ENSG00000207580	
ENSG00000202178	
ENSG00000206859	
ENSG00000206647	
ENSG00000221025	
ENSG00000200127	
ENSG00000206886	
ENSG00000222290	
ENSG00000207497	
ENSG00000212565	
ENSG00000221425	
ENSG00000201372	
ENSG00000212197	
ENSG00000202164	
ENSG00000222291	
ENSG00000199012	
ENSG00000208001	
ENSG00000199382	
ENSG00000222292	
ENSG00000206725	
ENSG00000206947	
ENSG00000222293	
ENSG00000222294	
ENSG00000222295	
ENSG00000221196	
ENSG00000207997	
ENSG00000222296	
ENSG00000207570	
ENSG00000199396	
ENSG00000207317	
ENSG00000199327	
ENSG00000200355	
ENSG00000222297	
ENSG00000222298	
ENSG00000211568	
ENSG00000211560	
ENSG00000221536	
ENSG00000222299	
ENSG00000221199	
ENSG00000207978	
ENSG00000199870	
ENSG00000199497	
ENSG00000199180	
ENSG00000222300	
ENSG00000201023	
ENSG00000222301	
ENSG00000212590	
ENSG00000212589	
ENSG00000199687	
ENSG00000216055	
ENSG00000202304	
ENSG00000199508	
ENSG00000222302	
ENSG00000222303	
ENSG00000206669	
ENSG00000206587	
ENSG00000201340	
ENSG00000201780	
ENSG00000221050	
ENSG00000222304	
ENSG00000201145	
ENSG00000222305	
ENSG00000201723	
ENSG00000222306	
ENSG00000201006	
ENSG00000200456	
ENSG00000222307	
ENSG00000222308	
ENSG00000207864	
ENSG00000222309	
ENSG00000206708	
ENSG00000222310	
ENSG00000207779	
ENSG00000207058	
ENSG00000201114	
ENSG00000206921	
ENSG00000202407	
ENSG00000222311	
ENSG00000212186	
ENSG00000200665	
ENSG00000212595	
ENSG00000207980	
ENSG00000215937	
ENSG00000221464	
ENSG00000221423	
ENSG00000222312	
ENSG00000222313	
ENSG00000207709	
ENSG00000199471	
ENSG00000207165	
ENSG00000200065	
ENSG00000221295	
ENSG00000201210	
ENSG00000221456	
ENSG00000201990	
ENSG00000216197	
ENSG00000222314	
ENSG00000206887	
ENSG00000200882	
ENSG00000199739	
ENSG00000206935	
ENSG00000200587	
ENSG00000201643	
ENSG00000207067	
ENSG00000207103	
ENSG00000221104	
ENSG00000222315	
ENSG00000221687	
ENSG00000207741	
ENSG00000215926	
ENSG00000222316	
ENSG00000222317	
ENSG00000209482	
ENSG00000222318	
ENSG00000222319	
ENSG00000222320	
ENSG00000200105	
ENSG00000221355	
ENSG00000206747	
ENSG00000222321	
ENSG00000222322	
ENSG00000200879	
ENSG00000200345	
ENSG00000207474	
ENSG00000207995	
ENSG00000222323	
ENSG00000222324	
ENSG00000206756	
ENSG00000206975	
ENSG00000221613	
ENSG00000211547	
ENSG00000202459	
ENSG00000221038	
ENSG00000200974	
ENSG00000221653	
ENSG00000221150	
ENSG00000216015	
ENSG00000207937	
ENSG00000200228	
ENSG00000222325	
ENSG00000212165	
ENSG00000202186	
ENSG00000221706	
ENSG00000199633	
ENSG00000221475	
ENSG00000207090	
ENSG00000206866	
ENSG00000199376	
ENSG00000201560	
ENSG00000221129	
ENSG00000221500	
ENSG00000199771	
ENSG00000201796	
ENSG00000207327	
ENSG00000222326	
ENSG00000207066	
ENSG00000215923	
ENSG00000221109	
ENSG00000206760	
ENSG00000201564	
ENSG00000222327	
ENSG00000221301	
ENSG00000222328	
ENSG00000207004	
ENSG00000221432	
ENSG00000207184	
ENSG00000199626	
ENSG00000202482	
ENSG00000201065	
ENSG00000202440	
ENSG00000199700	
ENSG00000222329	
ENSG00000200884	
ENSG00000222330	
ENSG00000202400	
ENSG00000200280	
ENSG00000221604	
ENSG00000201315	
ENSG00000222331	
ENSG00000207523	
ENSG00000207958	
ENSG00000211517	
ENSG00000208006	
ENSG00000212381	
ENSG00000199567	
ENSG00000222332	
ENSG00000199444	
ENSG00000202120	
ENSG00000222333	
ENSG00000221164	
ENSG00000221460	
ENSG00000222334	
ENSG00000201719	
ENSG00000200564	
ENSG00000201221	
ENSG00000201674	
ENSG00000221331	
ENSG00000222335	
ENSG00000207278	
ENSG00000201968	
ENSG00000222336	
ENSG00000222337	
ENSG00000221409	
ENSG00000207381	
ENSG00000222338	
