Ensembl Gene ID	Cow Ensembl Gene ID
ENSG00000178828	ENSBTAG00000030367
ENSG00000178828	ENSBTAG00000034058
ENSG00000169914	ENSBTAG00000017108
ENSG00000208197	
ENSG00000159335	ENSBTAG00000018451
ENSG00000100804	ENSBTAG00000012726
ENSG00000208196	
ENSG00000005302	ENSBTAG00000009278
ENSG00000005302	ENSBTAG00000002180
ENSG00000150667	ENSBTAG00000012015
ENSG00000169662	ENSBTAG00000020566
ENSG00000125877	ENSBTAG00000013776
ENSG00000120217	ENSBTAG00000000095
ENSG00000109501	
ENSG00000144560	ENSBTAG00000018600
ENSG00000206447	
ENSG00000149043	ENSBTAG00000040103
ENSG00000214874	
ENSG00000032389	ENSBTAG00000018387
ENSG00000133275	ENSBTAG00000016797
ENSG00000107020	ENSBTAG00000017530
ENSG00000206449	
ENSG00000107018	
ENSG00000095917	ENSBTAG00000016520
ENSG00000095917	ENSBTAG00000007325
ENSG00000011275	ENSBTAG00000017175
ENSG00000158748	ENSBTAG00000007996
ENSG00000153046	ENSBTAG00000016397
ENSG00000180846	
ENSG00000162542	ENSBTAG00000007998
ENSG00000100802	ENSBTAG00000012725
ENSG00000082196	ENSBTAG00000021813
ENSG00000125363	ENSBTAG00000012089
ENSG00000198171	ENSBTAG00000013753
ENSG00000133475	
ENSG00000107014	
ENSG00000205444	
ENSG00000104763	ENSBTAG00000011257
ENSG00000089693	ENSBTAG00000014931
ENSG00000217261	ENSBTAG00000037602
ENSG00000221160	
ENSG00000189403	ENSBTAG00000018103
ENSG00000120211	
ENSG00000152969	ENSBTAG00000011170
ENSG00000167475	
ENSG00000197548	ENSBTAG00000031070
ENSG00000197548	ENSBTAG00000035827
ENSG00000181215	ENSBTAG00000021729
ENSG00000137801	ENSBTAG00000002006
ENSG00000088899	ENSBTAG00000020454
ENSG00000169668	ENSBTAG00000020566
ENSG00000120210	ENSBTAG00000006651
ENSG00000186487	ENSBTAG00000003540
ENSG00000222013	
ENSG00000172236	ENSBTAG00000016520
ENSG00000172236	ENSBTAG00000007325
ENSG00000117984	ENSBTAG00000007622
ENSG00000164175	ENSBTAG00000018235
ENSG00000197210	
ENSG00000215285	ENSBTAG00000001219
ENSG00000175746	
ENSG00000215251	
ENSG00000075618	ENSBTAG00000003191
ENSG00000175779	
ENSG00000158747	ENSBTAG00000005140
ENSG00000074370	ENSBTAG00000014806
ENSG00000129474	ENSBTAG00000012724
ENSG00000187905	
ENSG00000111652	ENSBTAG00000011111
ENSG00000213638	
ENSG00000205864	
ENSG00000188082	
ENSG00000213038	
ENSG00000053747	ENSBTAG00000033655
ENSG00000173436	ENSBTAG00000044136
ENSG00000159140	ENSBTAG00000008482
ENSG00000182631	ENSBTAG00000039929
ENSG00000206145	
ENSG00000130508	ENSBTAG00000007341
ENSG00000205865	
ENSG00000139200	ENSBTAG00000001099
ENSG00000196639	ENSBTAG00000001447
ENSG00000047648	ENSBTAG00000002626
ENSG00000205866	
ENSG00000102781	ENSBTAG00000009340
ENSG00000185940	
ENSG00000099960	ENSBTAG00000009145
ENSG00000213037	
ENSG00000221929	
ENSG00000196224	
ENSG00000122043	
ENSG00000198721	ENSBTAG00000015178
ENSG00000183214	
ENSG00000185019	ENSBTAG00000015379
ENSG00000108405	ENSBTAG00000007169
ENSG00000205869	
ENSG00000205867	
ENSG00000197253	ENSBTAG00000016520
ENSG00000197253	ENSBTAG00000007325
ENSG00000157103	ENSBTAG00000005857
ENSG00000172575	ENSBTAG00000021872
ENSG00000208193	
ENSG00000129968	ENSBTAG00000025277
ENSG00000154065	ENSBTAG00000000517
ENSG00000004961	ENSBTAG00000012113
ENSG00000072832	ENSBTAG00000004292
ENSG00000122042	ENSBTAG00000012170
ENSG00000099957	ENSBTAG00000019244
ENSG00000151388	ENSBTAG00000012558
ENSG00000220749	
ENSG00000208192	
ENSG00000205872	
ENSG00000101200	ENSBTAG00000008027
ENSG00000185689	ENSBTAG00000015176
ENSG00000161149	
ENSG00000184545	ENSBTAG00000030999
ENSG00000129911	ENSBTAG00000038055
ENSG00000116176	
ENSG00000096968	ENSBTAG00000012047
ENSG00000132164	
ENSG00000171262	ENSBTAG00000021870
ENSG00000092036	ENSBTAG00000012723
ENSG00000203259	
ENSG00000126746	ENSBTAG00000017072
ENSG00000078674	ENSBTAG00000007236
ENSG00000145975	ENSBTAG00000002089
ENSG00000101405	ENSBTAG00000008026
ENSG00000079313	ENSBTAG00000033933
ENSG00000079313	ENSBTAG00000020232
ENSG00000219410	
ENSG00000166068	ENSBTAG00000032518
ENSG00000184436	ENSBTAG00000044198
ENSG00000182208	ENSBTAG00000011249
ENSG00000004660	ENSBTAG00000007166
ENSG00000113407	ENSBTAG00000014261
ENSG00000125901	ENSBTAG00000000825
ENSG00000139514	ENSBTAG00000018577
ENSG00000179141	
ENSG00000181495	
ENSG00000141458	ENSBTAG00000015195
ENSG00000072840	ENSBTAG00000004287
ENSG00000166069	ENSBTAG00000027162
ENSG00000159131	ENSBTAG00000009188
ENSG00000120158	ENSBTAG00000018667
ENSG00000077549	ENSBTAG00000004554
ENSG00000112739	ENSBTAG00000002086
ENSG00000111653	ENSBTAG00000017064
ENSG00000111653	ENSBTAG00000033920
ENSG00000203258	
ENSG00000101871	ENSBTAG00000031080
ENSG00000113389	ENSBTAG00000007665
ENSG00000115705	ENSBTAG00000002567
ENSG00000215066	
ENSG00000177692	ENSBTAG00000009187
ENSG00000177692	ENSBTAG00000038120
ENSG00000125787	ENSBTAG00000038037
ENSG00000111644	ENSBTAG00000034246
ENSG00000111644	ENSBTAG00000026530
ENSG00000145965	
ENSG00000141452	ENSBTAG00000015190
ENSG00000099949	ENSBTAG00000011292
ENSG00000074356	ENSBTAG00000016621
ENSG00000147853	ENSBTAG00000017147
ENSG00000104760	ENSBTAG00000016177
ENSG00000184574	ENSBTAG00000033795
ENSG00000184574	ENSBTAG00000004541
ENSG00000213036	
ENSG00000177602	ENSBTAG00000032372
ENSG00000145945	
ENSG00000185221	
ENSG00000040487	ENSBTAG00000013650
ENSG00000113387	ENSBTAG00000021965
ENSG00000132938	ENSBTAG00000001094
ENSG00000142188	ENSBTAG00000001258
ENSG00000130270	ENSBTAG00000020229
ENSG00000130270	ENSBTAG00000039869
ENSG00000196557	ENSBTAG00000026461
ENSG00000172554	ENSBTAG00000006009
ENSG00000157087	ENSBTAG00000001305
ENSG00000174672	ENSBTAG00000017861
ENSG00000173040	ENSBTAG00000038162
ENSG00000173040	ENSBTAG00000004277
ENSG00000205922	
ENSG00000168994	ENSBTAG00000026919
ENSG00000073464	ENSBTAG00000011121
ENSG00000082929	
ENSG00000184471	ENSBTAG00000033481
ENSG00000215071	
ENSG00000106993	ENSBTAG00000017137
ENSG00000101782	ENSBTAG00000010042
ENSG00000100462	ENSBTAG00000010890
ENSG00000151353	ENSBTAG00000021981
ENSG00000159128	ENSBTAG00000012899
ENSG00000162009	ENSBTAG00000039974
ENSG00000053371	
ENSG00000083457	ENSBTAG00000015264
ENSG00000205808	ENSBTAG00000011050
ENSG00000139508	ENSBTAG00000008686
ENSG00000189292	
ENSG00000208186	
ENSG00000111642	ENSBTAG00000014734
ENSG00000056097	ENSBTAG00000008414
ENSG00000208185	
ENSG00000134490	ENSBTAG00000010037
ENSG00000152953	ENSBTAG00000015409
ENSG00000005513	ENSBTAG00000020737
ENSG00000078902	ENSBTAG00000008237
ENSG00000162482	
ENSG00000208183	
ENSG00000075624	ENSBTAG00000026199
ENSG00000183773	ENSBTAG00000038132
ENSG00000134138	ENSBTAG00000003172
ENSG00000047644	ENSBTAG00000013824
ENSG00000208180	
ENSG00000132963	ENSBTAG00000014024
ENSG00000106686	ENSBTAG00000011048
ENSG00000178351	
ENSG00000137266	ENSBTAG00000010943
ENSG00000213033	
ENSG00000211454	
ENSG00000206152	
ENSG00000129422	ENSBTAG00000039682
ENSG00000142166	ENSBTAG00000021819
ENSG00000208179	
ENSG00000180822	ENSBTAG00000031249
ENSG00000071564	ENSBTAG00000008695
ENSG00000186073	ENSBTAG00000002179
ENSG00000170891	ENSBTAG00000011163
ENSG00000157020	ENSBTAG00000017825
ENSG00000083454	ENSBTAG00000015258
ENSG00000215163	
ENSG00000150712	ENSBTAG00000012278
ENSG00000208178	
ENSG00000151632	
ENSG00000183359	
ENSG00000146950	ENSBTAG00000024498
ENSG00000146950	ENSBTAG00000000211
ENSG00000146950	ENSBTAG00000035438
ENSG00000106688	ENSBTAG00000019125
ENSG00000103227	ENSBTAG00000019745
ENSG00000104213	ENSBTAG00000001966
ENSG00000159113	ENSBTAG00000019404
ENSG00000208175	
ENSG00000208174	
ENSG00000111641	ENSBTAG00000014733
ENSG00000134146	ENSBTAG00000001364
ENSG00000053372	ENSBTAG00000011951
ENSG00000167945	
ENSG00000127540	ENSBTAG00000008692
ENSG00000099942	
ENSG00000117983	ENSBTAG00000008274
ENSG00000113384	ENSBTAG00000032848
ENSG00000132670	ENSBTAG00000011425
ENSG00000134508	ENSBTAG00000008705
ENSG00000101850	ENSBTAG00000006472
ENSG00000100461	ENSBTAG00000038333
ENSG00000127774	ENSBTAG00000025121
ENSG00000143727	ENSBTAG00000008035
ENSG00000099940	ENSBTAG00000020760
ENSG00000102755	ENSBTAG00000016915
ENSG00000208172	
ENSG00000127588	ENSBTAG00000033526
ENSG00000198146	ENSBTAG00000040206
ENSG00000155034	ENSBTAG00000032855
ENSG00000155034	ENSBTAG00000010264
ENSG00000157017	ENSBTAG00000012328
ENSG00000212768	
ENSG00000215182	ENSBTAG00000039925
ENSG00000137285	
ENSG00000139890	ENSBTAG00000016381
ENSG00000099937	ENSBTAG00000013973
ENSG00000196292	ENSBTAG00000038262
ENSG00000071655	ENSBTAG00000038409
ENSG00000213977	ENSBTAG00000000833
ENSG00000163132	ENSBTAG00000010875
ENSG00000168818	ENSBTAG00000005712
ENSG00000035115	ENSBTAG00000020495
ENSG00000127586	ENSBTAG00000019743
ENSG00000157014	ENSBTAG00000019479
ENSG00000133401	ENSBTAG00000014455
ENSG00000188460	
ENSG00000003989	ENSBTAG00000010085
ENSG00000176050	
ENSG00000198788	
ENSG00000197324	ENSBTAG00000016378
ENSG00000181588	ENSBTAG00000044028
ENSG00000101849	
ENSG00000184731	
ENSG00000215305	ENSBTAG00000001320
ENSG00000134070	ENSBTAG00000006193
ENSG00000159110	ENSBTAG00000015212
ENSG00000208165	
ENSG00000082213	ENSBTAG00000017569
ENSG00000182095	
ENSG00000184221	ENSBTAG00000037547
ENSG00000021776	ENSBTAG00000012712
ENSG00000007376	ENSBTAG00000000179
ENSG00000206240	
ENSG00000177138	
ENSG00000040531	ENSBTAG00000000831
ENSG00000185988	
ENSG00000162006	ENSBTAG00000033580
ENSG00000010295	ENSBTAG00000014732
ENSG00000168824	ENSBTAG00000005711
ENSG00000152520	ENSBTAG00000009912
ENSG00000003987	ENSBTAG00000010372
ENSG00000127463	ENSBTAG00000011950
ENSG00000107249	ENSBTAG00000014467
ENSG00000101773	ENSBTAG00000006743
ENSG00000157227	ENSBTAG00000014824
ENSG00000134086	ENSBTAG00000016101
ENSG00000184956	
ENSG00000132635	ENSBTAG00000003863
ENSG00000137267	ENSBTAG00000004093
ENSG00000203286	
ENSG00000159251	
ENSG00000205927	ENSBTAG00000016039
ENSG00000197417	ENSBTAG00000000829
ENSG00000183304	
ENSG00000133511	ENSBTAG00000013971
ENSG00000011201	ENSBTAG00000001049
ENSG00000185761	ENSBTAG00000006662
ENSG00000212710	
ENSG00000134075	
ENSG00000213032	
ENSG00000189258	ENSBTAG00000037602
ENSG00000102854	ENSBTAG00000000177
ENSG00000205642	
ENSG00000164638	ENSBTAG00000007772
ENSG00000155975	ENSBTAG00000010355
ENSG00000219870	ENSBTAG00000016098
ENSG00000159248	ENSBTAG00000021730
ENSG00000198326	ENSBTAG00000021817
ENSG00000115255	
ENSG00000168826	ENSBTAG00000014680
ENSG00000205929	ENSBTAG00000043993
ENSG00000115257	ENSBTAG00000002305
ENSG00000113360	ENSBTAG00000017551
ENSG00000205930	
ENSG00000122025	ENSBTAG00000018572
ENSG00000163705	ENSBTAG00000010094
ENSG00000208163	
ENSG00000208161	
ENSG00000177504	
ENSG00000183463	ENSBTAG00000013819
ENSG00000141448	ENSBTAG00000005734
ENSG00000206241	
ENSG00000208160	
ENSG00000208159	
ENSG00000103245	ENSBTAG00000002484
ENSG00000119559	ENSBTAG00000002301
ENSG00000183020	ENSBTAG00000009915
ENSG00000137274	ENSBTAG00000006379
ENSG00000145220	ENSBTAG00000003653
ENSG00000172590	ENSBTAG00000014822
ENSG00000198791	ENSBTAG00000018036
ENSG00000088882	ENSBTAG00000011458
ENSG00000219340	
ENSG00000215306	
ENSG00000006757	ENSBTAG00000015849
ENSG00000113361	ENSBTAG00000012992
ENSG00000132406	ENSBTAG00000003652
ENSG00000215252	
ENSG00000099917	ENSBTAG00000018048
ENSG00000104219	ENSBTAG00000044194
ENSG00000206243	
ENSG00000088881	ENSBTAG00000037757
ENSG00000165556	ENSBTAG00000001819
ENSG00000208156	
ENSG00000208155	
ENSG00000212594	
ENSG00000163982	ENSBTAG00000003651
ENSG00000180389	ENSBTAG00000032954
ENSG00000180389	ENSBTAG00000039208
ENSG00000180389	ENSBTAG00000032957
ENSG00000137275	ENSBTAG00000006378
ENSG00000206245	
ENSG00000155465	ENSBTAG00000014821
ENSG00000101752	ENSBTAG00000007467
ENSG00000113100	ENSBTAG00000018234
ENSG00000139515	ENSBTAG00000010690
ENSG00000213031	
ENSG00000080298	ENSBTAG00000036314
ENSG00000169840	ENSBTAG00000009166
ENSG00000188954	
ENSG00000112049	
ENSG00000215074	
ENSG00000177830	ENSBTAG00000009899
ENSG00000157954	ENSBTAG00000012049
ENSG00000155970	ENSBTAG00000020468
ENSG00000115266	ENSBTAG00000015433
ENSG00000103253	ENSBTAG00000002481
ENSG00000187134	
ENSG00000040731	ENSBTAG00000002845
ENSG00000144554	ENSBTAG00000010077
ENSG00000206246	
ENSG00000158201	ENSBTAG00000005709
ENSG00000159086	ENSBTAG00000003064
ENSG00000177769	
ENSG00000206247	
ENSG00000186162	
ENSG00000175265	
ENSG00000196689	ENSBTAG00000018880
ENSG00000182583	
ENSG00000185214	ENSBTAG00000020161
ENSG00000151539	ENSBTAG00000008222
ENSG00000155463	ENSBTAG00000014820
ENSG00000124588	ENSBTAG00000000786
ENSG00000151631	
ENSG00000078579	ENSBTAG00000044043
ENSG00000206253	
ENSG00000206567	
ENSG00000115268	ENSBTAG00000019718
ENSG00000180385	
ENSG00000212930	
ENSG00000172611	ENSBTAG00000040109
ENSG00000215076	
ENSG00000127481	ENSBTAG00000015240
ENSG00000186184	ENSBTAG00000008642
ENSG00000181201	
ENSG00000202063	
ENSG00000202423	
ENSG00000212528	
ENSG00000207635	
ENSG00000080608	ENSBTAG00000013357
ENSG00000176454	ENSBTAG00000020040
ENSG00000111640	ENSBTAG00000014731
ENSG00000111640	ENSBTAG00000030368
ENSG00000111640	ENSBTAG00000000853
ENSG00000111640	ENSBTAG00000018554
ENSG00000111640	ENSBTAG00000032749
ENSG00000206254	
ENSG00000164256	ENSBTAG00000002158
ENSG00000164256	ENSBTAG00000012084
ENSG00000208134	
ENSG00000177788	
ENSG00000168967	
ENSG00000184160	
ENSG00000125037	ENSBTAG00000003882
ENSG00000167723	ENSBTAG00000000020
ENSG00000167088	ENSBTAG00000008292
ENSG00000167088	ENSBTAG00000012376
ENSG00000101846	ENSBTAG00000020789
ENSG00000208132	
ENSG00000208131	
ENSG00000101365	ENSBTAG00000018813
ENSG00000099910	ENSBTAG00000019375
ENSG00000146587	ENSBTAG00000010291
ENSG00000165568	ENSBTAG00000038260
ENSG00000216560	
ENSG00000100439	ENSBTAG00000016658
ENSG00000184507	ENSBTAG00000014948
ENSG00000130021	ENSBTAG00000000207
ENSG00000168263	ENSBTAG00000017884
ENSG00000139517	ENSBTAG00000015614
ENSG00000162004	ENSBTAG00000002470
ENSG00000154162	ENSBTAG00000025893
ENSG00000108381	ENSBTAG00000003629
ENSG00000206255	
ENSG00000163704	ENSBTAG00000010836
ENSG00000038945	ENSBTAG00000002885
ENSG00000169991	ENSBTAG00000030340
ENSG00000213028	
ENSG00000103254	ENSBTAG00000002467
ENSG00000010292	ENSBTAG00000014730
ENSG00000010292	ENSBTAG00000034190
ENSG00000215137	
ENSG00000129562	ENSBTAG00000019077
ENSG00000182117	
ENSG00000203257	
ENSG00000169059	
ENSG00000196204	
ENSG00000101361	ENSBTAG00000018812
ENSG00000198014	
ENSG00000221977	ENSBTAG00000007029
ENSG00000122033	ENSBTAG00000020530
ENSG00000141446	ENSBTAG00000017597
ENSG00000067082	ENSBTAG00000015188
ENSG00000141255	ENSBTAG00000015763
ENSG00000103260	ENSBTAG00000020198
ENSG00000111639	ENSBTAG00000014729
ENSG00000071626	ENSBTAG00000019714
ENSG00000215190	ENSBTAG00000002461
ENSG00000127780	ENSBTAG00000032462
ENSG00000127780	ENSBTAG00000032467
ENSG00000127780	ENSBTAG00000032461
ENSG00000127780	ENSBTAG00000032460
ENSG00000127780	ENSBTAG00000032457
ENSG00000169202	ENSBTAG00000039220
ENSG00000169202	ENSBTAG00000039187
ENSG00000185252	ENSBTAG00000009895
ENSG00000149488	ENSBTAG00000018811
ENSG00000208121	
ENSG00000180016	ENSBTAG00000032462
ENSG00000180016	ENSBTAG00000032467
ENSG00000180016	ENSBTAG00000032461
ENSG00000180016	ENSBTAG00000032460
ENSG00000180016	ENSBTAG00000032457
ENSG00000122034	ENSBTAG00000012600
ENSG00000159961	
ENSG00000136297	ENSBTAG00000021913
ENSG00000163956	ENSBTAG00000000073
ENSG00000141449	ENSBTAG00000008275
ENSG00000141449	ENSBTAG00000039687
ENSG00000206256	
ENSG00000218823	
ENSG00000122035	ENSBTAG00000005244
ENSG00000161133	ENSBTAG00000016661
ENSG00000124570	ENSBTAG00000017949
ENSG00000124570	ENSBTAG00000024642
ENSG00000124570	ENSBTAG00000025280
ENSG00000124570	ENSBTAG00000017483
ENSG00000163703	ENSBTAG00000010835
ENSG00000169208	ENSBTAG00000024752
ENSG00000206257	
ENSG00000127585	ENSBTAG00000019008
ENSG00000177906	
ENSG00000130005	ENSBTAG00000004112
ENSG00000180068	ENSBTAG00000018221
ENSG00000215498	
ENSG00000214063	ENSBTAG00000019369
ENSG00000206258	
ENSG00000188280	
ENSG00000168468	
ENSG00000145526	ENSBTAG00000037844
ENSG00000208120	
ENSG00000187979	
ENSG00000067900	ENSBTAG00000008403
ENSG00000159082	ENSBTAG00000003063
ENSG00000196622	
ENSG00000088876	
ENSG00000208119	
ENSG00000208118	
ENSG00000168482	
ENSG00000157927	ENSBTAG00000030690
ENSG00000165821	
ENSG00000127580	ENSBTAG00000019006
ENSG00000175920	ENSBTAG00000009742
ENSG00000147852	ENSBTAG00000018517
ENSG00000215512	ENSBTAG00000017012
ENSG00000215512	ENSBTAG00000022931
ENSG00000215512	ENSBTAG00000035765
ENSG00000215512	ENSBTAG00000022658
ENSG00000215512	ENSBTAG00000039297
ENSG00000215512	ENSBTAG00000038950
ENSG00000215512	ENSBTAG00000034474
ENSG00000215512	ENSBTAG00000039432
ENSG00000215512	ENSBTAG00000015399
ENSG00000215512	ENSBTAG00000009043
ENSG00000215512	ENSBTAG00000040222
ENSG00000215512	ENSBTAG00000037491
ENSG00000215512	ENSBTAG00000025576
ENSG00000215512	ENSBTAG00000034472
ENSG00000215512	ENSBTAG00000022922
ENSG00000215512	ENSBTAG00000023954
ENSG00000170542	ENSBTAG00000031267
ENSG00000159423	ENSBTAG00000030335
ENSG00000139190	ENSBTAG00000014603
ENSG00000146938	
ENSG00000180090	ENSBTAG00000026859
ENSG00000205662	
ENSG00000104723	ENSBTAG00000009191
ENSG00000206264	
ENSG00000184624	
ENSG00000177700	ENSBTAG00000031061
ENSG00000107959	ENSBTAG00000002685
ENSG00000206323	ENSBTAG00000035299
ENSG00000206323	ENSBTAG00000035243
ENSG00000208115	
ENSG00000221882	ENSBTAG00000025125
ENSG00000021355	ENSBTAG00000011975
ENSG00000164917	ENSBTAG00000012197
ENSG00000206265	
ENSG00000139192	ENSBTAG00000014728
ENSG00000172146	
ENSG00000179002	ENSBTAG00000015246
ENSG00000109758	ENSBTAG00000017335
ENSG00000163702	ENSBTAG00000033669
ENSG00000185041	ENSBTAG00000005491
ENSG00000215513	ENSBTAG00000013971
ENSG00000185053	
ENSG00000180144	ENSBTAG00000019391
ENSG00000205663	
ENSG00000172150	ENSBTAG00000040362
ENSG00000172150	ENSBTAG00000039411
ENSG00000161999	ENSBTAG00000033672
ENSG00000159079	ENSBTAG00000003059
ENSG00000165819	ENSBTAG00000015148
ENSG00000009709	ENSBTAG00000014967
ENSG00000164743	
ENSG00000115286	ENSBTAG00000027701
ENSG00000206266	
ENSG00000208113	
ENSG00000208111	
ENSG00000208109	
ENSG00000208108	
ENSG00000208107	
ENSG00000166984	
ENSG00000180777	ENSBTAG00000017012
ENSG00000180777	ENSBTAG00000022931
ENSG00000180777	ENSBTAG00000035765
ENSG00000180777	ENSBTAG00000022658
ENSG00000180777	ENSBTAG00000039297
ENSG00000180777	ENSBTAG00000038950
ENSG00000180777	ENSBTAG00000034474
ENSG00000180777	ENSBTAG00000039432
ENSG00000180777	ENSBTAG00000015399
ENSG00000180777	ENSBTAG00000009043
ENSG00000180777	ENSBTAG00000040222
ENSG00000180777	ENSBTAG00000037491
ENSG00000180777	ENSBTAG00000025576
ENSG00000180777	ENSBTAG00000034472
ENSG00000180777	ENSBTAG00000022922
ENSG00000180777	ENSBTAG00000023954
ENSG00000205664	
ENSG00000206267	
ENSG00000206176	ENSBTAG00000030927
ENSG00000164916	ENSBTAG00000019310
ENSG00000183024	ENSBTAG00000039018
ENSG00000139193	ENSBTAG00000014725
ENSG00000203673	
ENSG00000215525	ENSBTAG00000012551
ENSG00000184166	ENSBTAG00000008324
ENSG00000184166	ENSBTAG00000008481
ENSG00000176788	ENSBTAG00000033565
ENSG00000186842	
ENSG00000206268	
ENSG00000215039	
ENSG00000140199	ENSBTAG00000016236
ENSG00000166285	
ENSG00000179023	
ENSG00000099617	ENSBTAG00000038221
ENSG00000215196	
ENSG00000166278	
ENSG00000183038	
ENSG00000092203	ENSBTAG00000015146
ENSG00000103266	ENSBTAG00000019136
ENSG00000188424	
ENSG00000118050	
ENSG00000183943	ENSBTAG00000014367
ENSG00000161853	
ENSG00000186481	
ENSG00000124535	ENSBTAG00000006166
ENSG00000222015	
ENSG00000122026	
ENSG00000175319	
ENSG00000182880	ENSBTAG00000008324
ENSG00000182880	ENSBTAG00000008481
ENSG00000208104	
ENSG00000208101	
ENSG00000208098	
ENSG00000217188	
ENSG00000117154	ENSBTAG00000019172
ENSG00000128463	ENSBTAG00000006416
ENSG00000111321	ENSBTAG00000015312
ENSG00000125835	ENSBTAG00000001038
ENSG00000177697	ENSBTAG00000019569
ENSG00000187712	
ENSG00000208096	
ENSG00000208094	
ENSG00000208091	
ENSG00000208090	
ENSG00000208088	
ENSG00000208086	
ENSG00000208084	
ENSG00000208082	
ENSG00000208080	
ENSG00000208078	
ENSG00000208077	
ENSG00000208076	
ENSG00000208075	
ENSG00000175322	ENSBTAG00000022228
ENSG00000166979	ENSBTAG00000017310
ENSG00000145949	ENSBTAG00000012079
ENSG00000103269	ENSBTAG00000017284
ENSG00000208072	
ENSG00000101825	ENSBTAG00000022150
ENSG00000161132	
ENSG00000166948	ENSBTAG00000037464
ENSG00000128185	
ENSG00000164741	ENSBTAG00000015541
ENSG00000117148	ENSBTAG00000006438
ENSG00000163701	ENSBTAG00000010833
ENSG00000185231	ENSBTAG00000011038
ENSG00000164385	
ENSG00000129472	ENSBTAG00000044207
ENSG00000177685	ENSBTAG00000017805
ENSG00000145555	ENSBTAG00000020126
ENSG00000134152	ENSBTAG00000040066
ENSG00000134152	ENSBTAG00000006413
ENSG00000152484	ENSBTAG00000017179
ENSG00000137324	
ENSG00000040608	
ENSG00000142207	ENSBTAG00000012412
ENSG00000132359	ENSBTAG00000020000
ENSG00000099622	ENSBTAG00000007480
ENSG00000171135	ENSBTAG00000010832
ENSG00000140983	ENSBTAG00000004551
ENSG00000067057	ENSBTAG00000002683
ENSG00000125780	ENSBTAG00000001785
ENSG00000213026	
ENSG00000206269	
ENSG00000176136	ENSBTAG00000009143
ENSG00000062096	
ENSG00000170941	ENSBTAG00000008950
ENSG00000182405	
ENSG00000206270	
ENSG00000215336	
ENSG00000159788	ENSBTAG00000016714
ENSG00000146555	ENSBTAG00000004035
ENSG00000205696	
ENSG00000205667	
ENSG00000080503	ENSBTAG00000007494
ENSG00000132361	ENSBTAG00000011786
ENSG00000132975	ENSBTAG00000010769
ENSG00000154153	ENSBTAG00000016444
ENSG00000217455	
ENSG00000170262	ENSBTAG00000023718
ENSG00000188981	ENSBTAG00000003776
ENSG00000112699	ENSBTAG00000012058
ENSG00000177666	ENSBTAG00000005144
ENSG00000100888	ENSBTAG00000020422
ENSG00000099904	ENSBTAG00000006657
ENSG00000134153	ENSBTAG00000007385
ENSG00000187288	ENSBTAG00000007969
ENSG00000218095	
ENSG00000208068	
ENSG00000167470	ENSBTAG00000012172
ENSG00000185736	ENSBTAG00000014194
ENSG00000159055	ENSBTAG00000016619
ENSG00000173545	ENSBTAG00000016441
ENSG00000212860	
ENSG00000206271	
ENSG00000215292	
ENSG00000074964	ENSBTAG00000000684
ENSG00000157399	ENSBTAG00000014932
ENSG00000154359	ENSBTAG00000020084
ENSG00000161996	ENSBTAG00000033677
ENSG00000206274	
ENSG00000125834	ENSBTAG00000003561
ENSG00000213025	
ENSG00000111987	
ENSG00000183654	ENSBTAG00000013565
ENSG00000142149	ENSBTAG00000020762
ENSG00000222948	
ENSG00000099901	ENSBTAG00000006656
ENSG00000156990	ENSBTAG00000007968
ENSG00000184984	
ENSG00000179576	
ENSG00000208060	
ENSG00000206570	
ENSG00000177600	ENSBTAG00000001777
ENSG00000177600	ENSBTAG00000003086
ENSG00000047056	ENSBTAG00000000683
ENSG00000199683	
ENSG00000208054	
ENSG00000173253	ENSBTAG00000008062
ENSG00000111319	ENSBTAG00000002631
ENSG00000096171	
ENSG00000183580	ENSBTAG00000003219
ENSG00000101654	ENSBTAG00000009142
ENSG00000169857	ENSBTAG00000044029
ENSG00000092201	ENSBTAG00000020421
ENSG00000212736	
ENSG00000198286	ENSBTAG00000014698
ENSG00000111985	
ENSG00000132970	ENSBTAG00000014619
ENSG00000101327	ENSBTAG00000034258
ENSG00000101327	ENSBTAG00000006308
ENSG00000197386	ENSBTAG00000001506
ENSG00000215309	
ENSG00000177400	ENSBTAG00000003149
ENSG00000177400	ENSBTAG00000026026
ENSG00000177400	ENSBTAG00000004369
ENSG00000054598	
ENSG00000172366	ENSBTAG00000019812
ENSG00000218448	
ENSG00000064218	ENSBTAG00000017800
ENSG00000006756	ENSBTAG00000039889
ENSG00000208053	
ENSG00000177150	ENSBTAG00000009141
ENSG00000137273	ENSBTAG00000026896
ENSG00000179051	ENSBTAG00000008579
ENSG00000205873	
ENSG00000067064	ENSBTAG00000004075
ENSG00000099624	ENSBTAG00000000550
ENSG00000156304	ENSBTAG00000018855
ENSG00000007168	ENSBTAG00000016806
ENSG00000197996	ENSBTAG00000038945
ENSG00000148377	
ENSG00000099899	ENSBTAG00000019871
ENSG00000154122	ENSBTAG00000013391
ENSG00000145002	ENSBTAG00000008222
ENSG00000067182	ENSBTAG00000004211
ENSG00000164379	
ENSG00000177595	ENSBTAG00000019634
ENSG00000215339	ENSBTAG00000006093
ENSG00000215339	ENSBTAG00000007477
ENSG00000215339	ENSBTAG00000007340
ENSG00000096474	
ENSG00000137090	ENSBTAG00000033352
ENSG00000215082	
ENSG00000132964	ENSBTAG00000016737
