Ensembl Gene ID	Dog Ensembl Gene ID
ENSG00000202195	
ENSG00000221512	
ENSG00000221055	
ENSG00000222577	
ENSG00000199916	
ENSG00000199740	
ENSG00000207970	
ENSG00000206812	
ENSG00000202029	
ENSG00000199846	
ENSG00000201545	
ENSG00000200293	
ENSG00000207656	
ENSG00000216092	
ENSG00000207624	
ENSG00000221065	
ENSG00000200298	
ENSG00000212154	
ENSG00000200954	
ENSG00000215987	
ENSG00000200270	
ENSG00000199806	
ENSG00000199565	
ENSG00000215957	
ENSG00000222578	
ENSG00000222579	
ENSG00000222580	
ENSG00000222581	
ENSG00000207023	
ENSG00000201809	
ENSG00000206645	
ENSG00000201031	
ENSG00000221396	
ENSG00000221544	
ENSG00000222582	
ENSG00000221506	
ENSG00000215946	
ENSG00000194647	
ENSG00000221219	
ENSG00000206781	
ENSG00000222583	
ENSG00000201969	
ENSG00000201774	
ENSG00000206681	
ENSG00000199017	
ENSG00000212526	
ENSG00000209707	
ENSG00000222584	
ENSG00000212612	
ENSG00000200259	
ENSG00000221709	
ENSG00000222585	
ENSG00000207281	
ENSG00000202609	
ENSG00000222586	
ENSG00000206716	
ENSG00000222587	
ENSG00000207637	
ENSG00000221412	
ENSG00000206593	
ENSG00000200616	
ENSG00000200769	
ENSG00000216195	
ENSG00000207868	
ENSG00000199080	
ENSG00000221072	
ENSG00000206644	
ENSG00000222588	
ENSG00000200033	
ENSG00000202296	
ENSG00000212377	
ENSG00000222589	
ENSG00000221663	
ENSG00000221639	
ENSG00000222590	
ENSG00000207977	
ENSG00000215941	
ENSG00000207782	
ENSG00000222591	
ENSG00000201348	
ENSG00000200150	
ENSG00000222592	
ENSG00000212320	
ENSG00000206654	
ENSG00000222593	
ENSG00000221591	
ENSG00000194297	
ENSG00000201790	
ENSG00000207406	
ENSG00000207283	
ENSG00000221357	
ENSG00000200179	
ENSG00000202313	
ENSG00000207236	
ENSG00000221692	
ENSG00000201823	
ENSG00000207403	
ENSG00000202491	
ENSG00000207515	
ENSG00000207113	
ENSG00000212098	
ENSG00000201026	
ENSG00000206832	
ENSG00000200283	
ENSG00000200831	
ENSG00000199422	
ENSG00000200057	
ENSG00000202438	
ENSG00000199251	
ENSG00000201939	
ENSG00000212433	
ENSG00000207163	
ENSG00000222594	
ENSG00000200056	
ENSG00000212251	
ENSG00000202211	
ENSG00000212149	
ENSG00000222595	
ENSG00000222596	
ENSG00000212104	
ENSG00000221757	
ENSG00000221519	
ENSG00000199850	
ENSG00000202434	
ENSG00000200279	
ENSG00000212424	
ENSG00000199200	
ENSG00000207809	
ENSG00000221252	
ENSG00000222597	
ENSG00000221126	
ENSG00000212359	
ENSG00000222598	
ENSG00000206830	
ENSG00000207789	
ENSG00000221398	
ENSG00000212101	
ENSG00000222599	
ENSG00000222600	
ENSG00000200049	
ENSG00000202415	
ENSG00000222601	
ENSG00000215954	
ENSG00000221673	
ENSG00000222602	
ENSG00000207097	
ENSG00000221468	
ENSG00000222603	
ENSG00000221305	
ENSG00000221486	
ENSG00000222604	
ENSG00000222605	
ENSG00000212038	
ENSG00000220985	
ENSG00000198982	
ENSG00000216031	
ENSG00000199109	
ENSG00000201954	
ENSG00000222606	
ENSG00000206969	
ENSG00000201965	
ENSG00000199450	
ENSG00000221418	
ENSG00000221137	
ENSG00000200224	
ENSG00000222607	
ENSG00000199790	
ENSG00000221430	
ENSG00000199609	
ENSG00000199785	
ENSG00000222608	
ENSG00000222609	
ENSG00000207150	
ENSG00000207643	
ENSG00000221406	
ENSG00000222610	
ENSG00000201763	
ENSG00000200201	
ENSG00000221359	
ENSG00000200028	
ENSG00000206597	
ENSG00000202048	
ENSG00000222611	
ENSG00000200095	
ENSG00000202220	
ENSG00000221672	
ENSG00000201991	
ENSG00000221284	
ENSG00000221238	
ENSG00000199498	
ENSG00000201102	
ENSG00000216150	
ENSG00000206818	
ENSG00000222612	
ENSG00000222613	
ENSG00000221004	
ENSG00000222614	
ENSG00000221798	
ENSG00000201518	
ENSG00000207226	
ENSG00000200898	
ENSG00000222615	
ENSG00000222616	
ENSG00000200365	
ENSG00000201428	
ENSG00000208772	
ENSG00000206759	
ENSG00000206688	
ENSG00000207225	
ENSG00000206872	
ENSG00000206913	
ENSG00000216058	
ENSG00000211520	
ENSG00000221739	
ENSG00000206620	
ENSG00000222617	
ENSG00000206995	
ENSG00000207380	
ENSG00000201133	
ENSG00000207699	
ENSG00000222618	
ENSG00000222619	
ENSG00000199663	
ENSG00000222620	
ENSG00000201499	
ENSG00000206676	
ENSG00000199218	
ENSG00000206920	
ENSG00000222621	
ENSG00000222622	
ENSG00000200624	
ENSG00000200753	
ENSG00000201271	
ENSG00000221744	
ENSG00000222623	
ENSG00000207069	
ENSG00000199301	
ENSG00000199839	
ENSG00000222624	
ENSG00000201648	
ENSG00000199593	
ENSG00000206706	
ENSG00000199546	
ENSG00000221652	
ENSG00000222625	
ENSG00000202502	
ENSG00000222626	
ENSG00000221092	
ENSG00000207608	
ENSG00000222627	
ENSG00000222628	
ENSG00000199872	
ENSG00000221386	
ENSG00000201321	
ENSG00000202566	
ENSG00000200575	
ENSG00000222629	
ENSG00000200161	
ENSG00000200972	
ENSG00000212474	
ENSG00000211532	
ENSG00000201392	
ENSG00000200738	
ENSG00000212253	
ENSG00000222630	
ENSG00000222631	
ENSG00000200537	
ENSG00000201364	
ENSG00000221657	
ENSG00000206880	
ENSG00000207460	
ENSG00000221730	
ENSG00000202157	
ENSG00000221569	
ENSG00000199636	
ENSG00000207019	
ENSG00000207645	
ENSG00000200526	
ENSG00000206910	
ENSG00000207596	
ENSG00000207721	
ENSG00000201896	
ENSG00000206894	
ENSG00000222632	
ENSG00000222633	
ENSG00000207313	
ENSG00000207233	
ENSG00000200735	
ENSG00000207127	
ENSG00000199874	
ENSG00000222634	
ENSG00000222635	
ENSG00000212158	
ENSG00000222636	
ENSG00000200527	
ENSG00000202285	
ENSG00000200503	
ENSG00000221302	
ENSG00000222637	
ENSG00000221690	
ENSG00000207032	
ENSG00000220991	
ENSG00000221568	
ENSG00000199667	
ENSG00000222638	
ENSG00000202449	
ENSG00000222639	
ENSG00000222640	
ENSG00000200394	
ENSG00000222641	
ENSG00000202047	
ENSG00000207697	
ENSG00000200922	
ENSG00000207750	
ENSG00000212065	
ENSG00000212143	
ENSG00000222642	
ENSG00000207755	
ENSG00000201980	
ENSG00000212379	
ENSG00000212181	
ENSG00000221422	
ENSG00000201363	
ENSG00000222643	
ENSG00000212344	
ENSG00000221365	
ENSG00000199702	
ENSG00000207349	
ENSG00000206950	
ENSG00000201151	
ENSG00000201176	
ENSG00000199851	
ENSG00000200888	
ENSG00000199272	
ENSG00000202200	
ENSG00000201686	
ENSG00000200185	
ENSG00000222644	
ENSG00000222645	
ENSG00000216181	
ENSG00000200413	
ENSG00000222646	
ENSG00000222647	
ENSG00000216206	
ENSG00000200250	
ENSG00000206927	
ENSG00000222648	
ENSG00000207938	
ENSG00000222649	
ENSG00000222650	
ENSG00000207084	
ENSG00000208024	
ENSG00000207976	
ENSG00000221566	
ENSG00000201274	
ENSG00000222651	
ENSG00000206588	
ENSG00000206641	
ENSG00000201989	
ENSG00000201691	
ENSG00000222652	
ENSG00000222653	
ENSG00000222654	
ENSG00000221345	
ENSG00000200422	
ENSG00000222655	
ENSG00000200686	
ENSG00000200612	
ENSG00000199409	
ENSG00000221392	
ENSG00000222656	
ENSG00000222657	
ENSG00000212468	
ENSG00000201754	
ENSG00000201849	
ENSG00000200673	
ENSG00000201669	
ENSG00000221675	
ENSG00000200653	
ENSG00000207157	
ENSG00000212229	
ENSG00000201183	
ENSG00000221601	
ENSG00000202294	
ENSG00000200883	
ENSG00000212516	
ENSG00000201922	
ENSG00000207146	
ENSG00000201519	
ENSG00000212411	
ENSG00000212352	
ENSG00000222658	
ENSG00000221288	
ENSG00000199390	
ENSG00000207501	
ENSG00000216077	
ENSG00000222659	
ENSG00000201511	
ENSG00000221505	
ENSG00000212100	
ENSG00000207221	
ENSG00000208022	
ENSG00000199226	
ENSG00000200838	
ENSG00000207689	
ENSG00000201681	
ENSG00000222660	
ENSG00000201240	
ENSG00000199483	
ENSG00000201502	
ENSG00000222661	
ENSG00000207387	
ENSG00000201955	
ENSG00000207336	
ENSG00000222662	
ENSG00000220984	
ENSG00000222663	
ENSG00000222664	
ENSG00000202012	
ENSG00000215996	
ENSG00000200538	
ENSG00000221013	
ENSG00000206787	
ENSG00000202183	
ENSG00000222665	
ENSG00000207952	
ENSG00000199285	
ENSG00000221352	
ENSG00000221758	
ENSG00000222666	
ENSG00000211502	
ENSG00000202233	
ENSG00000200480	
ENSG00000202042	
ENSG00000200600	
ENSG00000212591	
ENSG00000221633	
ENSG00000222667	
ENSG00000206693	
ENSG00000212573	
ENSG00000222668	
ENSG00000199442	
ENSG00000222669	
ENSG00000201076	
ENSG00000222670	
ENSG00000216073	
ENSG00000201071	
ENSG00000222671	
ENSG00000201842	
ENSG00000222672	
ENSG00000202187	
ENSG00000199032	
ENSG00000222673	
ENSG00000207005	
ENSG00000201325	
ENSG00000215958	
ENSG00000206677	
ENSG00000222674	
ENSG00000200486	
ENSG00000199862	
ENSG00000207967	
ENSG00000222675	
ENSG00000221712	
ENSG00000221503	
ENSG00000222676	
ENSG00000215925	
ENSG00000221679	
ENSG00000199374	
ENSG00000222677	
ENSG00000201365	
ENSG00000200508	
ENSG00000222678	
ENSG00000220987	
ENSG00000221249	
ENSG00000206719	
ENSG00000216132	
ENSG00000208010	
ENSG00000207345	
ENSG00000207297	
ENSG00000221579	
ENSG00000207443	
ENSG00000201228	
ENSG00000207177	
ENSG00000222679	
ENSG00000198981	
ENSG00000222680	
ENSG00000208003	
ENSG00000201032	
ENSG00000222681	
ENSG00000202417	
ENSG00000222682	
ENSG00000207783	
ENSG00000199347	
ENSG00000222683	
ENSG00000221348	
ENSG00000221091	
ENSG00000207147	
ENSG00000201314	
ENSG00000222684	
ENSG00000222685	
ENSG00000199975	
ENSG00000207401	
ENSG00000222686	
ENSG00000199959	
ENSG00000207487	
ENSG00000202089	
ENSG00000201890	
ENSG00000200256	
ENSG00000216099	
ENSG00000222687	
ENSG00000199678	
ENSG00000221427	
ENSG00000206907	
ENSG00000200291	
ENSG00000201432	
ENSG00000221294	
ENSG00000221559	
ENSG00000207762	
ENSG00000199843	
ENSG00000222688	
ENSG00000199712	
ENSG00000201498	
ENSG00000207993	
ENSG00000222689	
ENSG00000201644	
ENSG00000222690	
ENSG00000221321	
ENSG00000202495	
ENSG00000206731	
ENSG00000200428	
ENSG00000202308	
ENSG00000207701	
ENSG00000200761	
ENSG00000212385	
ENSG00000202095	
ENSG00000207821	
ENSG00000221054	
ENSG00000212498	
ENSG00000206601	
ENSG00000200040	
ENSG00000202515	
ENSG00000200764	
ENSG00000208883	
ENSG00000207726	
ENSG00000201207	
ENSG00000202181	
ENSG00000221747	
ENSG00000212512	
ENSG00000208009	
ENSG00000222691	
ENSG00000202526	
ENSG00000200483	
ENSG00000207638	
ENSG00000207438	
ENSG00000212160	
ENSG00000201317	
ENSG00000222692	
ENSG00000222693	
ENSG00000207314	
ENSG00000206853	
ENSG00000212564	
ENSG00000201826	
ENSG00000206896	
ENSG00000222694	
ENSG00000215999	
ENSG00000212609	
ENSG00000207203	
ENSG00000222695	
ENSG00000222696	
ENSG00000207619	
ENSG00000222697	
ENSG00000212071	
ENSG00000212410	
ENSG00000212146	
ENSG00000207632	
ENSG00000201180	
ENSG00000212531	
ENSG00000199769	
ENSG00000200720	
ENSG00000222698	
ENSG00000200304	
ENSG00000221488	
ENSG00000200867	
ENSG00000222699	
ENSG00000222700	
ENSG00000207875	
ENSG00000201066	
ENSG00000206827	
ENSG00000201594	
ENSG00000222701	
ENSG00000207927	
ENSG00000207955	
ENSG00000201164	
ENSG00000221501	
ENSG00000207861	
ENSG00000199047	
ENSG00000206989	
ENSG00000222702	
ENSG00000207166	
ENSG00000207455	
ENSG00000201415	
ENSG00000222703	
ENSG00000207210	
ENSG00000212407	
ENSG00000222704	
ENSG00000200204	
ENSG00000201343	
ENSG00000212428	
ENSG00000221419	
ENSG00000221030	
ENSG00000211513	
ENSG00000222705	
ENSG00000200431	
ENSG00000222706	
ENSG00000221327	
ENSG00000199507	
ENSG00000201602	
ENSG00000200638	
ENSG00000221511	
ENSG00000200120	
ENSG00000207332	
ENSG00000199537	
ENSG00000201482	
ENSG00000200895	
ENSG00000201129	
ENSG00000199630	
ENSG00000221162	
ENSG00000200687	
ENSG00000208004	
ENSG00000222707	
ENSG00000206615	
ENSG00000207363	
ENSG00000200902	
ENSG00000201957	
ENSG00000199672	
ENSG00000207012	
ENSG00000206839	
ENSG00000201287	
ENSG00000201728	
ENSG00000211534	
ENSG00000222708	
ENSG00000221779	
ENSG00000200714	
ENSG00000222709	
ENSG00000207578	
ENSG00000207733	
ENSG00000222710	
ENSG00000221729	
ENSG00000200942	
ENSG00000222711	
ENSG00000207347	
ENSG00000202182	
ENSG00000200254	
ENSG00000222712	
ENSG00000206974	
ENSG00000222713	
ENSG00000202433	
ENSG00000195585	
ENSG00000200287	
ENSG00000222714	
ENSG00000221479	
ENSG00000221268	
ENSG00000199303	
ENSG00000222715	
ENSG00000199293	
ENSG00000221514	
ENSG00000201620	
ENSG00000221255	
ENSG00000206794	
ENSG00000199311	
ENSG00000207437	
ENSG00000207333	
ENSG00000222716	
ENSG00000207585	
ENSG00000201109	
ENSG00000222717	
ENSG00000206621	
ENSG00000201351	
ENSG00000207776	
ENSG00000200709	
ENSG00000215931	
ENSG00000201047	
ENSG00000206931	
ENSG00000200547	
ENSG00000207016	
ENSG00000221100	
ENSG00000222718	
ENSG00000222719	
ENSG00000202008	
ENSG00000222720	
ENSG00000222721	
ENSG00000207874	
ENSG00000221258	
ENSG00000221417	
ENSG00000212525	
ENSG00000222722	
ENSG00000207507	
ENSG00000222723	
ENSG00000199837	
ENSG00000206750	
ENSG00000212007	
ENSG00000207795	
ENSG00000216115	
ENSG00000206603	
ENSG00000201737	
ENSG00000221459	
ENSG00000222724	
ENSG00000206749	
ENSG00000202490	
ENSG00000207514	
ENSG00000207607	
ENSG00000201624	
ENSG00000206998	
ENSG00000201039	
ENSG00000222725	
ENSG00000199562	
ENSG00000221634	
ENSG00000212030	
ENSG00000200525	
ENSG00000202151	
ENSG00000207922	
ENSG00000222726	
ENSG00000207695	
ENSG00000221178	
ENSG00000222727	
ENSG00000201569	
ENSG00000221754	
ENSG00000207124	
ENSG00000200388	
ENSG00000199204	
ENSG00000216045	
ENSG00000207849	
ENSG00000200555	
ENSG00000200189	
ENSG00000222728	
ENSG00000201900	
ENSG00000200492	
ENSG00000201260	
ENSG00000221328	
ENSG00000201608	
ENSG00000222729	
ENSG00000202379	
ENSG00000202099	
ENSG00000207234	
ENSG00000221304	
ENSG00000221188	
ENSG00000222730	
ENSG00000201033	
ENSG00000207987	
ENSG00000201649	
ENSG00000207433	
ENSG00000222731	
ENSG00000207807	
ENSG00000200860	
ENSG00000222732	
ENSG00000221689	
ENSG00000221020	
ENSG00000199432	
ENSG00000222733	
ENSG00000202017	
ENSG00000221574	
ENSG00000222734	
ENSG00000200008	
ENSG00000201078	
ENSG00000206784	
ENSG00000207730	
ENSG00000212594	
ENSG00000207948	
ENSG00000222735	
ENSG00000207495	
ENSG00000222736	
ENSG00000202560	
ENSG00000215998	
ENSG00000202067	
ENSG00000212623	
ENSG00000221553	
ENSG00000222737	
ENSG00000222738	
ENSG00000207724	
ENSG00000222739	
ENSG00000215975	
ENSG00000200156	
ENSG00000221062	
ENSG00000221576	
ENSG00000221608	
ENSG00000202206	
ENSG00000212542	
ENSG00000221789	
ENSG00000222740	
ENSG00000222741	
ENSG00000212493	
ENSG00000222742	
ENSG00000222743	
ENSG00000207749	
ENSG00000222744	
ENSG00000202323	
ENSG00000212416	
ENSG00000199385	
ENSG00000200029	
ENSG00000202411	
ENSG00000222745	
ENSG00000207365	
ENSG00000221183	
ENSG00000206795	
ENSG00000212073	
ENSG00000216014	
ENSG00000207290	
ENSG00000221334	
ENSG00000221788	
ENSG00000201311	
ENSG00000200344	
ENSG00000207653	
ENSG00000202039	
ENSG00000200759	
ENSG00000222746	
ENSG00000207200	
ENSG00000207939	
ENSG00000200997	
ENSG00000207777	
ENSG00000200141	
ENSG00000212290	
ENSG00000207220	
ENSG00000212482	
ENSG00000222747	
ENSG00000206690	
ENSG00000222748	
ENSG00000222749	
ENSG00000201598	
ENSG00000206799	
ENSG00000201727	
ENSG00000221319	
ENSG00000212266	
ENSG00000221606	
ENSG00000222750	
ENSG00000206631	
ENSG00000206694	
ENSG00000221101	
ENSG00000202269	
ENSG00000221003	
ENSG00000201500	
ENSG00000199153	
ENSG00000201805	
ENSG00000221669	
ENSG00000207546	
ENSG00000201778	
ENSG00000211591	
ENSG00000212439	
ENSG00000222751	
ENSG00000212599	
ENSG00000202300	
ENSG00000201678	
ENSG00000211575	
ENSG00000199038	
ENSG00000201489	
ENSG00000207010	
ENSG00000212316	
ENSG00000212269	
ENSG00000221168	
ENSG00000201943	
ENSG00000222752	
ENSG00000212172	
ENSG00000200231	
ENSG00000206828	
ENSG00000222753	
ENSG00000207833	
ENSG00000222754	
ENSG00000222755	
ENSG00000221155	
ENSG00000221270	
ENSG00000221171	
ENSG00000199127	
ENSG00000222756	
ENSG00000222757	
ENSG00000206709	
ENSG00000201161	
ENSG00000222758	
ENSG00000201882	
ENSG00000222759	
ENSG00000199551	
ENSG00000221146	
ENSG00000201384	
ENSG00000212293	
ENSG00000201742	
ENSG00000222760	
ENSG00000207933	
ENSG00000222761	
ENSG00000222762	
ENSG00000207247	
ENSG00000201407	
ENSG00000206856	
ENSG00000221751	
ENSG00000207158	
ENSG00000222763	
ENSG00000207398	
ENSG00000221341	
ENSG00000199069	
ENSG00000200332	
ENSG00000208313	
ENSG00000201157	
ENSG00000199791	
ENSG00000200630	
ENSG00000199350	
ENSG00000199900	
ENSG00000222764	
ENSG00000199398	
ENSG00000201668	
ENSG00000202248	
ENSG00000222765	
ENSG00000199545	
ENSG00000201944	
ENSG00000207492	
ENSG00000207923	
ENSG00000200107	
ENSG00000222766	
ENSG00000222767	
ENSG00000207307	
ENSG00000207794	
ENSG00000200610	
ENSG00000199804	
ENSG00000207026	
ENSG00000206697	
ENSG00000222768	
ENSG00000199528	
ENSG00000222769	
ENSG00000199373	
ENSG00000221179	
ENSG00000222770	
ENSG00000207106	
ENSG00000212613	
ENSG00000212473	
ENSG00000200034	
ENSG00000200703	
ENSG00000222771	
ENSG00000207031	
ENSG00000200646	
ENSG00000222772	
ENSG00000211579	
ENSG00000201294	
ENSG00000201405	
ENSG00000201342	
ENSG00000207142	
ENSG00000221484	
ENSG00000222773	
ENSG00000200191	
ENSG00000199803	
ENSG00000200378	
ENSG00000202499	
ENSG00000200208	
ENSG00000201770	
ENSG00000222774	
ENSG00000201140	
ENSG00000200211	
ENSG00000222775	
ENSG00000200213	
ENSG00000222776	
ENSG00000207746	
ENSG00000222777	
ENSG00000199035	
ENSG00000222778	
ENSG00000222779	
ENSG00000206768	
ENSG00000222780	
ENSG00000199405	
ENSG00000201865	
ENSG00000207092	
ENSG00000222781	
ENSG00000200560	
ENSG00000207550	
ENSG00000222782	
ENSG00000222783	
ENSG00000221260	
ENSG00000212545	
ENSG00000207553	
ENSG00000212099	
ENSG00000207171	
ENSG00000198974	
ENSG00000221045	
ENSG00000221491	
ENSG00000211577	
ENSG00000216133	
ENSG00000199910	
ENSG00000221174	
ENSG00000202503	
ENSG00000221242	
ENSG00000221231	
ENSG00000201725	
ENSG00000199476	
ENSG00000221806	
ENSG00000222784	
ENSG00000201466	
ENSG00000201095	
ENSG00000212216	
ENSG00000206949	
ENSG00000202529	
ENSG00000212378	
ENSG00000206929	
ENSG00000222785	
ENSG00000222786	
ENSG00000200801	
ENSG00000221246	
ENSG00000207562	
ENSG00000207022	
ENSG00000221466	
ENSG00000207205	
ENSG00000212434	
ENSG00000221067	
ENSG00000221611	
ENSG00000222787	
ENSG00000221545	
ENSG00000221023	
ENSG00000221286	
ENSG00000221713	
ENSG00000206934	
ENSG00000221515	
ENSG00000207173	
ENSG00000199051	
ENSG00000222788	
ENSG00000199767	
ENSG00000222789	
ENSG00000206584	
ENSG00000212453	
ENSG00000222790	
ENSG00000221088	
ENSG00000221324	
ENSG00000206727	
ENSG00000221051	
ENSG00000222791	
ENSG00000222792	
ENSG00000221156	
ENSG00000202081	
ENSG00000199666	
ENSG00000207192	
ENSG00000201925	
ENSG00000221567	
ENSG00000222793	
ENSG00000222794	
ENSG00000222795	
ENSG00000212601	
ENSG00000212389	
ENSG00000212624	
ENSG00000199469	
ENSG00000222796	
ENSG00000207174	
ENSG00000221029	
ENSG00000207262	
ENSG00000222797	
ENSG00000222798	
ENSG00000208839	
ENSG00000221607	
ENSG00000222799	
ENSG00000207308	
ENSG00000212556	
ENSG00000221435	
ENSG00000207871	
ENSG00000222800	
ENSG00000222801	
ENSG00000222802	
ENSG00000222803	
ENSG00000206918	
ENSG00000199924	
ENSG00000200242	
ENSG00000201988	
ENSG00000201138	
ENSG00000199005	
ENSG00000221000	
ENSG00000212221	
ENSG00000221618	
ENSG00000202255	
ENSG00000207818	
ENSG00000222804	
ENSG00000202536	
ENSG00000221015	
ENSG00000222805	
ENSG00000207273	
ENSG00000207743	
ENSG00000212620	
ENSG00000222806	
ENSG00000222807	
ENSG00000206834	
ENSG00000222808	
ENSG00000222809	
ENSG00000212206	
ENSG00000207379	
ENSG00000207647	
ENSG00000200494	
ENSG00000201907	
ENSG00000207452	
ENSG00000201659	
ENSG00000212495	
ENSG00000222810	
ENSG00000221187	
ENSG00000222811	
ENSG00000222812	
ENSG00000222813	
ENSG00000206980	
ENSG00000201501	
ENSG00000201847	
ENSG00000201843	
ENSG00000207558	
ENSG00000222814	
ENSG00000221147	
ENSG00000206807	
ENSG00000199262	
ENSG00000201324	
ENSG00000201942	
ENSG00000221715	
ENSG00000221073	
ENSG00000201909	
ENSG00000200274	
ENSG00000222815	
ENSG00000222816	
ENSG00000207805	
ENSG00000221133	
ENSG00000207242	
ENSG00000202193	
ENSG00000201369	
ENSG00000212219	
ENSG00000221326	
ENSG00000206978	
ENSG00000222817	
ENSG00000221009	
ENSG00000207149	
ENSG00000222818	
ENSG00000222819	
ENSG00000201105	
ENSG00000200833	
ENSG00000221741	
ENSG00000211542	
ENSG00000222820	
ENSG00000222821	
ENSG00000201793	
ENSG00000220997	
ENSG00000200840	
ENSG00000208035	
ENSG00000221429	
ENSG00000207194	
ENSG00000222822	
ENSG00000221547	
ENSG00000212204	
ENSG00000222823	
ENSG00000200115	
ENSG00000221644	
ENSG00000222824	
ENSG00000207185	
ENSG00000199248	
ENSG00000212499	
ENSG00000200391	
ENSG00000206713	
ENSG00000222825	
ENSG00000201464	
ENSG00000222826	
ENSG00000199461	
ENSG00000222827	
ENSG00000221517	
ENSG00000207830	
ENSG00000222828	
ENSG00000201846	
ENSG00000207074	
ENSG00000212189	
ENSG00000201390	
ENSG00000221769	
ENSG00000222829	
ENSG00000221518	
ENSG00000222830	
ENSG00000222831	
ENSG00000222832	
ENSG00000222833	
ENSG00000207494	
ENSG00000199572	
ENSG00000212313	
ENSG00000199858	
ENSG00000222834	
ENSG00000222835	
ENSG00000222836	
ENSG00000222837	
ENSG00000207061	
ENSG00000221660	
ENSG00000201041	
ENSG00000222838	
ENSG00000222839	
ENSG00000207516	
ENSG00000222840	
ENSG00000201766	
ENSG00000206698	
ENSG00000202471	
ENSG00000199942	
ENSG00000221485	
ENSG00000201811	
ENSG00000201458	
ENSG00000222841	
ENSG00000212521	
ENSG00000207928	
ENSG00000211552	
ENSG00000222842	
ENSG00000199143	
ENSG00000200164	
ENSG00000207738	
ENSG00000222843	
ENSG00000221086	
ENSG00000222844	
ENSG00000201658	
ENSG00000221523	
ENSG00000212460	
ENSG00000199938	
ENSG00000207590	
ENSG00000221159	
ENSG00000211583	
ENSG00000212339	
ENSG00000222845	
ENSG00000221804	
ENSG00000200281	
ENSG00000222846	
ENSG00000207811	
ENSG00000221407	
ENSG00000221039	
ENSG00000221552	
ENSG00000216119	
ENSG00000206655	
ENSG00000222847	
ENSG00000222848	
ENSG00000212571	
ENSG00000215921	
ENSG00000200152	
ENSG00000207820	
ENSG00000222849	
ENSG00000222850	
ENSG00000206782	
ENSG00000199932	
ENSG00000221349	
ENSG00000200975	
ENSG00000222851	
ENSG00000211497	
ENSG00000202461	
ENSG00000207261	
ENSG00000206901	
ENSG00000207595	
ENSG00000222852	
ENSG00000207930	
ENSG00000222853	
ENSG00000201747	
ENSG00000222854	
ENSG00000206622	
ENSG00000212246	
ENSG00000222855	
ENSG00000207356	
ENSG00000222856	
ENSG00000206835	
ENSG00000202216	
ENSG00000207021	
ENSG00000207164	
ENSG00000222857	
ENSG00000199241	
ENSG00000200301	
ENSG00000207773	
ENSG00000211578	
ENSG00000212347	
ENSG00000222858	
ENSG00000199786	
ENSG00000212055	
ENSG00000207703	
ENSG00000216169	
ENSG00000202445	
ENSG00000199273	
ENSG00000207083	
ENSG00000202082	
ENSG00000222859	
ENSG00000200475	
ENSG00000222860	
ENSG00000222861	
ENSG00000200338	
ENSG00000222862	
ENSG00000212371	
ENSG00000206960	
ENSG00000216078	
ENSG00000206822	
ENSG00000206730	
ENSG00000200543	
ENSG00000199754	
ENSG00000201084	
ENSG00000206699	
ENSG00000207786	
ENSG00000209702	
ENSG00000199574	
ENSG00000199025	
ENSG00000199730	
ENSG00000222863	
ENSG00000201395	
ENSG00000201394	
ENSG00000200414	
ENSG00000201596	
ENSG00000212616	
ENSG00000207705	
ENSG00000200041	
ENSG00000200235	
ENSG00000199436	
ENSG00000201429	
ENSG00000222864	
ENSG00000199953	
ENSG00000200762	
ENSG00000212067	
ENSG00000199370	
ENSG00000221240	
ENSG00000201104	
ENSG00000222865	
ENSG00000200471	
ENSG00000222866	
ENSG00000212331	
ENSG00000222867	
ENSG00000221222	
ENSG00000206636	
ENSG00000222868	
ENSG00000202463	
ENSG00000207105	
ENSG00000222869	
ENSG00000222870	
ENSG00000221727	
ENSG00000222871	
ENSG00000221794	
ENSG00000207266	
ENSG00000199168	
ENSG00000207209	
ENSG00000222872	
ENSG00000200443	
ENSG00000199085	
ENSG00000207265	
ENSG00000222873	
ENSG00000207572	
ENSG00000216101	
ENSG00000221534	
ENSG00000207605	
ENSG00000222874	
ENSG00000206640	
ENSG00000212022	
ENSG00000212354	
ENSG00000207857	
ENSG00000200651	
ENSG00000222875	
ENSG00000200790	
ENSG00000200506	
ENSG00000221152	
ENSG00000222876	
ENSG00000206766	
ENSG00000222877	
ENSG00000221113	
ENSG00000200376	
ENSG00000222878	
ENSG00000222879	
ENSG00000221457	
ENSG00000212382	
ENSG00000221256	
ENSG00000201607	
ENSG00000222880	
ENSG00000221136	
ENSG00000201523	
ENSG00000207355	
ENSG00000202512	
ENSG00000202363	
ENSG00000207440	
ENSG00000222881	
ENSG00000211590	
ENSG00000207116	
ENSG00000202487	
ENSG00000206627	
ENSG00000222882	
ENSG00000207942	
ENSG00000221175	
ENSG00000222883	
ENSG00000207047	
ENSG00000201807	
ENSG00000222884	
ENSG00000222885	
ENSG00000207519	
ENSG00000222886	
ENSG00000200114	
ENSG00000199594	
ENSG00000222887	
ENSG00000199731	
ENSG00000216007	
ENSG00000222888	
ENSG00000222889	
ENSG00000222890	
ENSG00000200132	
ENSG00000221037	
ENSG00000208034	
ENSG00000207468	
ENSG00000199121	
ENSG00000200869	
ENSG00000211525	
ENSG00000199836	
ENSG00000221701	
ENSG00000207784	
ENSG00000222891	
ENSG00000221494	
ENSG00000207328	
ENSG00000207276	
ENSG00000212528	
ENSG00000207635	
