Ensembl Gene ID	Chicken Ensembl Gene ID
ENSG00000182134	ENSGALG00000024012
ENSG00000133657	ENSGALG00000007075
ENSG00000166257	ENSGALG00000006490
ENSG00000182473	ENSGALG00000002050
ENSG00000010810	ENSGALG00000015022
ENSG00000204311	ENSGALG00000023439
ENSG00000213171	
ENSG00000145014	
ENSG00000143365	
ENSG00000105617	
ENSG00000079150	ENSGALG00000009149
ENSG00000166261	
ENSG00000167608	
ENSG00000116095	ENSGALG00000009135
ENSG00000221931	
ENSG00000196099	
ENSG00000196407	
ENSG00000204300	
ENSG00000125505	
ENSG00000041802	ENSGALG00000007058
ENSG00000159445	
ENSG00000181518	ENSGALG00000004409
ENSG00000181518	ENSGALG00000004432
ENSG00000181518	ENSGALG00000004427
ENSG00000181518	ENSGALG00000004423
ENSG00000112761	ENSGALG00000019934
ENSG00000129654	ENSGALG00000021538
ENSG00000171014	
ENSG00000197747	
ENSG00000181499	
ENSG00000196248	
ENSG00000185112	ENSGALG00000007053
ENSG00000198674	
ENSG00000163191	ENSGALG00000009163
ENSG00000170892	
ENSG00000173950	ENSGALG00000007051
ENSG00000181457	
ENSG00000141576	ENSGALG00000002008
ENSG00000215854	
ENSG00000182898	
ENSG00000204299	
ENSG00000159450	
ENSG00000114331	ENSGALG00000007040
ENSG00000074935	ENSGALG00000015017
ENSG00000204298	
ENSG00000215853	
ENSG00000197915	
ENSG00000185262	ENSGALG00000022447
ENSG00000170889	
ENSG00000182634	
ENSG00000186268	
ENSG00000143631	
ENSG00000129646	ENSGALG00000001982
ENSG00000155657	ENSGALG00000009109
ENSG00000184203	ENSGALG00000007005
ENSG00000110002	ENSGALG00000000193
ENSG00000203778	
ENSG00000143520	
ENSG00000186152	
ENSG00000161542	ENSGALG00000021539
ENSG00000189058	ENSGALG00000006995
ENSG00000143536	
ENSG00000112769	ENSGALG00000015001
ENSG00000186207	
ENSG00000169509	
ENSG00000176170	ENSGALG00000023541
ENSG00000196403	
ENSG00000197309	
ENSG00000214135	ENSGALG00000013167
ENSG00000185966	
ENSG00000181214	
ENSG00000163202	
ENSG00000196703	
ENSG00000187225	
ENSG00000197849	
ENSG00000187238	
ENSG00000185962	
ENSG00000176075	
ENSG00000196341	ENSGALG00000004409
ENSG00000196341	ENSGALG00000004432
ENSG00000196341	ENSGALG00000004427
ENSG00000196341	ENSGALG00000004423
ENSG00000187223	
ENSG00000187180	
ENSG00000175931	ENSGALG00000001971
ENSG00000159455	
ENSG00000197263	ENSGALG00000004409
ENSG00000197263	ENSGALG00000004432
ENSG00000197263	ENSGALG00000004427
ENSG00000197263	ENSGALG00000004423
ENSG00000204293	
ENSG00000187173	
ENSG00000204577	
ENSG00000187170	
ENSG00000196661	
ENSG00000198854	ENSGALG00000024134
ENSG00000215837	
ENSG00000205814	
ENSG00000198657	ENSGALG00000004409
ENSG00000198657	ENSGALG00000004432
ENSG00000198657	ENSGALG00000004427
ENSG00000198657	ENSGALG00000004423
ENSG00000203786	ENSGALG00000024134
ENSG00000182805	ENSGALG00000022037
ENSG00000129673	ENSGALG00000001955
ENSG00000197125	
ENSG00000155130	
ENSG00000186269	
ENSG00000176945	
ENSG00000186226	
ENSG00000170953	
ENSG00000196119	ENSGALG00000004409
ENSG00000196119	ENSGALG00000004432
ENSG00000196119	ENSGALG00000004427
ENSG00000196119	ENSGALG00000004423
ENSG00000172155	
ENSG00000197084	
ENSG00000129667	ENSGALG00000001943
ENSG00000154143	ENSGALG00000021443
ENSG00000175967	
ENSG00000196734	
ENSG00000105609	
ENSG00000186844	
ENSG00000196591	ENSGALG00000014991
ENSG00000154144	
ENSG00000163206	
ENSG00000163207	ENSGALG00000023947
ENSG00000145113	
ENSG00000131042	
ENSG00000161544	ENSGALG00000001892
ENSG00000175818	ENSGALG00000014985
ENSG00000184148	
ENSG00000110013	
ENSG00000111816	ENSGALG00000014979
ENSG00000169474	
ENSG00000214140	
ENSG00000163209	
ENSG00000204303	
ENSG00000064199	
ENSG00000178425	ENSGALG00000014964
ENSG00000070731	ENSGALG00000001883
ENSG00000169469	
ENSG00000154146	ENSGALG00000018942
ENSG00000070526	ENSGALG00000001862
ENSG00000170866	
ENSG00000163216	
ENSG00000019102	
ENSG00000123500	ENSGALG00000014965
ENSG00000196805	
ENSG00000187116	
ENSG00000149564	ENSGALG00000000957
ENSG00000187189	
ENSG00000182534	ENSGALG00000001805
ENSG00000213166	
ENSG00000203785	
ENSG00000189241	
ENSG00000111817	ENSGALG00000014963
ENSG00000213163	
ENSG00000170858	
ENSG00000188820	ENSGALG00000014962
ENSG00000159516	
ENSG00000120458	ENSGALG00000021444
ENSG00000173626	ENSGALG00000014959
ENSG00000203784	
ENSG00000070495	ENSGALG00000001802
ENSG00000203783	ENSGALG00000018878
ENSG00000203783	ENSGALG00000024135
ENSG00000167613	
ENSG00000203782	
ENSG00000178033	ENSGALG00000014961
ENSG00000154134	ENSGALG00000021448
ENSG00000164451	ENSGALG00000014955
ENSG00000159527	
ENSG00000163218	
ENSG00000181038	ENSGALG00000001790
ENSG00000111832	ENSGALG00000014953
ENSG00000161547	
ENSG00000154133	ENSGALG00000000850
ENSG00000167614	
ENSG00000163220	
ENSG00000163221	ENSGALG00000024272
ENSG00000111834	ENSGALG00000013281
ENSG00000092931	ENSGALG00000001777
ENSG00000143546	
ENSG00000214395	
ENSG00000153975	ENSGALG00000014940
ENSG00000061938	
ENSG00000221932	
ENSG00000184330	
ENSG00000165478	ENSGALG00000000421
ENSG00000167615	
ENSG00000196911	ENSGALG00000014937
ENSG00000167889	ENSGALG00000001740
ENSG00000197364	
ENSG00000143556	
ENSG00000149548	
ENSG00000197956	
ENSG00000182909	
ENSG00000167617	
ENSG00000134955	ENSGALG00000000356
ENSG00000183807	ENSGALG00000019941
ENSG00000129657	ENSGALG00000001684
ENSG00000196420	
ENSG00000167618	
ENSG00000173612	ENSGALG00000014925
ENSG00000214116	
ENSG00000196154	
ENSG00000150433	
ENSG00000185485	ENSGALG00000013167
ENSG00000104970	ENSGALG00000022547
ENSG00000104970	ENSGALG00000022626
ENSG00000104970	ENSGALG00000013413
ENSG00000104970	ENSGALG00000022519
ENSG00000104970	ENSGALG00000022003
ENSG00000104970	ENSGALG00000022561
ENSG00000104970	ENSGALG00000022322
ENSG00000104970	ENSGALG00000022612
ENSG00000104970	ENSGALG00000022530
ENSG00000104970	ENSGALG00000022442
ENSG00000104970	ENSGALG00000022209
ENSG00000104970	ENSGALG00000017781
ENSG00000104970	ENSGALG00000001834
ENSG00000104970	ENSGALG00000014028
ENSG00000104970	ENSGALG00000023010
ENSG00000104970	ENSGALG00000021987
ENSG00000104970	ENSGALG00000011585
ENSG00000104970	ENSGALG00000017562
ENSG00000104970	ENSGALG00000013997
ENSG00000104970	ENSGALG00000021965
ENSG00000104970	ENSGALG00000022515
ENSG00000104970	ENSGALG00000013973
ENSG00000104970	ENSGALG00000000246
ENSG00000104970	ENSGALG00000013910
ENSG00000104970	ENSGALG00000022613
ENSG00000104970	ENSGALG00000022449
ENSG00000104970	ENSGALG00000022127
ENSG00000104970	ENSGALG00000022104
ENSG00000104970	ENSGALG00000022026
ENSG00000104970	ENSGALG00000017760
ENSG00000104970	ENSGALG00000021955
ENSG00000104970	ENSGALG00000022436
ENSG00000104970	ENSGALG00000022376
ENSG00000104970	ENSGALG00000022018
ENSG00000104970	ENSGALG00000013274
ENSG00000104970	ENSGALG00000022368
ENSG00000104970	ENSGALG00000000578
ENSG00000104970	ENSGALG00000022007
ENSG00000104970	ENSGALG00000022572
ENSG00000104970	ENSGALG00000000450
ENSG00000104970	ENSGALG00000022357
ENSG00000104970	ENSGALG00000000152
ENSG00000104970	ENSGALG00000021962
ENSG00000104970	ENSGALG00000021990
ENSG00000104970	ENSGALG00000021991
ENSG00000104970	ENSGALG00000022527
ENSG00000104970	ENSGALG00000022211
ENSG00000104970	ENSGALG00000022573
ENSG00000104970	ENSGALG00000022269
ENSG00000104970	ENSGALG00000022012
ENSG00000104970	ENSGALG00000022526
ENSG00000104970	ENSGALG00000022129
ENSG00000104970	ENSGALG00000022296
ENSG00000104970	ENSGALG00000001307
ENSG00000104970	ENSGALG00000003364
ENSG00000104970	ENSGALG00000022151
ENSG00000104970	ENSGALG00000022148
ENSG00000104970	ENSGALG00000022290
ENSG00000187686	
ENSG00000185002	ENSGALG00000014918
ENSG00000187095	
ENSG00000165495	ENSGALG00000000316
ENSG00000188015	
ENSG00000184640	ENSGALG00000001656
ENSG00000170162	ENSGALG00000014917
ENSG00000072274	ENSGALG00000007485
ENSG00000196754	
ENSG00000149557	ENSGALG00000010422
ENSG00000047936	ENSGALG00000014913
ENSG00000104974	
ENSG00000188643	
ENSG00000185409	
ENSG00000149547	ENSGALG00000001018
ENSG00000163958	
ENSG00000104972	
ENSG00000204283	
ENSG00000189334	ENSGALG00000013478
ENSG00000163959	ENSGALG00000007478
ENSG00000078687	ENSGALG00000001725
ENSG00000189171	ENSGALG00000013478
ENSG00000161217	ENSGALG00000007474
ENSG00000164465	ENSGALG00000014907
ENSG00000134910	ENSGALG00000001005
ENSG00000213123	
ENSG00000186818	
ENSG00000204282	
ENSG00000145107	ENSGALG00000006375
ENSG00000160678	
ENSG00000163960	ENSGALG00000006385
ENSG00000047932	ENSGALG00000014902
ENSG00000149554	ENSGALG00000000970
ENSG00000141524	ENSGALG00000007194
ENSG00000160679	ENSGALG00000014021
ENSG00000221906	ENSGALG00000022547
ENSG00000221906	ENSGALG00000022626
ENSG00000221906	ENSGALG00000013413
ENSG00000221906	ENSGALG00000022519
ENSG00000221906	ENSGALG00000022003
ENSG00000221906	ENSGALG00000022561
ENSG00000221906	ENSGALG00000022322
ENSG00000221906	ENSGALG00000022612
ENSG00000221906	ENSGALG00000022530
ENSG00000221906	ENSGALG00000022442
ENSG00000221906	ENSGALG00000022209
ENSG00000221906	ENSGALG00000017781
ENSG00000221906	ENSGALG00000001834
ENSG00000221906	ENSGALG00000014028
ENSG00000221906	ENSGALG00000023010
ENSG00000221906	ENSGALG00000021987
ENSG00000221906	ENSGALG00000011585
ENSG00000221906	ENSGALG00000017562
ENSG00000221906	ENSGALG00000013997
ENSG00000221906	ENSGALG00000021965
ENSG00000221906	ENSGALG00000022515
ENSG00000221906	ENSGALG00000013973
ENSG00000221906	ENSGALG00000000246
ENSG00000221906	ENSGALG00000013910
ENSG00000221906	ENSGALG00000022613
ENSG00000221906	ENSGALG00000022449
ENSG00000221906	ENSGALG00000022127
ENSG00000221906	ENSGALG00000022104
ENSG00000221906	ENSGALG00000022026
ENSG00000221906	ENSGALG00000017760
ENSG00000221906	ENSGALG00000021955
ENSG00000221906	ENSGALG00000022436
ENSG00000221906	ENSGALG00000022376
ENSG00000221906	ENSGALG00000022018
ENSG00000221906	ENSGALG00000013274
ENSG00000221906	ENSGALG00000022368
ENSG00000221906	ENSGALG00000000578
ENSG00000221906	ENSGALG00000022007
ENSG00000221906	ENSGALG00000022572
ENSG00000221906	ENSGALG00000000450
ENSG00000221906	ENSGALG00000022357
ENSG00000221906	ENSGALG00000000152
ENSG00000221906	ENSGALG00000021962
ENSG00000221906	ENSGALG00000021990
ENSG00000221906	ENSGALG00000021991
ENSG00000221906	ENSGALG00000022527
ENSG00000221906	ENSGALG00000022211
ENSG00000221906	ENSGALG00000022573
ENSG00000221906	ENSGALG00000022269
ENSG00000221906	ENSGALG00000022012
ENSG00000221906	ENSGALG00000022526
ENSG00000221906	ENSGALG00000022129
ENSG00000221906	ENSGALG00000022296
ENSG00000221906	ENSGALG00000001307
ENSG00000221906	ENSGALG00000003364
ENSG00000221906	ENSGALG00000022151
ENSG00000221906	ENSGALG00000022148
ENSG00000221906	ENSGALG00000022290
ENSG00000163961	ENSGALG00000006392
ENSG00000221920	ENSGALG00000022547
ENSG00000221920	ENSGALG00000022626
ENSG00000221920	ENSGALG00000013413
ENSG00000221920	ENSGALG00000022519
ENSG00000221920	ENSGALG00000022003
ENSG00000221920	ENSGALG00000022561
ENSG00000221920	ENSGALG00000022322
ENSG00000221920	ENSGALG00000022612
ENSG00000221920	ENSGALG00000022530
ENSG00000221920	ENSGALG00000022442
ENSG00000221920	ENSGALG00000022209
ENSG00000221920	ENSGALG00000017781
ENSG00000221920	ENSGALG00000001834
ENSG00000221920	ENSGALG00000014028
ENSG00000221920	ENSGALG00000023010
ENSG00000221920	ENSGALG00000021987
ENSG00000221920	ENSGALG00000011585
ENSG00000221920	ENSGALG00000017562
ENSG00000221920	ENSGALG00000013997
ENSG00000221920	ENSGALG00000021965
ENSG00000221920	ENSGALG00000022515
ENSG00000221920	ENSGALG00000013973
ENSG00000221920	ENSGALG00000000246
ENSG00000221920	ENSGALG00000013910
ENSG00000221920	ENSGALG00000022613
ENSG00000221920	ENSGALG00000022449
ENSG00000221920	ENSGALG00000022127
ENSG00000221920	ENSGALG00000022104
ENSG00000221920	ENSGALG00000022026
ENSG00000221920	ENSGALG00000017760
ENSG00000221920	ENSGALG00000021955
ENSG00000221920	ENSGALG00000022436
ENSG00000221920	ENSGALG00000022376
ENSG00000221920	ENSGALG00000022018
ENSG00000221920	ENSGALG00000013274
ENSG00000221920	ENSGALG00000022368
ENSG00000221920	ENSGALG00000000578
ENSG00000221920	ENSGALG00000022007
ENSG00000221920	ENSGALG00000022572
ENSG00000221920	ENSGALG00000000450
ENSG00000221920	ENSGALG00000022357
ENSG00000221920	ENSGALG00000000152
ENSG00000221920	ENSGALG00000021962
ENSG00000221920	ENSGALG00000021990
ENSG00000221920	ENSGALG00000021991
ENSG00000221920	ENSGALG00000022527
ENSG00000221920	ENSGALG00000022211
ENSG00000221920	ENSGALG00000022573
ENSG00000221920	ENSGALG00000022269
ENSG00000221920	ENSGALG00000022012
ENSG00000221920	ENSGALG00000022526
ENSG00000221920	ENSGALG00000022129
ENSG00000221920	ENSGALG00000022296
ENSG00000221920	ENSGALG00000001307
ENSG00000221920	ENSGALG00000003364
ENSG00000221920	ENSGALG00000022151
ENSG00000221920	ENSGALG00000022148
ENSG00000221920	ENSGALG00000022290
ENSG00000214097	
ENSG00000134940	
ENSG00000185798	ENSGALG00000006395
ENSG00000214393	
ENSG00000174013	ENSGALG00000006398
ENSG00000153989	ENSGALG00000014899
ENSG00000143553	
ENSG00000174004	ENSGALG00000006402
ENSG00000174007	ENSGALG00000006405
ENSG00000163492	ENSGALG00000020788
ENSG00000167895	
ENSG00000143621	ENSGALG00000011570
ENSG00000196376	ENSGALG00000014898
ENSG00000163964	ENSGALG00000006408
ENSG00000171053	
ENSG00000196844	
ENSG00000187997	
ENSG00000187231	ENSGALG00000009031
ENSG00000111860	ENSGALG00000014892
ENSG00000180370	ENSGALG00000006426
ENSG00000110060	ENSGALG00000000962
ENSG00000108639	
ENSG00000125498	ENSGALG00000022547
ENSG00000125498	ENSGALG00000022626
ENSG00000125498	ENSGALG00000013413
ENSG00000125498	ENSGALG00000022519
ENSG00000125498	ENSGALG00000022003
ENSG00000125498	ENSGALG00000022561
ENSG00000125498	ENSGALG00000022322
ENSG00000125498	ENSGALG00000022612
ENSG00000125498	ENSGALG00000022530
ENSG00000125498	ENSGALG00000022442
ENSG00000125498	ENSGALG00000022209
ENSG00000125498	ENSGALG00000017781
ENSG00000125498	ENSGALG00000001834
ENSG00000125498	ENSGALG00000014028
ENSG00000125498	ENSGALG00000023010
ENSG00000125498	ENSGALG00000021987
ENSG00000125498	ENSGALG00000011585
ENSG00000125498	ENSGALG00000017562
ENSG00000125498	ENSGALG00000013997
ENSG00000125498	ENSGALG00000021965
ENSG00000125498	ENSGALG00000022515
ENSG00000125498	ENSGALG00000013973
ENSG00000125498	ENSGALG00000000246
ENSG00000125498	ENSGALG00000013910
ENSG00000125498	ENSGALG00000022613
ENSG00000125498	ENSGALG00000022449
ENSG00000125498	ENSGALG00000022127
ENSG00000125498	ENSGALG00000022104
ENSG00000125498	ENSGALG00000022026
ENSG00000125498	ENSGALG00000017760
ENSG00000125498	ENSGALG00000021955
ENSG00000125498	ENSGALG00000022436
ENSG00000125498	ENSGALG00000022376
ENSG00000125498	ENSGALG00000022018
ENSG00000125498	ENSGALG00000013274
ENSG00000125498	ENSGALG00000022368
ENSG00000125498	ENSGALG00000000578
ENSG00000125498	ENSGALG00000022007
ENSG00000125498	ENSGALG00000022572
ENSG00000125498	ENSGALG00000000450
ENSG00000125498	ENSGALG00000022357
ENSG00000125498	ENSGALG00000000152
ENSG00000125498	ENSGALG00000021962
ENSG00000125498	ENSGALG00000021990
ENSG00000125498	ENSGALG00000021991
ENSG00000125498	ENSGALG00000022527
ENSG00000125498	ENSGALG00000022211
ENSG00000125498	ENSGALG00000022573
ENSG00000125498	ENSGALG00000022269
ENSG00000125498	ENSGALG00000022012
ENSG00000125498	ENSGALG00000022526
ENSG00000125498	ENSGALG00000022129
ENSG00000125498	ENSGALG00000022296
ENSG00000125498	ENSGALG00000001307
ENSG00000125498	ENSGALG00000003364
ENSG00000125498	ENSGALG00000022151
ENSG00000125498	ENSGALG00000022148
ENSG00000125498	ENSGALG00000022290
ENSG00000198331	ENSGALG00000024325
ENSG00000169418	
ENSG00000144331	ENSGALG00000009012
ENSG00000167900	ENSGALG00000007191
ENSG00000119231	ENSGALG00000008545
ENSG00000109832	ENSGALG00000000463
ENSG00000198523	ENSGALG00000014893
ENSG00000114503	ENSGALG00000006843
ENSG00000143624	
ENSG00000183077	ENSGALG00000000109
ENSG00000064309	ENSGALG00000000939
ENSG00000119227	
ENSG00000111877	ENSGALG00000014883
ENSG00000216243	
ENSG00000163975	ENSGALG00000006855
ENSG00000089685	ENSGALG00000008713
ENSG00000189013	ENSGALG00000022547
ENSG00000189013	ENSGALG00000022626
ENSG00000189013	ENSGALG00000013413
ENSG00000189013	ENSGALG00000022519
ENSG00000189013	ENSGALG00000022003
ENSG00000189013	ENSGALG00000022561
ENSG00000189013	ENSGALG00000022322
ENSG00000189013	ENSGALG00000022612
ENSG00000189013	ENSGALG00000022530
ENSG00000189013	ENSGALG00000022442
ENSG00000189013	ENSGALG00000022209
ENSG00000189013	ENSGALG00000017781
ENSG00000189013	ENSGALG00000001834
ENSG00000189013	ENSGALG00000014028
ENSG00000189013	ENSGALG00000023010
ENSG00000189013	ENSGALG00000021987
ENSG00000189013	ENSGALG00000011585
ENSG00000189013	ENSGALG00000017562
ENSG00000189013	ENSGALG00000013997
ENSG00000189013	ENSGALG00000021965
ENSG00000189013	ENSGALG00000022515
ENSG00000189013	ENSGALG00000013973
ENSG00000189013	ENSGALG00000000246
ENSG00000189013	ENSGALG00000013910
ENSG00000189013	ENSGALG00000022613
ENSG00000189013	ENSGALG00000022449
ENSG00000189013	ENSGALG00000022127
ENSG00000189013	ENSGALG00000022104
ENSG00000189013	ENSGALG00000022026
ENSG00000189013	ENSGALG00000017760
ENSG00000189013	ENSGALG00000021955
ENSG00000189013	ENSGALG00000022436
ENSG00000189013	ENSGALG00000022376
ENSG00000189013	ENSGALG00000022018
ENSG00000189013	ENSGALG00000013274
ENSG00000189013	ENSGALG00000022368
ENSG00000189013	ENSGALG00000000578
ENSG00000189013	ENSGALG00000022007
ENSG00000189013	ENSGALG00000022572
ENSG00000189013	ENSGALG00000000450
ENSG00000189013	ENSGALG00000022357
ENSG00000189013	ENSGALG00000000152
ENSG00000189013	ENSGALG00000021962
ENSG00000189013	ENSGALG00000021990
ENSG00000189013	ENSGALG00000021991
ENSG00000189013	ENSGALG00000022527
ENSG00000189013	ENSGALG00000022211
ENSG00000189013	ENSGALG00000022573
ENSG00000189013	ENSGALG00000022269
ENSG00000189013	ENSGALG00000022012
ENSG00000189013	ENSGALG00000022526
ENSG00000189013	ENSGALG00000022129
ENSG00000189013	ENSGALG00000022296
ENSG00000189013	ENSGALG00000001307
ENSG00000189013	ENSGALG00000003364
ENSG00000189013	ENSGALG00000022151
ENSG00000189013	ENSGALG00000022148
ENSG00000189013	ENSGALG00000022290
ENSG00000143554	
ENSG00000163510	ENSGALG00000009001
ENSG00000111875	ENSGALG00000014887
ENSG00000165526	ENSGALG00000024326
ENSG00000075711	ENSGALG00000006908
ENSG00000197798	ENSGALG00000001070
ENSG00000111879	ENSGALG00000014881
ENSG00000143614	ENSGALG00000018607
ENSG00000204278	ENSGALG00000007345
ENSG00000170035	ENSGALG00000020793
ENSG00000204277	
ENSG00000182934	ENSGALG00000001053
ENSG00000184557	ENSGALG00000007189
ENSG00000198837	
ENSG00000087157	ENSGALG00000007181
ENSG00000110074	ENSGALG00000001033
ENSG00000160741	
ENSG00000150455	ENSGALG00000001077
ENSG00000187775	
ENSG00000115232	ENSGALG00000008978
ENSG00000167633	ENSGALG00000022547
ENSG00000167633	ENSGALG00000022626
ENSG00000167633	ENSGALG00000013413
ENSG00000167633	ENSGALG00000022519
ENSG00000167633	ENSGALG00000022003
ENSG00000167633	ENSGALG00000022561
ENSG00000167633	ENSGALG00000022322
ENSG00000167633	ENSGALG00000022612
ENSG00000167633	ENSGALG00000022530
ENSG00000167633	ENSGALG00000022442
ENSG00000167633	ENSGALG00000022209
ENSG00000167633	ENSGALG00000017781
ENSG00000167633	ENSGALG00000001834
ENSG00000167633	ENSGALG00000014028
ENSG00000167633	ENSGALG00000023010
ENSG00000167633	ENSGALG00000021987
ENSG00000167633	ENSGALG00000011585
ENSG00000167633	ENSGALG00000017562
ENSG00000167633	ENSGALG00000013997
ENSG00000167633	ENSGALG00000021965
ENSG00000167633	ENSGALG00000022515
ENSG00000167633	ENSGALG00000013973
ENSG00000167633	ENSGALG00000000246
ENSG00000167633	ENSGALG00000013910
ENSG00000167633	ENSGALG00000022613
ENSG00000167633	ENSGALG00000022449
ENSG00000167633	ENSGALG00000022127
ENSG00000167633	ENSGALG00000022104
ENSG00000167633	ENSGALG00000022026
ENSG00000167633	ENSGALG00000017760
ENSG00000167633	ENSGALG00000021955
ENSG00000167633	ENSGALG00000022436
ENSG00000167633	ENSGALG00000022376
ENSG00000167633	ENSGALG00000022018
ENSG00000167633	ENSGALG00000013274
ENSG00000167633	ENSGALG00000022368
ENSG00000167633	ENSGALG00000000578
ENSG00000167633	ENSGALG00000022007
ENSG00000167633	ENSGALG00000022572
ENSG00000167633	ENSGALG00000000450
ENSG00000167633	ENSGALG00000022357
ENSG00000167633	ENSGALG00000000152
ENSG00000167633	ENSGALG00000021962
ENSG00000167633	ENSGALG00000021990
ENSG00000167633	ENSGALG00000021991
ENSG00000167633	ENSGALG00000022527
ENSG00000167633	ENSGALG00000022211
ENSG00000167633	ENSGALG00000022573
ENSG00000167633	ENSGALG00000022269
ENSG00000167633	ENSGALG00000022012
ENSG00000167633	ENSGALG00000022526
ENSG00000167633	ENSGALG00000022129
ENSG00000167633	ENSGALG00000022296
ENSG00000167633	ENSGALG00000001307
ENSG00000167633	ENSGALG00000003364
ENSG00000167633	ENSGALG00000022151
ENSG00000167633	ENSGALG00000022148
ENSG00000167633	ENSGALG00000022290
ENSG00000161267	ENSGALG00000006947
ENSG00000111885	ENSGALG00000014878
ENSG00000110063	ENSGALG00000001082
ENSG00000143570	
ENSG00000146350	ENSGALG00000014876
ENSG00000145016	ENSGALG00000007557
ENSG00000110080	ENSGALG00000001100
ENSG00000188452	ENSGALG00000008910
ENSG00000143578	
ENSG00000108669	ENSGALG00000007093
ENSG00000122068	ENSGALG00000007581
ENSG00000221957	ENSGALG00000022547
ENSG00000221957	ENSGALG00000022626
ENSG00000221957	ENSGALG00000013413
ENSG00000221957	ENSGALG00000022519
ENSG00000221957	ENSGALG00000022003
ENSG00000221957	ENSGALG00000022561
ENSG00000221957	ENSGALG00000022322
ENSG00000221957	ENSGALG00000022612
ENSG00000221957	ENSGALG00000022530
ENSG00000221957	ENSGALG00000022442
ENSG00000221957	ENSGALG00000022209
ENSG00000221957	ENSGALG00000017781
ENSG00000221957	ENSGALG00000001834
ENSG00000221957	ENSGALG00000014028
ENSG00000221957	ENSGALG00000023010
ENSG00000221957	ENSGALG00000021987
ENSG00000221957	ENSGALG00000011585
ENSG00000221957	ENSGALG00000017562
ENSG00000221957	ENSGALG00000013997
ENSG00000221957	ENSGALG00000021965
ENSG00000221957	ENSGALG00000022515
ENSG00000221957	ENSGALG00000013973
ENSG00000221957	ENSGALG00000000246
ENSG00000221957	ENSGALG00000013910
ENSG00000221957	ENSGALG00000022613
ENSG00000221957	ENSGALG00000022449
ENSG00000221957	ENSGALG00000022127
ENSG00000221957	ENSGALG00000022104
ENSG00000221957	ENSGALG00000022026
ENSG00000221957	ENSGALG00000017760
ENSG00000221957	ENSGALG00000021955
ENSG00000221957	ENSGALG00000022436
ENSG00000221957	ENSGALG00000022376
ENSG00000221957	ENSGALG00000022018
ENSG00000221957	ENSGALG00000013274
ENSG00000221957	ENSGALG00000022368
ENSG00000221957	ENSGALG00000000578
ENSG00000221957	ENSGALG00000022007
ENSG00000221957	ENSGALG00000022572
ENSG00000221957	ENSGALG00000000450
ENSG00000221957	ENSGALG00000022357
ENSG00000221957	ENSGALG00000000152
ENSG00000221957	ENSGALG00000021962
ENSG00000221957	ENSGALG00000021990
ENSG00000221957	ENSGALG00000021991
ENSG00000221957	ENSGALG00000022527
ENSG00000221957	ENSGALG00000022211
ENSG00000221957	ENSGALG00000022573
ENSG00000221957	ENSGALG00000022269
ENSG00000221957	ENSGALG00000022012
ENSG00000221957	ENSGALG00000022526
ENSG00000221957	ENSGALG00000022129
ENSG00000221957	ENSGALG00000022296
ENSG00000221957	ENSGALG00000001307
ENSG00000221957	ENSGALG00000003364
ENSG00000221957	ENSGALG00000022151
ENSG00000221957	ENSGALG00000022148
ENSG00000221957	ENSGALG00000022290
ENSG00000152661	ENSGALG00000014873
ENSG00000025156	ENSGALG00000014870
ENSG00000186001	ENSGALG00000007595
ENSG00000055483	ENSGALG00000003378
ENSG00000149571	ENSGALG00000001129
ENSG00000143543	
ENSG00000114473	ENSGALG00000007607
ENSG00000213016	ENSGALG00000022547
ENSG00000213016	ENSGALG00000022626
ENSG00000213016	ENSGALG00000013413
ENSG00000213016	ENSGALG00000022519
ENSG00000213016	ENSGALG00000022003
ENSG00000213016	ENSGALG00000022561
ENSG00000213016	ENSGALG00000022322
ENSG00000213016	ENSGALG00000022612
ENSG00000213016	ENSGALG00000022530
ENSG00000213016	ENSGALG00000022442
ENSG00000213016	ENSGALG00000022209
ENSG00000213016	ENSGALG00000017781
ENSG00000213016	ENSGALG00000001834
ENSG00000213016	ENSGALG00000014028
ENSG00000213016	ENSGALG00000023010
ENSG00000213016	ENSGALG00000021987
ENSG00000213016	ENSGALG00000011585
ENSG00000213016	ENSGALG00000017562
ENSG00000213016	ENSGALG00000013997
ENSG00000213016	ENSGALG00000021965
ENSG00000213016	ENSGALG00000022515
ENSG00000213016	ENSGALG00000013973
ENSG00000213016	ENSGALG00000000246
ENSG00000213016	ENSGALG00000013910
ENSG00000213016	ENSGALG00000022613
ENSG00000213016	ENSGALG00000022449
ENSG00000213016	ENSGALG00000022127
ENSG00000213016	ENSGALG00000022104
ENSG00000213016	ENSGALG00000022026
ENSG00000213016	ENSGALG00000017760
ENSG00000213016	ENSGALG00000021955
ENSG00000213016	ENSGALG00000022436
ENSG00000213016	ENSGALG00000022376
ENSG00000213016	ENSGALG00000022018
ENSG00000213016	ENSGALG00000013274
ENSG00000213016	ENSGALG00000022368
ENSG00000213016	ENSGALG00000000578
ENSG00000213016	ENSGALG00000022007
ENSG00000213016	ENSGALG00000022572
ENSG00000213016	ENSGALG00000000450
ENSG00000213016	ENSGALG00000022357
ENSG00000213016	ENSGALG00000000152
ENSG00000213016	ENSGALG00000021962
ENSG00000213016	ENSGALG00000021990
ENSG00000213016	ENSGALG00000021991
ENSG00000213016	ENSGALG00000022527
ENSG00000213016	ENSGALG00000022211
ENSG00000213016	ENSGALG00000022573
