Ensembl Gene ID	Chimp Ensembl Gene ID
ENSG00000214029	ENSPTRG00000034499
ENSG00000197557	ENSPTRG00000023370
ENSG00000090612	ENSPTRG00000005652
ENSG00000142408	ENSPTRG00000009560
ENSG00000143367	ENSPTRG00000001291
ENSG00000128655	ENSPTRG00000012684
ENSG00000112394	ENSPTRG00000018506
ENSG00000130433	ENSPTRG00000011438
ENSG00000161533	ENSPTRG00000009665
ENSG00000151963	ENSPTRG00000005663
ENSG00000198836	ENSPTRG00000015752
ENSG00000221871	
ENSG00000189068	ENSPTRG00000011439
ENSG00000173214	ENSPTRG00000018507
ENSG00000154127	ENSPTRG00000004400
ENSG00000143376	ENSPTRG00000001292
ENSG00000214143	ENSPTRG00000034559
ENSG00000170906	ENSPTRG00000028890
ENSG00000108504	ENSPTRG00000009667
ENSG00000009413	ENSPTRG00000018508
ENSG00000109943	ENSPTRG00000004401
ENSG00000155636	ENSPTRG00000012686
ENSG00000159409	ENSPTRG00000001293
ENSG00000170909	ENSPTRG00000011440
ENSG00000109944	ENSPTRG00000004402
ENSG00000167880	ENSPTRG00000009669
ENSG00000188909	ENSPTRG00000004403
ENSG00000079156	ENSPTRG00000012687
ENSG00000109971	ENSPTRG00000004404
ENSG00000105619	ENSPTRG00000011442
ENSG00000167881	ENSPTRG00000009670
ENSG00000178796	ENSPTRG00000001294
ENSG00000214146	ENSPTRG00000033727
ENSG00000114315	ENSPTRG00000015753
ENSG00000105618	ENSPTRG00000011443
ENSG00000143436	ENSPTRG00000001295
ENSG00000056972	ENSPTRG00000018510
ENSG00000214145	ENSPTRG00000034272
ENSG00000178772	ENSPTRG00000030017
ENSG00000166250	ENSPTRG00000004405
ENSG00000143450	ENSPTRG00000001296
ENSG00000182687	ENSPTRG00000009671
ENSG00000172061	ENSPTRG00000015755
ENSG00000088038	ENSPTRG00000011444
ENSG00000180228	ENSPTRG00000012688
ENSG00000178732	ENSPTRG00000015756
ENSG00000186919	ENSPTRG00000009672
ENSG00000023171	ENSPTRG00000004406
ENSG00000182134	ENSPTRG00000001297
ENSG00000133657	ENSPTRG00000015757
ENSG00000166257	ENSPTRG00000004408
ENSG00000182473	ENSPTRG00000009673
ENSG00000010810	ENSPTRG00000018511
ENSG00000204311	ENSPTRG00000029126
ENSG00000213171	ENSPTRG00000001298
ENSG00000145014	ENSPTRG00000015759
ENSG00000143365	ENSPTRG00000032436
ENSG00000105617	ENSPTRG00000011445
ENSG00000079150	ENSPTRG00000012689
ENSG00000166261	ENSPTRG00000004409
ENSG00000167608	ENSPTRG00000011446
ENSG00000116095	ENSPTRG00000012690
ENSG00000221931	
ENSG00000196099	
ENSG00000196407	ENSPTRG00000001300
ENSG00000204300	ENSPTRG00000028373
ENSG00000125505	ENSPTRG00000033703
ENSG00000041802	ENSPTRG00000015760
ENSG00000159445	ENSPTRG00000001301
ENSG00000181518	ENSPTRG00000004412
ENSG00000112761	ENSPTRG00000018512
ENSG00000129654	ENSPTRG00000009674
ENSG00000171014	ENSPTRG00000004413
ENSG00000197747	ENSPTRG00000001302
ENSG00000181499	
ENSG00000196248	
ENSG00000185112	ENSPTRG00000030013
ENSG00000198674	
ENSG00000163191	ENSPTRG00000001303
ENSG00000170892	ENSPTRG00000011448
ENSG00000173950	ENSPTRG00000015761
ENSG00000181457	
ENSG00000141576	ENSPTRG00000009675
ENSG00000215854	ENSPTRG00000034164
ENSG00000182898	ENSPTRG00000001305
ENSG00000204299	ENSPTRG00000033881
ENSG00000159450	
ENSG00000114331	ENSPTRG00000015762
ENSG00000074935	ENSPTRG00000018513
ENSG00000204298	ENSPTRG00000034018
ENSG00000215853	ENSPTRG00000033880
ENSG00000197915	ENSPTRG00000022618
ENSG00000185262	ENSPTRG00000009676
ENSG00000170889	ENSPTRG00000011449
ENSG00000182634	ENSPTRG00000004415
ENSG00000186268	
ENSG00000143631	ENSPTRG00000001312
ENSG00000129646	ENSPTRG00000009677
ENSG00000155657	ENSPTRG00000012691
ENSG00000184203	ENSPTRG00000015763
ENSG00000110002	ENSPTRG00000004419
ENSG00000203778	ENSPTRG00000029439
ENSG00000143520	ENSPTRG00000001313
ENSG00000186152	ENSPTRG00000011451
ENSG00000161542	ENSPTRG00000009678
ENSG00000189058	ENSPTRG00000030011
ENSG00000143536	ENSPTRG00000001314
ENSG00000112769	ENSPTRG00000018514
ENSG00000186207	ENSPTRG00000001315
ENSG00000169509	ENSPTRG00000001316
ENSG00000176170	ENSPTRG00000009679
ENSG00000196403	ENSPTRG00000024271
ENSG00000197309	ENSPTRG00000022807
ENSG00000214135	ENSPTRG00000033757
ENSG00000185966	ENSPTRG00000001317
ENSG00000181214	ENSPTRG00000004420
ENSG00000163202	ENSPTRG00000001318
ENSG00000196703	ENSPTRG00000028370
ENSG00000187225	ENSPTRG00000001319
ENSG00000197849	ENSPTRG00000023821
ENSG00000187238	ENSPTRG00000001320
ENSG00000185962	ENSPTRG00000001321
ENSG00000176075	ENSPTRG00000001323
ENSG00000196341	ENSPTRG00000028369
ENSG00000187223	
ENSG00000187180	
ENSG00000175931	ENSPTRG00000009681
ENSG00000159455	ENSPTRG00000001325
ENSG00000197263	ENSPTRG00000024368
ENSG00000204293	ENSPTRG00000028367
ENSG00000187173	
ENSG00000204577	ENSPTRG00000011451
ENSG00000187170	ENSPTRG00000001327
ENSG00000196661	ENSPTRG00000022911
ENSG00000198854	ENSPTRG00000023085
ENSG00000215837	
ENSG00000205814	ENSPTRG00000028857
ENSG00000198657	
ENSG00000203786	ENSPTRG00000030383
ENSG00000182805	ENSPTRG00000018515
ENSG00000129673	ENSPTRG00000009682
ENSG00000197125	
ENSG00000155130	ENSPTRG00000018517
ENSG00000186269	ENSPTRG00000001328
ENSG00000176945	ENSPTRG00000015765
ENSG00000186226	ENSPTRG00000001329
ENSG00000170953	
ENSG00000196119	ENSPTRG00000004416
ENSG00000172155	ENSPTRG00000001330
ENSG00000197084	ENSPTRG00000001331
ENSG00000129667	ENSPTRG00000009684
ENSG00000154143	ENSPTRG00000004423
ENSG00000175967	ENSPTRG00000018518
ENSG00000196734	ENSPTRG00000001332
ENSG00000105609	ENSPTRG00000011452
ENSG00000186844	ENSPTRG00000001333
ENSG00000196591	ENSPTRG00000018519
ENSG00000154144	ENSPTRG00000004424
ENSG00000163206	ENSPTRG00000001334
ENSG00000163207	ENSPTRG00000030382
ENSG00000145113	
ENSG00000131042	ENSPTRG00000011453
ENSG00000161544	ENSPTRG00000033861
ENSG00000175818	ENSPTRG00000018520
ENSG00000184148	ENSPTRG00000001335
ENSG00000110013	ENSPTRG00000004425
ENSG00000111816	ENSPTRG00000018521
ENSG00000169474	ENSPTRG00000030381
ENSG00000214140	
ENSG00000163209	ENSPTRG00000001337
ENSG00000204303	ENSPTRG00000030774
ENSG00000064199	ENSPTRG00000004426
ENSG00000178425	ENSPTRG00000018523
ENSG00000070731	ENSPTRG00000009685
ENSG00000169469	ENSPTRG00000030380
ENSG00000154146	ENSPTRG00000004427
ENSG00000070526	ENSPTRG00000009688
ENSG00000170866	ENSPTRG00000011454
ENSG00000163216	ENSPTRG00000034125
ENSG00000019102	ENSPTRG00000004428
ENSG00000123500	ENSPTRG00000018524
ENSG00000196805	ENSPTRG00000001338
ENSG00000187116	ENSPTRG00000011455
ENSG00000149564	ENSPTRG00000004429
ENSG00000187189	ENSPTRG00000023905
ENSG00000182534	ENSPTRG00000009689
ENSG00000213166	ENSPTRG00000032435
ENSG00000203785	
ENSG00000189241	ENSPTRG00000018528
ENSG00000111817	ENSPTRG00000018529
ENSG00000213163	
ENSG00000170858	ENSPTRG00000011456
ENSG00000188820	ENSPTRG00000018530
ENSG00000159516	ENSPTRG00000001341
ENSG00000120458	ENSPTRG00000004430
ENSG00000173626	ENSPTRG00000018533
ENSG00000203784	ENSPTRG00000030379
ENSG00000070495	ENSPTRG00000009690
ENSG00000203783	ENSPTRG00000030378
ENSG00000167613	ENSPTRG00000011457
ENSG00000203782	ENSPTRG00000013365
ENSG00000178033	ENSPTRG00000018531
ENSG00000154134	ENSPTRG00000004433
ENSG00000164451	ENSPTRG00000018532
ENSG00000159527	ENSPTRG00000001342
ENSG00000163218	ENSPTRG00000001344
ENSG00000181038	ENSPTRG00000009691
ENSG00000111832	ENSPTRG00000018534
ENSG00000161547	ENSPTRG00000009692
ENSG00000154133	ENSPTRG00000004434
ENSG00000167614	ENSPTRG00000011458
ENSG00000163220	ENSPTRG00000001345
ENSG00000163221	ENSPTRG00000001346
ENSG00000111834	ENSPTRG00000018535
ENSG00000092931	ENSPTRG00000009693
ENSG00000143546	ENSPTRG00000001347
ENSG00000214395	
ENSG00000153975	ENSPTRG00000018536
ENSG00000061938	ENSPTRG00000015768
ENSG00000221932	
ENSG00000184330	ENSPTRG00000001349
ENSG00000165478	ENSPTRG00000004435
ENSG00000167615	ENSPTRG00000011459
ENSG00000196911	ENSPTRG00000018537
ENSG00000167889	ENSPTRG00000009695
ENSG00000197364	ENSPTRG00000023699
ENSG00000143556	ENSPTRG00000001350
ENSG00000149548	ENSPTRG00000004436
ENSG00000197956	ENSPTRG00000001351
ENSG00000182909	ENSPTRG00000011460
ENSG00000167617	ENSPTRG00000028887
ENSG00000134955	ENSPTRG00000004437
ENSG00000183807	ENSPTRG00000018538
ENSG00000129657	ENSPTRG00000009696
ENSG00000196420	ENSPTRG00000001352
ENSG00000167618	ENSPTRG00000011461
ENSG00000173612	ENSPTRG00000018539
ENSG00000214116	ENSPTRG00000034091
ENSG00000196154	ENSPTRG00000001348
ENSG00000150433	ENSPTRG00000004438
ENSG00000185485	
ENSG00000104970	ENSPTRG00000011462
ENSG00000187686	ENSPTRG00000004439
ENSG00000185002	ENSPTRG00000018540
ENSG00000187095	ENSPTRG00000011465
ENSG00000165495	ENSPTRG00000004440
ENSG00000188015	ENSPTRG00000001353
ENSG00000184640	
ENSG00000170162	ENSPTRG00000018542
ENSG00000072274	ENSPTRG00000015773
ENSG00000196754	ENSPTRG00000001354
ENSG00000149557	ENSPTRG00000004442
ENSG00000047936	ENSPTRG00000018544
ENSG00000104974	
ENSG00000188643	ENSPTRG00000023848
ENSG00000185409	ENSPTRG00000004443
ENSG00000149547	ENSPTRG00000004444
ENSG00000163958	ENSPTRG00000015774
ENSG00000104972	ENSPTRG00000011467
ENSG00000204283	
ENSG00000189334	ENSPTRG00000024364
ENSG00000163959	ENSPTRG00000015775
ENSG00000078687	ENSPTRG00000009699
ENSG00000189171	ENSPTRG00000022794
ENSG00000161217	ENSPTRG00000015776
ENSG00000164465	ENSPTRG00000018545
ENSG00000134910	ENSPTRG00000004445
ENSG00000213123	ENSPTRG00000015777
ENSG00000186818	ENSPTRG00000011468
ENSG00000204282	ENSPTRG00000030765
ENSG00000145107	ENSPTRG00000034184
ENSG00000160678	ENSPTRG00000001355
ENSG00000163960	ENSPTRG00000015778
ENSG00000047932	ENSPTRG00000018546
ENSG00000149554	ENSPTRG00000004446
ENSG00000141524	ENSPTRG00000009700
ENSG00000160679	ENSPTRG00000001356
ENSG00000221906	
ENSG00000163961	ENSPTRG00000015780
ENSG00000221920	ENSPTRG00000022601
ENSG00000221920	ENSPTRG00000028885
ENSG00000214097	ENSPTRG00000034079
ENSG00000134940	ENSPTRG00000004447
ENSG00000185798	ENSPTRG00000015782
ENSG00000214393	
ENSG00000174013	ENSPTRG00000015783
ENSG00000153989	ENSPTRG00000018547
ENSG00000143553	ENSPTRG00000001357
ENSG00000174004	ENSPTRG00000015784
ENSG00000174007	ENSPTRG00000015785
ENSG00000163492	ENSPTRG00000012693
ENSG00000167895	ENSPTRG00000009701
ENSG00000143621	ENSPTRG00000001358
ENSG00000196376	ENSPTRG00000018548
ENSG00000163964	ENSPTRG00000015786
ENSG00000171053	ENSPTRG00000004448
ENSG00000196844	ENSPTRG00000022862
ENSG00000187997	ENSPTRG00000009702
ENSG00000187231	ENSPTRG00000012695
ENSG00000111860	ENSPTRG00000018549
ENSG00000180370	ENSPTRG00000015787
ENSG00000110060	ENSPTRG00000004449
ENSG00000108639	ENSPTRG00000009703
ENSG00000108639	ENSPTRG00000033952
ENSG00000125498	
ENSG00000198331	ENSPTRG00000028362
ENSG00000169418	ENSPTRG00000001359
ENSG00000144331	ENSPTRG00000012696
ENSG00000167900	ENSPTRG00000009704
ENSG00000119231	ENSPTRG00000015788
ENSG00000109832	ENSPTRG00000004450
ENSG00000198523	ENSPTRG00000033929
ENSG00000114503	ENSPTRG00000015789
ENSG00000143624	ENSPTRG00000001360
ENSG00000183077	ENSPTRG00000009705
ENSG00000064309	ENSPTRG00000004452
ENSG00000119227	ENSPTRG00000015791
ENSG00000111877	ENSPTRG00000018553
ENSG00000216243	ENSPTRG00000033678
ENSG00000163975	ENSPTRG00000015792
ENSG00000089685	ENSPTRG00000009707
ENSG00000189013	ENSPTRG00000011472
ENSG00000143554	ENSPTRG00000001362
ENSG00000163510	ENSPTRG00000012698
ENSG00000111875	ENSPTRG00000018554
ENSG00000165526	ENSPTRG00000004454
ENSG00000075711	ENSPTRG00000015793
ENSG00000197798	ENSPTRG00000023950
ENSG00000111879	ENSPTRG00000018555
ENSG00000143614	ENSPTRG00000001364
ENSG00000204278	ENSPTRG00000030760
ENSG00000170035	ENSPTRG00000012699
ENSG00000204277	ENSPTRG00000030759
ENSG00000182934	ENSPTRG00000028360
ENSG00000184557	ENSPTRG00000009709
ENSG00000198837	ENSPTRG00000001365
ENSG00000087157	ENSPTRG00000009710
ENSG00000110074	ENSPTRG00000004457
ENSG00000160741	ENSPTRG00000001366
ENSG00000150455	ENSPTRG00000004458
ENSG00000187775	ENSPTRG00000009712
ENSG00000115232	ENSPTRG00000012700
ENSG00000167633	ENSPTRG00000011475
ENSG00000161267	ENSPTRG00000015794
ENSG00000111885	ENSPTRG00000018558
ENSG00000110063	ENSPTRG00000004459
ENSG00000143570	ENSPTRG00000001367
ENSG00000146350	ENSPTRG00000018559
ENSG00000145016	ENSPTRG00000015795
ENSG00000110080	ENSPTRG00000004461
ENSG00000188452	ENSPTRG00000012701
ENSG00000143578	ENSPTRG00000001368
ENSG00000108669	ENSPTRG00000009717
ENSG00000122068	ENSPTRG00000015796
ENSG00000221957	
ENSG00000152661	ENSPTRG00000018560
ENSG00000025156	ENSPTRG00000018561
ENSG00000186001	ENSPTRG00000015797
ENSG00000055483	ENSPTRG00000009718
ENSG00000149571	ENSPTRG00000004462
ENSG00000143543	ENSPTRG00000001369
ENSG00000114473	ENSPTRG00000015799
ENSG00000213016	
ENSG00000111897	ENSPTRG00000018562
ENSG00000162992	ENSPTRG00000012702
ENSG00000182899	ENSPTRG00000015800
ENSG00000218109	
ENSG00000143545	ENSPTRG00000001370
ENSG00000134954	ENSPTRG00000004466
ENSG00000035862	ENSPTRG00000009720
ENSG00000185621	ENSPTRG00000015801
ENSG00000135549	ENSPTRG00000018563
ENSG00000138434	ENSPTRG00000012703
ENSG00000177954	ENSPTRG00000001371
ENSG00000178404	ENSPTRG00000009721
ENSG00000214090	
ENSG00000108679	ENSPTRG00000009722
ENSG00000213114	ENSPTRG00000020864
ENSG00000151702	ENSPTRG00000004467
ENSG00000164434	ENSPTRG00000018564
ENSG00000171302	ENSPTRG00000009723
ENSG00000150722	ENSPTRG00000012705
ENSG00000186431	ENSPTRG00000011477
ENSG00000172594	ENSPTRG00000018565
ENSG00000143552	ENSPTRG00000001372
ENSG00000151704	ENSPTRG00000004468
ENSG00000214112	ENSPTRG00000034179
ENSG00000115252	ENSPTRG00000012706
ENSG00000146352	ENSPTRG00000018566
ENSG00000173918	ENSPTRG00000009724
ENSG00000174370	ENSPTRG00000004470
ENSG00000186439	ENSPTRG00000018567
ENSG00000120457	ENSPTRG00000004469
ENSG00000143549	ENSPTRG00000001375
ENSG00000167280	ENSPTRG00000009725
ENSG00000120471	ENSPTRG00000004471
ENSG00000189430	ENSPTRG00000011478
ENSG00000077232	ENSPTRG00000012707
ENSG00000167281	ENSPTRG00000009727
ENSG00000134909	ENSPTRG00000004472
ENSG00000214105	ENSPTRG00000034224
ENSG00000167634	ENSPTRG00000011479
ENSG00000182156	ENSPTRG00000009728
ENSG00000188580	ENSPTRG00000018568
ENSG00000173894	ENSPTRG00000009730
ENSG00000146373	ENSPTRG00000018571
ENSG00000043039	ENSPTRG00000004474
ENSG00000022556	ENSPTRG00000011480
ENSG00000162998	ENSPTRG00000012708
ENSG00000141570	ENSPTRG00000009731
ENSG00000151715	ENSPTRG00000004475
ENSG00000111907	ENSPTRG00000018572
ENSG00000141582	
ENSG00000170322	ENSPTRG00000004476
ENSG00000061676	ENSPTRG00000012709
ENSG00000163263	ENSPTRG00000001377
ENSG00000088053	ENSPTRG00000011482
ENSG00000143612	ENSPTRG00000001378
ENSG00000167291	ENSPTRG00000009733
ENSG00000111906	ENSPTRG00000018573
ENSG00000170325	ENSPTRG00000004477
ENSG00000141519	ENSPTRG00000009735
ENSG00000160439	ENSPTRG00000011484
ENSG00000162999	ENSPTRG00000012710
ENSG00000135547	ENSPTRG00000018574
ENSG00000131037	ENSPTRG00000011485
ENSG00000171298	ENSPTRG00000009736
ENSG00000163002	ENSPTRG00000012711
ENSG00000143569	ENSPTRG00000001379
ENSG00000111912	ENSPTRG00000018575
ENSG00000170396	ENSPTRG00000012712
ENSG00000084234	ENSPTRG00000004480
ENSG00000125503	ENSPTRG00000011486
ENSG00000180922	ENSPTRG00000012714
ENSG00000141543	ENSPTRG00000009737
ENSG00000143575	ENSPTRG00000001380
ENSG00000188738	ENSPTRG00000012715
ENSG00000111911	ENSPTRG00000018576
ENSG00000189277	ENSPTRG00000012716
ENSG00000149418	ENSPTRG00000004481
ENSG00000143595	ENSPTRG00000001381
ENSG00000065548	ENSPTRG00000012717
ENSG00000066651	ENSPTRG00000018577
ENSG00000105048	ENSPTRG00000011488
ENSG00000141527	ENSPTRG00000009738
ENSG00000143515	ENSPTRG00000001382
ENSG00000213953	
ENSG00000196323	ENSPTRG00000022589
ENSG00000138448	ENSPTRG00000012719
ENSG00000203760	ENSPTRG00000029421
ENSG00000181523	ENSPTRG00000009739
ENSG00000129991	ENSPTRG00000028883
ENSG00000175773	ENSPTRG00000004482
ENSG00000146374	ENSPTRG00000018578
ENSG00000134917	ENSPTRG00000004483
ENSG00000181045	ENSPTRG00000009740
ENSG00000160712	ENSPTRG00000001383
ENSG00000167646	ENSPTRG00000011490
ENSG00000118518	ENSPTRG00000018579
ENSG00000166106	ENSPTRG00000004484
ENSG00000144369	ENSPTRG00000012720
ENSG00000175728	ENSPTRG00000004485
ENSG00000120451	ENSPTRG00000004487
ENSG00000180843	ENSPTRG00000009741
ENSG00000129990	ENSPTRG00000011491
ENSG00000169291	ENSPTRG00000001385
ENSG00000093144	ENSPTRG00000018580
ENSG00000163012	ENSPTRG00000012721
ENSG00000163239	ENSPTRG00000001386
ENSG00000064989	ENSPTRG00000012722
ENSG00000182667	ENSPTRG00000004488
ENSG00000080031	ENSPTRG00000011492
ENSG00000173821	ENSPTRG00000009744
ENSG00000183715	ENSPTRG00000004489
ENSG00000160714	ENSPTRG00000001387
ENSG00000213952	ENSPTRG00000030750
ENSG00000003436	ENSPTRG00000012723
ENSG00000180089	ENSPTRG00000011493
ENSG00000189367	ENSPTRG00000034180
ENSG00000166118	ENSPTRG00000004490
ENSG00000105063	ENSPTRG00000011494
ENSG00000080854	ENSPTRG00000004491
ENSG00000160716	ENSPTRG00000001389
ENSG00000214338	ENSPTRG00000018582
ENSG00000173818	ENSPTRG00000009745
ENSG00000204241	ENSPTRG00000028343
ENSG00000184530	ENSPTRG00000018584
ENSG00000144366	ENSPTRG00000012726
ENSG00000166086	ENSPTRG00000004492
ENSG00000172673	ENSPTRG00000018586
ENSG00000214098	ENSPTRG00000034065
ENSG00000133265	ENSPTRG00000011495
ENSG00000171246	ENSPTRG00000009746
ENSG00000160710	ENSPTRG00000022833
ENSG00000151503	ENSPTRG00000004493
ENSG00000141564	ENSPTRG00000009747
ENSG00000152894	ENSPTRG00000018587
ENSG00000174325	ENSPTRG00000012727
ENSG00000168542	ENSPTRG00000012728
ENSG00000160469	ENSPTRG00000011496
ENSG00000143603	ENSPTRG00000001392
ENSG00000151502	ENSPTRG00000004494
ENSG00000176108	ENSPTRG00000009748
ENSG00000151500	ENSPTRG00000004495
ENSG00000175901	ENSPTRG00000009749
ENSG00000175866	ENSPTRG00000009750
ENSG00000180061	ENSPTRG00000011497
ENSG00000133247	ENSPTRG00000011498
ENSG00000163344	ENSPTRG00000001393
ENSG00000151498	ENSPTRG00000004496
ENSG00000204262	ENSPTRG00000006601
ENSG00000163346	ENSPTRG00000001394
ENSG00000160471	ENSPTRG00000011499
ENSG00000166105	ENSPTRG00000004498
ENSG00000180024	ENSPTRG00000011501
ENSG00000181409	ENSPTRG00000009752
ENSG00000095752	ENSPTRG00000011502
ENSG00000160472	ENSPTRG00000011504
ENSG00000196569	ENSPTRG00000018588
ENSG00000149328	ENSPTRG00000004499
ENSG00000163348	ENSPTRG00000001395
ENSG00000108107	ENSPTRG00000011505
ENSG00000141577	ENSPTRG00000009754
ENSG00000108106	ENSPTRG00000011507
ENSG00000115368	ENSPTRG00000012730
ENSG00000160691	ENSPTRG00000001397
ENSG00000109956	ENSPTRG00000004501
ENSG00000187902	
ENSG00000063241	ENSPTRG00000011509
ENSG00000167302	ENSPTRG00000009755
ENSG00000204236	ENSPTRG00000028335
ENSG00000197483	ENSPTRG00000011511
ENSG00000138449	ENSPTRG00000012731
ENSG00000090971	ENSPTRG00000011512
ENSG00000179954	ENSPTRG00000023746
ENSG00000157637	ENSPTRG00000009757
ENSG00000187550	ENSPTRG00000011514
ENSG00000138381	ENSPTRG00000012732
ENSG00000218891	ENSPTRG00000011517
ENSG00000146376	ENSPTRG00000018591
ENSG00000179943	ENSPTRG00000011518
ENSG00000151687	ENSPTRG00000012733
ENSG00000185168	ENSPTRG00000030031
ENSG00000171443	ENSPTRG00000011519
ENSG00000179922	ENSPTRG00000011520
ENSG00000185332	ENSPTRG00000009759
ENSG00000203756	ENSPTRG00000029415
ENSG00000214094	ENSPTRG00000033883
ENSG00000213015	ENSPTRG00000011521
ENSG00000171282	ENSPTRG00000034171
ENSG00000198945	ENSPTRG00000023858
ENSG00000171425	ENSPTRG00000033802
ENSG00000173207	ENSPTRG00000001398
ENSG00000173581	ENSPTRG00000011522
ENSG00000128694	ENSPTRG00000012735
ENSG00000063244	ENSPTRG00000011523
ENSG00000128699	ENSPTRG00000012736
ENSG00000160688	ENSPTRG00000001399
ENSG00000164483	ENSPTRG00000018594
ENSG00000063245	ENSPTRG00000011524
ENSG00000184009	ENSPTRG00000009762
ENSG00000164484	ENSPTRG00000018596
ENSG00000064933	ENSPTRG00000012737
ENSG00000185792	ENSPTRG00000011526
ENSG00000188683	ENSPTRG00000028879
ENSG00000188683	ENSPTRG00000028878
ENSG00000188683	ENSPTRG00000028877
ENSG00000079819	ENSPTRG00000018597
ENSG00000187574	ENSPTRG00000028879
ENSG00000187574	ENSPTRG00000028878
ENSG00000187574	ENSPTRG00000028877
ENSG00000179873	ENSPTRG00000011529
ENSG00000163352	ENSPTRG00000001400
ENSG00000160685	ENSPTRG00000001401
ENSG00000204253	
ENSG00000138379	ENSPTRG00000012738
ENSG00000160505	ENSPTRG00000011530
ENSG00000163354	ENSPTRG00000001402
ENSG00000163357	ENSPTRG00000001403
ENSG00000173572	ENSPTRG00000011531
ENSG00000118507	ENSPTRG00000018599
ENSG00000186765	ENSPTRG00000030742
ENSG00000179709	ENSPTRG00000011532
ENSG00000187699	ENSPTRG00000012740
ENSG00000185504	ENSPTRG00000009763
ENSG00000171487	ENSPTRG00000011533
ENSG00000143537	ENSPTRG00000001404
ENSG00000118520	ENSPTRG00000018600
ENSG00000198130	ENSPTRG00000012741
ENSG00000142409	
ENSG00000182446	ENSPTRG00000009764
ENSG00000167685	ENSPTRG00000011535
ENSG00000112282	ENSPTRG00000018601
ENSG00000182612	ENSPTRG00000009765
ENSG00000204533	ENSPTRG00000028875
ENSG00000197487	ENSPTRG00000022571
ENSG00000185527	ENSPTRG00000009766
ENSG00000197213	ENSPTRG00000024093
ENSG00000204532	ENSPTRG00000028874
ENSG00000204237	ENSPTRG00000030740
ENSG00000131848	ENSPTRG00000011537
ENSG00000185298	ENSPTRG00000009767
ENSG00000151689	ENSPTRG00000012742
ENSG00000214087	ENSPTRG00000030016
ENSG00000212839	ENSPTRG00000034225
ENSG00000197025	
ENSG00000143620	ENSPTRG00000001405
ENSG00000185359	ENSPTRG00000009768
ENSG00000151690	ENSPTRG00000012743
ENSG00000018869	ENSPTRG00000011539
ENSG00000143590	ENSPTRG00000001406
ENSG00000154269	ENSPTRG00000023128
ENSG00000189362	ENSPTRG00000012745
ENSG00000198440	ENSPTRG00000023310
ENSG00000169242	ENSPTRG00000001407
ENSG00000183093	ENSPTRG00000009769
ENSG00000138386	ENSPTRG00000012746
ENSG00000198046	ENSPTRG00000011536
ENSG00000183048	ENSPTRG00000009770
ENSG00000180658	
ENSG00000169241	ENSPTRG00000001408
ENSG00000214335	
ENSG00000166770	ENSPTRG00000011541
ENSG00000197594	ENSPTRG00000018603
ENSG00000196263	ENSPTRG00000028873
ENSG00000182676	ENSPTRG00000009771
ENSG00000115419	ENSPTRG00000012747
ENSG00000185624	ENSPTRG00000009772
ENSG00000179085	ENSPTRG00000001409
ENSG00000196867	ENSPTRG00000023421
ENSG00000163463	ENSPTRG00000001410
ENSG00000197016	ENSPTRG00000022937
ENSG00000163462	ENSPTRG00000001411
ENSG00000141522	ENSPTRG00000009773
ENSG00000118523	ENSPTRG00000018605
ENSG00000115415	ENSPTRG00000012749
ENSG00000197951	ENSPTRG00000022542
ENSG00000127903	ENSPTRG00000024363
ENSG00000198300	ENSPTRG00000023511
ENSG00000079931	ENSPTRG00000018606
ENSG00000183684	ENSPTRG00000009774
ENSG00000141552	ENSPTRG00000009775
ENSG00000185499	ENSPTRG00000001412
ENSG00000079950	ENSPTRG00000018607
ENSG00000138378	ENSPTRG00000012751
ENSG00000131864	
ENSG00000146385	
ENSG00000183979	ENSPTRG00000023833
ENSG00000141946	ENSPTRG00000028872
ENSG00000146383	ENSPTRG00000018610
ENSG00000135569	ENSPTRG00000018611
ENSG00000204527	ENSPTRG00000028871
ENSG00000146378	ENSPTRG00000029408
ENSG00000185813	ENSPTRG00000009776
ENSG00000083844	ENSPTRG00000011546
ENSG00000128641	ENSPTRG00000023453
ENSG00000146399	ENSPTRG00000018612
ENSG00000112299	ENSPTRG00000018613
ENSG00000105146	ENSPTRG00000011547
ENSG00000187531	ENSPTRG00000030739
ENSG00000093134	ENSPTRG00000018614
ENSG00000204524	ENSPTRG00000028870
ENSG00000197714	ENSPTRG00000011548
ENSG00000197063	ENSPTRG00000030738
ENSG00000178229	ENSPTRG00000011549
ENSG00000173559	ENSPTRG00000012754
ENSG00000169231	ENSPTRG00000001413
ENSG00000112303	ENSPTRG00000018615
ENSG00000183010	ENSPTRG00000009777
ENSG00000131845	ENSPTRG00000011550
ENSG00000152433	ENSPTRG00000011551
ENSG00000168497	ENSPTRG00000012755
ENSG00000173171	ENSPTRG00000001414
ENSG00000146409	ENSPTRG00000018616
ENSG00000188785	ENSPTRG00000024292
ENSG00000144339	ENSPTRG00000012756
ENSG00000160766	ENSPTRG00000001415
ENSG00000186272	ENSPTRG00000011555
ENSG00000185105	ENSPTRG00000009780
ENSG00000112306	ENSPTRG00000018618
ENSG00000185269	ENSPTRG00000009781
ENSG00000177628	ENSPTRG00000001416
ENSG00000186230	ENSPTRG00000028869
ENSG00000178201	ENSPTRG00000011556
ENSG00000112319	ENSPTRG00000018619
ENSG00000169696	ENSPTRG00000009782
ENSG00000196950	ENSPTRG00000012760
